,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.264521369745371,0,0,0.0718579334962067,0,0,0.0955594284099153,0,0,0.0710209662455317,0.0462583467804123,0.0656346688542817,0,0.0852686241109834,0,0,0,0,0.0234138815814544
ETH,0,0,0,0.254184086106977,0.0750012550103358,0,0,0.0997416541458462,0.0208560672776532,0.00000000000000000346944695195361,0,0.237890622088478,0,0.0941898705029423,0.00000000000000000173472347597681,0,0,0,0,0
XRP,0,0.0882562374853282,0,0,0,0,0.185270373845955,-0.00000000000000000346944695195361,0.172909526888339,0,0.0666145387039114,0.158795530945108,0,0.0190742293580464,0.0313435944118231,0,-0.0618328806745731,0,0,0
BCH,0,0.431992634131227,0,0,0.262226719538053,0.0810085522014111,0.054926442357082,0,0,0.0511439638711674,0,0,0,-0.00000000000000000346944695195361,0,0,-0.0166907889860062,0,0,0
BSV,0.0608848410564459,0.247622977099848,0,0.339554552821768,0,0,0,0,0,0.084900697739331,0,0,0,0.00585399787884093,0.20022811250007,0,0.00489919263998082,0,0,0
LTC,0,0.0658350894258374,0,0.104989571622509,0.105854428614211,0,0.19869272944926,0.0371073903414393,0.0487277227896805,0.0740264449929125,0,0.0813567006569405,0,0.080240306075602,0,0,0,0,0,0
EOS,0,0.341908429423572,0,0.0214515199560513,0,0,0,0,0,0.178878756270756,0,0.142976054985444,0.158702248992733,0,0,0,0,0,0,0
BNB,0.127157814396489,0.330788188031878,0,0.0682240564938702,0,0,0,0,0.206122445567862,0,0.0749991831920208,0,0,0.0230762340938025,0.112343226683629,0,-0.0731847047064218,0,-0.0364767364694063,0
ADA,0,0,0,0,0,0,0.209475983570349,0.0160817384846571,0,0,0.0632886668664054,0.0424043250910773,0.119411358817527,0.323957180574813,0,0,-0.032520025891579,0,0,0
ETC,0,0,0,0.17400354701073,0.194428388151423,0,0.391032492622744,0,0,0,0,0,0.00164040313569062,0.0685475600809283,0.0172690465891656,0,0,0,0,0
XMR,0,0.188937649070718,0.102604818990469,0,0,0,0.175398047887519,0.177874762530649,0.00942545924779203,0,0,0.0871315565779697,0.11657582405784,0,0,0,0,0,0,0
TRX,0,0.145855661005722,0.0207204764894321,0.0360926551428252,0,0,0,0.0102176310411443,0.156800287606047,0,0.137551235059701,0,0.185729734594387,0.10777038032756,0,0,0,0,0,0
XLM,0,0.173783059925795,0.274356227044558,0.111486046471182,0,0,0,0.0466360707735408,0.153114542443984,0.0595438591383923,0,0.00974671360151696,0,0,0.104300235457356,0,0,0,0,-0.0153527288375348
XTZ,0,0.345314296088741,0,0,0,0,0,0.258401680405178,0,0,0.111714330558046,0.247821449925358,0.0892908864474238,0,0.123027349108032,0,0,0,0,0
DASH,0,0.0550477422249319,0,0,0.183692352998066,0,0,0.298724530762447,-0.0365492076343007,0.090487643507786,0,0,0,0.256706471693691,0,0,0.0569287533163841,0,0.255486776959486,0.0711232745946414
BV010082.INDEX,0.0547945306159051,0,0,0,0,0,0,0,0.0201186861048155,0,-0.117950343044082,0,0.0325799021047819,0.241455492835597,-0.422368731925508,0,0.00000000000000000346944695195361,0,0.380248668080888,0.112015258950813
CVIX.INDEX,0,0,-0.144550561986279,-0.379780288613474,-0.104752688245233,0,0,-0.030954227453774,0.172305832378952,0,0,0,0,0.185697073532511,0.259263232952346,1.07396906702653,0,0,-0.593852313274666,-0.0772576025090644
DXY.INDEX,0.0403100024190139,0.038418242510206,-0.153013231454866,0,-0.0334717796549872,0,0,0,-0.0597891794878962,0,0,0,0.0909531752221256,0.0538148568461793,0,0,0,0,-0.0548306408469537,-0.0145322777866161
SPX.INDEX,0,0,0,-0.449079379650025,0.189430455859963,0.135022896621382,0,0.0365737363857885,0,0.0408390216261632,-0.409688480273566,0.0214978197963187,0.132444172416207,0.0497786648228973,0.0103352217888237,0.244194496114769,0.0170815972132586,0,0,-0.168296260624638
VIX.INDEX,0.264098233696884,0,0,0,0,0,0,-0.976820030060315,0.00858185949354575,0,0,0.0976542922733781,0.604069171844942,-0.64952604421516,0.284306614715456,0.351012170875947,0.110452710137235,0,-1.26114348498208,0
