,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.100924305817471,0,0,0.00166947353695463,0,0,0.305256138241496,0,0,0.211242162107516,0.15750592200223,0,0,0,0,0,0,0,0.0219980860698026
ETH,0.0741265156832504,0,0,0.27654072613804,0,0,0,0.153329708919174,0.0283682725922958,0.0401995242430727,0.010359885163704,0.19271176337125,0,0.0240302270421004,0,0,0,0,0,0
XRP,0,0.0391110334244817,0,0,0,0.0813284262003885,0.282318020835224,0,0.0361298984714093,0.0100057000824198,0,0.134583371346833,0.0300245449073031,0.0370647020925459,0.0539917137716345,0,0,0,0,0.00000000000000000173472347597681
BCH,0,0.0914686406998002,0,0,0.434148172686576,0,0.232872898027067,0,0.0558865843330617,0.0767015579886508,0,0.0583620307119761,0,0,0,0,0,0,0,0
BSV,0.0546551594261012,0.367597469296817,0,0.460491089140574,0,0,0,0,0,0,0,-0.00000000000000000346944695195361,0,0,0,0,0,0,0,0
LTC,0.00912671164358023,0.284367996725751,0,0,0.129583513500705,0,0.207983446242873,0,0.0484282405275501,0.0380483861935917,0,0.0974591938332747,0,0,0,0,0,0,0,0
EOS,0,0.0640787396647352,0,0.0770036911392878,0,0.315196279685509,0,0,0.0753970977095748,0.161114325602696,0.0651050127184482,0.108779564419933,0.0298497101856288,0,0.0291019492843521,0,0,0,0,0
BNB,0.191631943106564,0.306908693835053,0,0.000585052844055634,0.159990672590401,0,0,0,0,0.0422677997463917,0,0,0,0,0.122517264495058,0,0,0,0,0.0209416375684388
ADA,0.108289859642496,0.391381434735153,0,0,0,0,0,0,0,-0.0463479804395213,0,0.233303403000662,0.363157163292908,0.217365240027495,0,0,-0.0972301364058065,0,0,-0.0209027867387857
ETC,0,0.156930446357432,0,0.286523427022538,0,0,0.386122847415351,0,0,0,0,0,0,0.113585325985328,0,0,0,0,0,0.0211717348089008
XMR,0.0372505958246454,0.110230035265792,0,0,0,0.332352177426267,0,0,0.0236197669617258,0.0213095976995743,0,0.047373864255065,0.106525535204402,0.138711382817643,0,0,0,0,0,0.0351767612428547
TRX,0,0,0,0.24889468142347,0,0.3622037317466,0,0,0.131593735903317,0.178161921099941,-0.000000000000000000433680868994202,0,0.124615360448756,0.00147979696031352,0,0,0,0,0,0
XLM,0,0.0445058408923567,0,0,0.137192452251822,0,0,0,0.272058473592712,0.0891150025122813,0,0.0948505933749625,0,0.0134623986239329,0.233625488437834,0,0,0,0,0
XTZ,0.119792909882217,0,0,0,0,0,0.119013391898096,0,0,0,0,0,0.218661671560658,0,0.475603224845114,0,-0.0540834286702979,0,0,0.00656600460403239
DASH,0,0.152182940658573,0,0.000000000000000000216840434497101,0,0,0,0.425909292339373,0,0,0.0260649783744653,0.011732348419622,0,0.161846627328211,0,0,0.0323365458258355,0,0,0.0328237876613588
BV010082.INDEX,-0.113443258655139,0,0,0,0,0,-0.0558885830881295,0,0,-0.0877814800332126,0.154431853149355,0.180969611621188,-0.0120730092183603,0.0659287448377635,-0.181897348264255,0,0,0,0,0
CVIX.INDEX,0,0,-0.514880788042083,0,-0.25717686878844,0.34953358614563,0,-0.443603314495569,0,0.222072984632783,0.40100195049888,0,0.0673733633243549,0,0,0,0,0,-1.95741474828256,-0.413065879226327
DXY.INDEX,0.0404477196377587,-0.0634215023102374,0.00543086321007726,0,-0.0217738971788272,0,-0.0175772051375122,-0.066020035805089,0.01942794619823,-0.0261050274368872,0,0.0696646090749553,0.0200187148627365,0.0223257420643738,0,0,0.0439618505769102,0,-0.213494687162094,-0.0280971809966413
SPX.INDEX,0,0,0,0,0,0,0,0,0.0409197706808735,-0.00150809915905217,0,0.0123598364007634,0,0,-0.103114171255337,0,-0.123777355921166,0,0,-0.164448038700433
VIX.INDEX,0,0,-0.410094858514903,-0.278996559882638,0,0,0.349717996971062,0,0.216033681205585,0,0.402467730076641,0,0.119515184201847,-0.501872887462544,-0.0659428508362904,0,-0.740025824195579,0,-3.88044578046457,0
