,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.200100216794592,0,0,0.0528662887319076,0,0.0301450376680597,0,-0.00000000000000000173472347597681,0,0,0.142489907000509,0,0.117415811771981,0,0,0,0,0,0.00808411000346389
ETH,0.256097260367485,0,0,0,0.14906003676873,0,0,0.150559220703476,0.0141167980452183,0.065067822272204,0.276825390201121,0,0,0,0,0,0.0672339238575625,0,0,0.0346041458592326
XRP,0,0,0,0,0.164834308703299,0.0998468859082945,0.146203691576466,0,0.0702168852263094,0,0,0.152534856108978,0,0.000000000000000000216840434497101,0,0,0,0,0,0
BCH,0,0.107092794800988,0,0,0.00936483159808877,0.0827394249323841,0.423394807594907,0,0,0.124678064451633,0,0,0,0.0455290562584916,0,0,0,0,0,-0.0101621793538655
BSV,0,0.387357942900879,0.119528481944611,0,0,0.142147046549021,0.12245717652558,0,-0.0486748327598565,0,0.0782696113535256,0.0668917701187387,0,0,0,0,0,0,0,0
LTC,0.100676269852092,0.117721382803032,0,0,0.102733188442906,0,0.16646759744049,0,0.066996850885935,0.0752120997739963,0,0.0885762010139772,-0.00682011784209681,0.0578673070263839,0,0,0,0,0,0
EOS,0,0,0,0.129938662896348,0.168000086718434,0.184782510366809,0,0,0.0567934570800795,0.183316447159863,0,0.205870763904873,0,0,0,0,0,0,0,0
BNB,0,0.177160752715614,0,0.200670734701328,0,0.0288624407234359,0,0,0.0862722358069003,0.00000000000000000010842021724855,0,0.0991522412582323,0,0,0,0,0.000854134697159281,0,0,-0.0391739507943333
ADA,-0.697409498182949,0.187178411667102,0.682703853186926,0,-0.0800068626423467,0.371352077760911,0,0,0,0,-0.474609540140791,0.476436498888755,0.0688382432126898,0.52479585935693,-0.0997644756396979,1.98621130981053,-0.191713932935927,0,0,0.0363260200026835
ETC,0,0.0164144565754933,0,0.327030338313077,0.146270151214877,0,0.229582903937918,0,0.0206893994188923,0,0.0240243149853682,0,0,0.0546525541485285,0,0,0.0719117734746863,0,0,0
XMR,0,0,0,-0.00000000000000000173472347597681,-0.00608419059862959,0.0882987009623014,0,0.366093456991101,0.0712426179445652,0,0,0.102148939199471,0,0.0695645608969689,0.153717671266648,0,-0.00516450816916501,0,0,0
TRX,0,0.115236798694809,0,0,0,0,0.566190908097754,0,0.0291893875869778,0,0.181743668144968,0,0.107412545039914,0.0512888621976485,0,0,0,0,0,0
XLM,-0.0421480382560876,0,0,0,0,0,0,0,0.29748176064977,0.0324891788581995,0,0.109882033247325,0,0.195538198040748,0.228158914945557,0,0.0578112489299019,0,0,0.0213268309290203
XTZ,0,-0.202710421781214,0.13768750388442,0,0.231512043100987,-0.14091035326729,0,0.52564482279406,0.20339973836265,0,0.0410576862681985,-0.243454237287299,0.331198161933652,0,0,0,0,0,0,0.0905279906868893
DASH,0,0,0,0.315381929088844,0,0,0.137607877870577,0,0.0599395842378142,0.0702688725922129,0.0682889509847684,-0.00000000000000000173472347597681,0.00871930488674437,0.0330806850015729,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0.0520393613439396,0,0,0,0,-0.0011883524334566,0.0108584715735339,0.0234685224077795,0,0,0.000000000000000000433680868994202,0,0,-0.0124776731162998,0,0,-0.0221580077978605
CVIX.INDEX,0.338508402735905,0.957121630717092,0,-1.62163303722004,0.247770968798702,0,0,0,-0.221133272808705,0.484868930988354,-0.607958984508341,0,0.0823092797129206,0,0.0386041821803732,0,0,0,0,-0.107185882026284
DXY.INDEX,0.0498859226727063,0,0.0463070995459552,-0.0304467355724737,0,0,-0.0205671138189774,0,0.00519357716252617,-0.0394820264958482,-0.0041097613574788,0,0.015345051707719,0,0,0,0.00657894968119156,0,0,0.00866259110881008
SPX.INDEX,0,0,-0.046200404250413,0.147375392084315,-0.0107286908756845,-0.0972265752988222,0,0.0200101972184237,0,0,0,-0.0690321505088347,0.0379811060419456,0.0431676549326903,0,0,0,0,0,-0.142768890560529
VIX.INDEX,0.419919788065634,0,0,0,0,-0.21848262485811,0,0,0.11104794421622,0,-0.131381731579055,0,0,0.0461248154456367,0,0,-0.113177204198821,0,-4.03383412069271,0
