,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.23510692727649,0,0,0.129434465267931,0,0,0.186638058288216,0,0,0,0,0,0,0.0306814197252845,0,0,0,0,0
ETH,0,0,0,0.0688341095429317,0.109632227849337,0,0.13325182358783,0.114260436274881,0,0,0.085343741151528,0.150722297452229,0,0.224551605430727,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0.262245526292344,0.0306043949480434,0.18752034373103,0,0.104979113767884,0.153594167143062,0,0,0,0,-0.0332314664074571,0,0,0.0190409485739843
BCH,0,0.413017651422941,0,0,0.255804219792557,0.130938723167691,0.0415418604123506,0,0,0.0649949607778736,0,0.00000000000000000346944695195361,0,0,0,0,-0.0137049967464725,0,0,0
BSV,0.0997205518442323,0.270417593761531,0,0.226740117269199,0,0,0,0,0,0.107367684369723,0.036548268620952,0,0,0.0810851587977065,0.132947433924228,0,0,0,0,0
LTC,0,0,0,0,0.111923792711923,0,0.292223611873345,0.0885650532034387,0.0893383645702955,0.0314893850523814,0,0,0,0.163952788512003,0,0,0,0,0,0
EOS,0,0.340602447770917,0,0.0888044118531604,0,0,0,0,-0.00000000000000000693889390390723,0.143203514100602,0.0135255473755771,0.0311675481233366,0.192069770003249,0,0,0,0,0,0,0
BNB,0.221440635908595,0.263807767651682,0,0,0.11154168808798,0,0,0,0.215860772323657,0,0.0485755131585189,0,0,0.0109097324098983,0,0,-0.00451217373376039,0,0,0
ADA,0,0.053209210198838,0.0829994735756629,0,0,0,0,0,0,0,0.285467399135752,0,0.145860523979039,0.242594707536606,0,0,0,0,0,0
ETC,0,0.541883495983609,0,0,0,0.290072032333248,0,0.00000000000000000346944695195361,0,0,0.0285377976324285,0,0,0.0253082863215491,0.0116385560522835,0,0,0,0,0
XMR,0,0.111676103702397,0.144915239021766,0,0.0221870860238985,0,0.0998672981295334,0.255975792447508,0.0199048697065326,0,0,0,0.204255743938282,0.0410196383372001,0,0,0,0,0,0
TRX,0,0.10524564193639,0,0.0513997408193796,0,0,0,0.031918819630568,0.178379088021182,0,0.107991895281662,0,0.237230018281249,0.0943618445920037,0,0,0,0,0,0
XLM,0,0,0.130498104848284,0.200993507498326,0,0,0,0.0883937009077287,0.057780386253317,0.158186364084066,0,0.0538100414854565,0,0.0538163830347077,0,0,0,0,0,0
XTZ,0.0351951411887104,0.643789338159597,0,0,0,0,0,0.366445258346235,0,0,0,0,0,0,0.122312968204697,0,-0.0690466714391637,0,0,0
DASH,0,0.0812000368288148,0,0,0,0,0,0.294642982141307,0,0.180880619130897,0.05446678113928,0,0,0.192935995614385,0,0,0,0,0.146406190064471,0
BV010082.INDEX,0,0.392824016963076,-0.213052998371084,0,0,0.022993961924604,0,0,0,0.0144463385311359,-0.143904628355061,0.0531512414887554,0.142246364245833,0,-0.450291916841307,0,-0.025229961557191,0,0.377252086931763,0
CVIX.INDEX,0,0,-0.258697051973465,0,-0.196576207056757,0,0,-0.0215985219010372,0,0,0,0,0.102980914281014,0.238171214964228,0.136290512458771,1.07713918289439,0,0,-0.603183716744028,-0.0671910606220511
DXY.INDEX,0.0200485375574924,0,-0.119155203791189,0,-0.0104130508424058,-0.066622624726369,0.0494867875523378,0.0489965892162362,0,0,0,0.0629543504966408,0.0213128430256004,0.00411202525552438,0.00340425194810165,0,0,0,-0.0295170861090248,-0.0276274672876655
SPX.INDEX,0,0,0,-0.176061802217682,0,0,0,0,0,0,-0.248400109646421,0,0.161985481277161,0,0.0332716614205016,0.266099943377872,0.0119569228578982,0,0,-0.208436161722838
VIX.INDEX,0.240895353082367,0,-0.609384770354232,-0.269336340233479,0.666273198224596,0,0,-0.660438847324017,0,0,0,0.876516773512533,0.477182456413504,-0.979795985122779,0.145054982486497,0.501400488487747,0.108245899906904,0,-0.984255836778535,0
