,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0694994346119786,0,0,0,0,0,0.205030594026558,0,0,0.313122578446233,0.206451661663297,0,0,0,0,0,0,0,0.0128109636401485
ETH,0.0736420569400711,0,0,0.282851971610956,0.118018814457215,0.0578387117409085,0,0.0565069411835796,0.00613784535503797,0,0.0623395491210675,0.163201729106514,0,0.0822697813434272,0,0,0,0,0,0
XRP,0,0.0842653556325974,0,0,0,0,0.213642133131505,0,0.0410325453584875,0.020293339286698,0,0.162311803610621,0,0.0616016794517188,0.0245497144182788,0,0,0,0,0
BCH,0,0.399035077573809,0,0,0.274618682548459,0,0.115643014873749,0,0.0183569405202607,0.0503346578738336,0,0,0,0,0,0,0,0,0,0
BSV,0,0.283027175129069,0,0.484681922375586,0,0,0,0,-0.00000000000000000173472347597681,0.0344167443681441,0,0,0.0501291253509555,0,0,0,0,0,0,0
LTC,0,0.193348825066269,0,0,0.125795174678732,0,0.218658444309354,0.0267354020696082,0.0512513663900497,0.0780969195234119,0,0.0770011208033404,0,0.0405497003898735,0,0,0,0,0,0
EOS,0,0.379514300155528,0,0.00251809818222711,0.00169881728206149,0.0718275468261337,0,0,0.0716955433855821,0.146764819171872,0.0549141436175011,0.113427446765984,0.051416364362215,0,0,0,0,0,0,0
BNB,0.24019807573951,0.265031410496553,0,0.0615320947517328,0.0329552234645578,0,0,0,0.0191572439042814,0.0853417678722896,0,0,0,0,0.190936614987238,0,0,0,0,0
ADA,0.147795103875046,0.215011477802109,0,0,-0.0367655982248308,0,-0.120231103105823,0,0,-0.0590003532564538,0.0774541479365342,0.331102234609789,0.291214596793795,0.261604644254134,0.00935221115083767,0,0,0,0,-0.0513919677492129
ETC,0,0.221644374557208,0,0,0.351904621270939,0,0.200470584915734,0,0,0,0,0,0,0.0883113769838307,0,0,0,0,0,0
XMR,0,0.25711573575135,0,0,0.0616593708609289,0,0,0,-0.00000000000000000346944695195361,0.0573494553243513,0,0.067262912887696,0.226763127067042,0.069075472249256,0,0,0,0,0,0
TRX,0,0.162189248432834,0,0,0,0.204272149858154,0.03637047214187,0,0.158627439780368,0.184506683406515,0,0,0.0973457200694771,0,0,0,0,0,0,0
XLM,0,0.266904246964107,0,0,0,0,0,0,0.255531142864535,0.0941734362529806,0,0,0,0,0.198339311280618,0,0,0,0,0
XTZ,0.118622762790307,0,0.1800368000525,0,0.106702376884022,0,0.1655655104636,0.124424413961896,0,0,0,0,0.174677092612524,0,0.0867534416556814,0,0,0,0,0
DASH,0,0.078088551937824,0,0.0283830355763355,0.177323277365391,0,0,0.219991705797338,0.0409531055460016,0.0235302069059888,0,0,0,0.212029828171094,0,0,0,0,0,0.0597893024000691
BV010082.INDEX,-0.000736954245211908,0,0,0,0.0908354836684175,0.116778896430149,-0.374869019451845,0.082056969571695,0,0,0.0812434293560029,0.140402599249141,0.0339412552145547,0.0276701720004662,-0.28953257151971,0,0.0738933618894485,0,0,0.0355853982278475
CVIX.INDEX,0.123044012837723,-0.043005398960234,-0.412330188490958,0.234795898634827,-0.340471358285921,0.234160103221066,0,-0.440554742811164,-0.151582633413727,0,0.156462728435436,0.0801799218570296,0.144284791464213,0.232681114081773,0.224858399303368,0,0,0.965918498089432,-0.861185509519471,-0.230272014521428
DXY.INDEX,0.0335182717087235,0.000000000000000000433680868994202,0,-0.0272003530423194,-0.00231955799753749,0,0,-0.0575098127994325,-0.000924241323534434,0,0.00116659636241045,0.022829298339001,0.0407751059364803,0,0,0,0.0454126148836035,0,-0.178429385103736,-0.0432463384265055
SPX.INDEX,0,0,0,0,0,0,0,0,0.0525198895376977,-0.0109796813643815,0,0,0,0,-0.0989469616604223,0,-0.157076922206127,0,0,-0.173885616579008
VIX.INDEX,0.292516657862329,0,0,-0.453061038264668,0,0,0.151107531412532,0,0.0509328004383535,-0.0359738379451982,0.277925512713776,0,0.133440618178569,-0.267261369391239,0,-0.348118089248796,0,0,-2.67146911759272,0
