,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.191542489691078,0.040377332429719,0,0.189392685253668,0,0.10718731036616,0,0,0,0,0.098538088177792,0,0,0,0,0,0
ETH,0,0,0,0.136200755900369,0.0802581417118718,0,0.00185121795409446,-0.000000000000000000433680868994202,0.0246671468305497,0.106134875690127,0.00343535111261362,0.307866365448038,0,0.248444392203078,0.0600229858775004,0,0,0,0,0
XRP,0,0.200805916024761,0,0.0340367073402457,0,0.0662855931269075,0.125870556131045,-0.000000000000000000433680868994202,0.00441479380841419,0.00894240676227829,0,0.118473287434832,0,0.16795714363529,0,0,0,0,0,0.00416731940489504
BCH,0,0.227239835368397,0,0,0.100259663850943,0,0.149570957693154,0.0372491486988178,0,0.180977408441374,0,0.0556875515205934,0,0.0977139838179399,0,0,0,0,0,0
BSV,0,0.0511160546075367,0,0.441613212474446,0,0,0.370755850100134,0.305420204409654,0,0.0975778910709608,0,0,-0.330179231056666,0,0.119055443592301,0.00240468722768571,0.0710155027945878,0,0,-0.0736685742777619
LTC,0,0.147927739649069,0,0.113479832282455,0.0432819297924421,0,0.16558020793418,0,0.316166157942749,0.0474112404633644,0,0,0,0,0.0624227299103337,0,0,0,0,0
EOS,0,0.0267134818112962,0.148241182068625,0.14983208803173,0.218796687673562,0.0309944022252699,0,0.0840357926725105,0.0604637511595765,0.137459070186599,0,0.0813370771727404,0,0,0,0,0,0,0,0
BNB,0,0.172682389720566,0,0.298743042932662,0,0,0,0,0,0.0373501097743945,0.190806652835289,0,0,0.152335002247271,0,0,0,0,0,0
ADA,0,0,0,0.0707499630403988,0.0513707307865252,0.217180061501715,0.0960895058921475,0,0,0.0125233315686353,0,0.216168841370292,0,0.211009006755138,0,0,0,0,0,0
ETC,0,0,0,0,0.208191256556855,0,0.230158581079299,0,0.121095375511518,0,0,0.183832862949752,0.175777706715098,-0.0339470119927609,0.0791611756500676,0.0330050978358583,0.104188043235799,0,0,0
XMR,0.0917193477927885,0.0316550853865168,0,0,0,0,0.26619068572442,0.123983151307632,0.19686339915944,-0.00000000000000000010842021724855,0,0.0695972647705745,0,0.119547810439023,0,0,-0.0159002005990299,0,0,0
TRX,0,0.171832962590421,0,0.388180565100156,-0.000000000000000000867361737988404,0,0.186903492037311,0,0,0.0717804928706415,0,0,0,0.0897623141568531,0,0,0,0,0,0
XLM,0,0.0583316510855513,0,0.265334564847516,0,0,0,0.107965225140705,0,0,0.137456057006832,0.0946256347575408,0,0.0189739579092512,0,0,0,0,0,0
XTZ,0,0.450427856071528,0,0,0,0,0,0.529212504694828,0,-0.0718625698154758,0,0,0.0384245652582587,0,0.105061199629992,-0.221223016841972,0,0,0,-0.0183646013065354
DASH,0,0.307414045756158,0,0,0.0600606553577049,0,0.135437851358303,0,0,0.178264743276436,0,0,0,0.10614250089722,0,0,0,0,0,0
BV010082.INDEX,0,0.432923955692141,0.312603978030281,0,0.159491793601609,0.348819895743925,-0.557401791585253,-1.40007631920392,0,0.364732512832054,0,0.548773823883454,0,0,-0.30080401392964,0,0.0125455030871589,0,0.444039726522664,-0.0481793746674353
CVIX.INDEX,0,0,0,0,0,0.422664453819553,0,0,0.717218311513932,0,-0.912119031292475,-0.504447837643793,0,0.101989095732776,0.153361324629798,0.282810494684682,0,0,0,0.341696109478927
DXY.INDEX,0,-0.00437117194362745,0,0,0.0058923120700219,0,0,0,0,0,0.000448491362348922,0,0,-0.0105940979641755,0.0117435293339453,0.0530575870140229,-0.0261905634730528,0,0,0
SPX.INDEX,0,0.171394460981804,0,-0.118061088009283,-0.18715546083057,0,0.0545412395663692,0,0,0,0,0.153204211924437,-0.344345392151087,0.101042439593512,0.118078438505861,0.224489259631721,-0.0317802061665311,0,0,-0.196823871159432
VIX.INDEX,-0.372096482087419,0.572250160907015,0,-0.572835192796223,-0.0310292736505513,0,0.228698117137757,0,0,-0.00000000000000000346944695195361,0,0.101163280738537,-0.56790810889217,0.458222944103771,-0.187000498590093,0.204430540444888,0.067030979815322,0,-2.19076202433005,0
