,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.121828136430466,0,0.0896151720192039,0,0.00556033917259909,0,0.284725126206144,0,0,0.153767908952312,0.0914130299539074,0,0,0,0,0,0,0,0
ETH,0.0474516472010284,0,0,0.364837610067668,0,0.164872995349754,0,0.0484762300800658,0,0,0.0625808835678197,0.184092529228156,0,0.00568546709837291,0,0,0,0,0,0
XRP,0,0,0,0,0,0.137577047697644,0.183133550669358,0,0.0476030662820311,0,0,0.181496725044325,0.00889585260005934,0.0137058705746996,0,0,0,0,0,0
BCH,0,0.196097103539808,0,0,0.188942164931255,0.141412222251111,0.318230778797976,0,0,0.0324472012285971,0,0.066442819559589,0,0.0133622238462817,0,0,0,0,0,0
BSV,0,0.18022649447167,0,0.49569014390161,0,0.125735111069626,0,0,-0.0740733060108914,0,0,0.122260171977895,0.0254753203803936,0,0,0,0,0,0,-0.00180352400783812
LTC,0.18383015984699,0.247994870614749,0,0.070390585775379,0.0758095977858004,0,0.123333619475585,0,0.0149403843179856,0.112370541801025,0,0.02347784711189,0,0,0,0,0,0,0,0
EOS,0,0,0,0.195300353103947,0.142410581274396,0,0,0,0.044096162177366,0.12117060421698,0,0.275707522740266,0,0.081493184733083,0,0,0,0,0,0
BNB,0.18447650861076,0.317132246538084,0,0.107269185932479,0.0794771163695726,0,0,0,0,0,0,0,0.0588185802753876,0.078831458274761,0,0,0,0,0,0.0141171691630627
ADA,0,0.394355672811183,0.37195457180398,0,-0.0113790249172725,0,0,0,0,0,0,0,0.351470555563937,0.251615046363097,0,0,0,0,0,0.00118111022656823
ETC,0,0,0,0.373322095044384,0,0,0.372900541082292,0,0,0,0.0223732723562542,0,0.0803913962723231,0.105564003949331,0,0,0,0,0,-0.0608597382056316
XMR,0,0.303934314966511,0,0,0,0,0,0.147639742828031,0.0613458125126366,0,0,0.0241274029527034,0,0.187047440267465,0,0,0,0,0,0
TRX,0,0,0,0.257581837478753,0,0.36447719276944,0.295520764935981,0,0,0.103380939167701,0,0,0.0539835301543078,0,0,0,0,0,0,0
XLM,0,0,0,0.0277959418734921,0.187068673139797,0,0,0,0.264517519146846,0.137714964950758,0,0.0840921142800743,0,0.0414680815112685,0.13756128813733,0,0,0,0,0
XTZ,0,0,0,0,0,0,0,0.543216644052269,0.00658070633110379,0.54114371603747,0,-0.000000000000000000867361737988404,0,0,0,0,-0.19040050624855,0,0,0.0429520376776764
DASH,0,0.0281238589633788,0,0,0,0,0.270264552304593,0,0,0,0,0,0.142722121246813,0.260013161404187,0,0,0,0,0,0
BV010082.INDEX,0.0311296877262763,0,0,0,0,0,0,0.0897033748162651,-0.00957588129211339,0,0.0028707163892821,-0.00000000000000000173472347597681,0.00000000000000000173472347597681,0.00733032797349683,0,0,0,0,0,-0.0104119080348872
CVIX.INDEX,0.165622030051571,0,0,0,0,-0.485342276307708,-0.138058598019623,0.818094576181968,-0.242110784716683,0.448099150411441,-0.461116129117156,0.102357735917041,0.0263520072487158,-0.178827967015777,0.132562154467214,0,0,0,0,-0.132449265707462
DXY.INDEX,0,-0.0264710694746375,0.0314375466985431,0,0,0,-0.0226333856265446,-0.00455795302073112,0.0380594663485407,-0.0262028845175699,0,0.0253686858167961,0.0046523949301269,0,-0.015155334140726,0,0.0137757582464531,0,-0.151988846757494,0
SPX.INDEX,0,0,-0.0321647274566948,0.0597432687936555,0,0,0,0.143196120270225,0.07688658815637,0.0235151290036849,0,-0.193597719304696,0,0,-0.0364949061277491,0.158905846886431,0,0,0,-0.163649080220142
VIX.INDEX,0.38562709795937,0,0,0.0527682379751793,0,0,0,0.722236936065709,0.260974211648854,0,0,-0.801713261717938,0,-0.369275713767923,0,0,-0.348870364232961,0,-3.62645572068736,0
