,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.163617162901518,0.0367688551034517,0,0,0.165856282389627,0,0,0,0,0,0.19622545524417,0.056117149487136,0,0,0,0,0
ETH,0,0,0,0.149361530442567,0.0560349803952299,0,0.130478248495493,0.1433133422095,0,0.0828825699227329,0.102747965087412,0.0335277711561473,0,0.276049678995673,0,0,0,0,0,0
XRP,0,0.147489567804922,0,0,0,0.166539628555326,0,0.161819532597971,0.0244786602368275,0,0,0.0419724683007872,0.158546920339248,0.0675671397657083,0,0,0,0,0,0.0103994607322161
BCH,0,0.425418677970716,0,0,0.285029015090599,0,0.048247088687449,0,0,0,0,0.11808065082018,0,0.0650926639191767,0,0,0,0,0,0
BSV,0,0.0945350096666563,0,0.377708338913229,0,0,0,0,0,0.274602847696778,0.119632978984824,0,0,0,0.139131987533403,0,0,0,0,-0.0783788751369581
LTC,0,0.0958570308077667,0,0,0.0944000884765494,0,0.233169410858791,0.121712690945694,0.243579525963579,0.00000000000000000346944695195361,0,0,0,0,0.0459746522175743,0,0,0,0,0
EOS,0,0.220120920628616,0,0.206503428024537,0.0895136960454129,0,0,0.0883469056835477,0.023510001583838,0.206510154327901,0,0.0650900095392923,0,0,0,0,0,0,0,0
BNB,0,0.416319214962467,0,0.293201553794485,0.0304127777269964,0,0,0,0,0,0.103472697180268,0,0,0.0533174954224707,0,0,0,0,0,0
ADA,0,-0.00000000000000000346944695195361,0,0.02743641351006,0,0.529145809276266,0,0.182763587545474,0,0,0,0.09422343396235,0,0.143046473793834,0,0,0,0,0,0
ETC,0,0.128881012505591,0,0,0.0184765915414452,0.679226828433664,0.211461877472094,0,0,0,0,0,0,-0.0212887960026068,0,0.0646667427823335,0.0989814932811982,0,0.0167858223309177,-0.0712248983327775
XMR,0,0.135760117625445,0,0,0.146545603195652,0,0,0.217759328368042,0,0,0,0.167798422960818,0,0.145839739846133,0,0,0,0,0,0
TRX,0,0,0,0.3131317672575,0.0583634136701823,0,0,0,0.382878167701099,0.100515118601836,0.0449137063263229,0,0,0.0486668093946795,0,0,0,0,0,0
XLM,0,0,0,0.303871922598448,0,0,0,0.0907027527862207,0,0.12211629485738,0,0.0604729651206523,0,0.123230992683659,0,0,0,0,0,0
XTZ,0,0.500266196505534,0,0,0,0,0,0.396686241349895,0,0,0,0,0.278207774437379,0,0,0,0,0,0,-0.0162463677913727
DASH,0,0,0,0,0.000000000000000000867361737988404,0,0.130508227090161,0.269276796823158,0,0.219595142564593,0,0.0530384500889699,0,0.127812802046099,0,0,0.0367929441638929,0,0,0
BV010082.INDEX,0,0.329295066621186,0,0,0.355420184818105,-0.0000000000000000277555756156289,-1.08845585321638,-0.826900004012371,0.364242490201858,0.253746703799832,0,1.20047131056571,0.260723037472403,-0.599756951367277,-0.330540392776945,0,0.115045991556057,0,0.0518266414826754,-0.11651181746331
CVIX.INDEX,0,0,-0.491591261561273,0,0,-0.00000000000000000346944695195361,-0.183474892836048,-0.16602477181511,0.396135951636876,0,-0.33959771924776,0,0,0.15445329286527,0.363747102102919,0.249235816684171,0,0,-0.424457967383942,0.327250830914816
DXY.INDEX,0.0266586409391312,0.00317119726467939,-0.156187293432441,0,-0.00478823789432363,0,0.0635592980538976,0,0,0,0.0411686089443533,0,0,0,0,0.00734705054090439,-0.0169606904160179,0,-0.0134782596125196,-0.00242076150798685
SPX.INDEX,0,0,0,-0.2296598579628,-0.0862747698525296,0,0,0,0,0,-0.270556424366728,0.425076751499785,-0.111892472900325,0.0643340810407524,0.193962601670835,0.0359219915591352,0.000000000000000000433680868994202,-0.175871347486754,0,-0.250558742213205
VIX.INDEX,0,0,0,0,-0.122362318957884,0,0,0,0,0,-1.3345016917422,0.548482030493118,0.127900885123583,0.462740263986325,0,0.0337769887867904,-0.00000000000000000693889390390723,0,-1.67452534457706,0
