,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0416220406956089,0,0.183840978460454,0,0,0.251742061531671,0.0669512580620275,0,0,0,0,0,0.0832088356928595,0,0,0,0,0,0
ETH,0,0,0,0.296282641703462,0,0.142759006915688,0,0.0538229943070074,0,0,0.0130825904436888,0.227243689392604,0,0.217618897409124,0,0,0,0,0,0
XRP,0,0.181408779932216,0,0.0635964359417268,0,0.190329853219674,0.0593449255898341,0,0,0,0,0.13049568222227,0,0.0986966821761009,0,0,0,0,0,0
BCH,0,0.196278180267557,0,0,0.0802014431006018,0,0,0.176861240141015,0,0.343166263821366,0,0,0,0.0706038046841028,0,0,0,0,0,0
BSV,0,0,0,0.285258728345873,0,0,0.570132517692181,0.21115289477463,-0.53335155069026,0.304370097063051,0,0,-0.104961293388453,0.0598332619923019,0.197057047657332,0,0,0,-0.0947832768727548,0
LTC,0,0.192706033490645,0,0.0672576692358413,0.0459183659602781,0,0.188560005928216,0,0.303269821510054,0.0220786906754675,0,0.0844750066773283,0,0,0,0,0,0,0,0
EOS,0,0.154581422336315,0,0.162777551944613,0.0973198582310013,0,0,0.0803753815311848,0,0.152406150895837,0,0.240795160544691,0,0,0,0,0,0,0,0
BNB,0,0.147911325334115,0,0.312133859223223,0,0,0.0380909866843432,0,0,0.025166803614388,0.128629939749909,0,0,0.163025208629041,0,0,0,0,0,0
ADA,0,0.0801665942697447,0,0.0823437058842036,0,0.2327015923872,0.167709144694112,0,0,0,0,0.194000164524467,0,0.164346207875499,0,0,0,0,0,0
ETC,0,0,0,0.154957785181932,0.217812156053234,0.12937478612104,-0.00000000000000000173472347597681,0,0.140681375855463,0,0,0.119449097570575,0.0762864522776549,0,0.0929006661072743,0,0.105871857722575,0,0,0
XMR,0.0627550537858278,0.0603567216333781,0,0,0,0,0.257049156498475,0.112695089280625,0.201953545006354,0,0,0.0781611333640129,0,0.121301185892159,0,0,-0.0216747712349837,0,0,0
TRX,0,0.223077153542591,0,0.187250171799406,0,0.0538896074998472,0.0645566885086833,0,0.334310251036064,0,0,0,0,0.0319610532624327,0.0548667446964859,0,0,0,0,0
XLM,0,0.00507001786443662,0,0.317421642250534,0,0,0,0.16225470716634,0.112242718125227,0,0.0333939856991518,0,0,0.0300860665980544,0,0,0,0,0,0
XTZ,0,0.418804070113772,0,-0.00000000000000000010842021724855,0,0,0,0.540370875711026,0,-0.0760145785447181,0,0,0.0883166944240334,0,0.0911893907343682,-0.13177921440987,0,0,0,0
DASH,-0.0403376916962632,0,0,0,0.509958327453637,0,0.143475763897661,0,0,0,0,0,0,0.144334013746733,0,-0.125857361380931,0.0490127673005944,0,0,0.00868256887206175
BV010082.INDEX,0,0,0.199883615866912,0,0.273320784268323,0,-0.597387126011035,-1.09502553220544,0.0396416244426887,0.126326617386626,0.326914257927615,0.536185321890055,0.187119071182256,0,0,0,-0.0085276707808883,0,0,-0.106999256652849
CVIX.INDEX,0,0,0,0,0,0.276121099733036,0,0,0.0665518864195597,0.214407886213045,-0.421573521396686,-0.272176650978343,0,0,0.123636561633207,0.307737644036995,0,0,-1.20859495139702,0.157164943875238
DXY.INDEX,0,0,0,0,0.00113702662858719,0,0,0,0,0.00484031003164796,0,0,0,-0.0123995650774689,0.00328147552892295,0.0514705926844088,-0.0254577108270414,0,0,0
SPX.INDEX,0,0.0854382478376329,0,-0.20801303494336,-0.0356963810376254,0,0,0,0,0.171862321760333,0,0,-0.150386656640502,0.108024663298452,0,0.0111558978259682,-0.0424815483684794,0,0,-0.275592310298878
VIX.INDEX,0,0.104681530561289,-0.342572801430973,-0.511226237027557,0,0,0.50344032718213,0.075507898931056,0,0.0540970225724192,0,0,-0.207524884448965,0.152760673620259,0,-0.0947399062410387,-0.174662598668276,0,-2.93100686096266,0
