,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.143680075293431,0,0,0.0551572051802251,0,0,0.204741389065994,0,0,0.0563657343384994,0.0966225779208396,0.110713378320091,0.0413081847067673,0,0,0,0,0,0.030323112276416
ETH,0.116779838034687,0,0,0.375566546638125,0.00432851281930616,0,0.0845735948808958,0.170365864710714,0,0,0.041579790720618,0.0306262218827132,0,0.0888848287020958,0,0,0,0,0,0.0189081092143976
XRP,0,0.245324326363023,0,0.0602772560649367,0,0,0,0,0.0276941760260474,0,0,0.0993227023561022,0.0256591307599959,0.0563994907779819,0.0480583621705751,0,0,0,0,0
BCH,0,0.460863216072846,0,0,0.291404209724938,0,0.0879614709969341,0,0,0,0,0,0,0,0,0,0,0,0,0
BSV,0,0.212811435845176,0,0.504324018056227,0,0,0,0,0,0,0.147600847818499,0,0,0,0,0,0,0,0,0
LTC,0,0.135147409249431,0,0.0543836295048817,0.108385570505263,0,0.212751553885666,0.0436396344977933,0.0355242634374132,0.0924703635913151,0,0.059395921686678,0.00225230039219503,0.0625425710282578,0,0,0,0,0,0
EOS,0,0.352502454909021,0,0.0323218294930261,0,0,0,0,0.0741917436186148,0.161899460740655,0,0.144089229418197,0.0980055669835267,0,0,0,0,0,0,0
BNB,0.231312404390219,0.32045950835355,0,0.0439128118038942,0.0311806376145724,0,0,0,0,0.0788124242979911,0,0,0,0,0.172170767292469,0,0,0,0,0
ADA,0,0.31340768269719,0,0,0,0,0,0,0,0,0.125843243572444,0,0.276374033005227,0.134236791590071,0.0969985181111013,0,0,0,0,0
ETC,0,0.139723839901741,0,0.260132075135277,0,0.122880017036535,0.317984456681508,0,0,0,0,0,0,0.100864693115605,0,0,0,0,0,0
XMR,0,0.230884318227264,0,0,0.0319097417000158,0,0.0375826405527677,0.104439885026764,0.00000000000000000346944695195361,0.0271234006378058,0,0.109803454288696,0.154190152658806,0.0738616789255604,0,0,0,0,0,0
TRX,0,0,0,0.176578764327896,0,0.119518956744294,0,0,0.148093788707079,0.205967011715315,0.0410444680227255,0,0.197927769243273,0.0239385447748947,0,0,0,0,0,0
XLM,0,0.019073011255888,0,0,0,0,0.291679786482649,0.00910912211874021,0.259110040508597,0.0436952134372697,0,0,0,0,0.118880826543046,0,0,0,0,0
XTZ,0,0.358193576320521,0.17558425641791,0,0.0231425800290375,0,0.0860218817713357,0.188817799213048,-0.238622623340125,0.0639733972329009,0,-0.00000000000000000693889390390723,0.260796029863432,0,0.075870934785566,0,0,0,0,0
DASH,0,0.0861672055127118,0,0,0.181177314339296,0,0,0.243954974448628,0.0421712970413354,0,0,0,0,0.227783062957665,0,0,0,0,0,0.0580271667451341
BV010082.INDEX,0.1691984305276,0,0,-0.124356559900395,0.0601488229495017,0,-0.30929564812287,0.056364262619153,-0.13195776840264,0,0,0.0755720542481846,0.122202395047342,0.0590701606204711,-0.0576708213026434,0,0.0298458732976724,0,0,0.0561686729020329
CVIX.INDEX,0,0,-0.125417418994684,0,-0.303755751206816,0,0,0.0961193171603461,-0.134359826230547,0,0.114252253401245,0.0130135896296017,0.0413672781384409,0.278071685406654,0.0959982718623582,-0.697140550258715,0,1.04235245488755,-0.0786948386967569,-0.108817576490342
DXY.INDEX,0,-0.0205612425352463,0,0,-0.00313133431698346,0,0.0517318335333347,0,-0.0164539397980019,-0.0293469684548487,0.0423947608441,0,0.00180648876528051,-0.0243669892974865,0.0170789162990992,0,0.0637513486191352,0,-0.0999991130031317,-0.0116941391243934
SPX.INDEX,0,0,0,-0.120749182243715,0,0.23464177846337,0,0,0.0692715478075724,-0.0249421324303526,-0.221452198778671,0.0377170740610567,0,0,-0.119281080905469,0,-0.0208743903037679,0,0,-0.208581121275632
VIX.INDEX,0.161349946322603,0,0,-0.304142841663012,0,0.072258272570533,0,-0.0727374921376675,0.0923285712075169,0,0,0,0.322216147757992,-0.329038922700698,0,0,0,0,-2.70598451504211,0
