,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.000624196061325986,0.0284736309106283,0,-0.00528601436692465,0,0,0.192664853322849,0.312903243294284,0.0482818427639013,0,0,-8.67361737988404e-19,0,0.0443804290168686,0,0,0
ETH,0,0,0,0,0,0,0.0234457981117439,0.0616950270728838,0,0.195489375429609,-6.93889390390723e-18,0.0108849462640553,0.0511068632746772,0,0.137028083542158,0,0,0,0,0
XRP,0,0,0,0.158103892514357,0.154264327592756,0.27839153827582,0,-0.0036249294420529,0,0,0,0,0.126590756486799,0,0.0120605895200736,0,0,0,0,0
BCH,0,0,0,0,0.184972580024145,0.131336814817467,0,0,0,0.0580647712860988,0.553200095610263,0,0,0,0,0,0,0,0,-0.014760930148565
BSV,0.260669095371028,0.0331803898262077,0.134676025398798,0.381434439619555,0,0.204849370789776,-0.0145565047633606,0,0,0,0.121023847032708,-0.0578264988968426,-0.00857961114934318,0.143606222130634,0,0,0.012471341735209,0,0,-0.0116270448611696
LTC,0,0.20946753778463,0,0.291353041036206,0.0609915089040743,0,0.0334355743128412,0,0,1.73472347597681e-18,0.138442174132818,0.0335448880384165,0,0,0,0,0,0,0,0.018782500811082
ADA,-0.417034018742776,0.207462756530877,0,0,0,0,0,0.223894169889362,0,0,0.457739292770621,0.0929403876187107,0.0651249977247031,0,0,0,-0.089787050609768,0,0,0.0195732643599101
LINK,0,0,0.533652086495388,0,0,-0.130626661716312,0.253276012779787,0,0,0,0,0.395761636758796,0,0,-0.0668674375332673,0,0,0,0,0.0739597541451848
BNB,0,0.43255047851464,0,0,0,0.0431438862112616,0.0145179880401495,0,0,0.0501383440838285,0,0,0.0369923600351356,-0.0310843306081644,0.0920351257507196,0,0,0,0,0
CRO,0.898246828297828,0.0318980034441408,0,0,0,0,0,0,0,0,0,0,0.177779719703968,0.112998573990456,0,0,0.112124007277736,0,0,0
EOS,0,0,0,0.389012500352509,0.173463856378109,0,0.0624079172357322,0,0,0,0,0.0742124007410101,0,0,0.144247706459177,0,0,0,0,0
XTZ,0,0.120774815690093,-0.0162304973405519,0,0,0,0.0304749178501624,0.386280124411485,0.0161017769906352,0,0,0,0.175331101331994,0.112956109850857,0,0,0,0,0,0
XLM,-0.143924013491449,0,0.161213648156564,0,0,0,0.246620032487,0,0.0877143504308208,-0.0143918916318725,0.246378388061683,0.176809747712226,0,0,0.0792648457706575,0,0.0378013586502625,0,0,0.0327584357942854
XMR,0,0,0,0.162097984005832,0,0.0574907184635736,0,0.0528266332094057,0.272296098883824,0.130801209835601,0,0.019779266654552,0,0,0,0,-0.0234537167698314,0,0,0
TRX,0,0.0290209355049012,0,0,0.0989599428543549,0,0.0121048488082003,0,0,0.0401672201819241,0.345086162557325,0,0.164258592685387,0.155901936058125,0,0,-0.071168564374364,0,-0.319895842562332,0.0379825618340875
BV010082.INDEX,0,-0.112902162813494,0,0.0485439934318149,0,0.0331758996984192,-1.0842021724855e-19,0.0410003528900035,0,0.0561589353961693,0,0,-0.0207872078992927,0.0052249456786098,0.00310499682548443,0,-0.00977940356637235,0,0.108707679852291,-0.00622489488712411
CVIX.INDEX,0.226260006422342,0.616909022486596,0.0601428355129431,-0.851397465007386,0.0801425942342918,0,-0.281922393350198,0,0,0.574262027233732,0,0,0.223323445111474,0,-0.136358330001486,0,0,0,0,-0.212902803725878
DXY.INDEX,0.0943539237179321,-0.0529862899665811,0.018413916923694,-0.0482710822535396,-0.00474377271717133,0,0.00105489882231689,-0.0254746529161032,0,0.00437604218099539,0,0.0461186688230117,0,-0.0244104895680482,0.0166566114554978,0,0,0,-0.044279126364611,0.0127911759960999
SPX.INDEX,0,0,-0.00303994948038958,0.0596078459401165,0,0,-0.0347383041661199,-0.00441238483962433,0.0466602816623577,0,0,0.0644441513884177,0.0196692285510707,0,-0.0997396585715649,0,0.0106250090497607,0,0,-0.138580647335216
VIX.INDEX,0.717029335676169,0,0,0,0,-0.222767582008396,0.214450801803133,0,0.378389971055726,0,0,0.0621326990323521,0,-0.140031868903194,-0.76063807246195,0,-0.176838641985817,0,-4.21876386991282,0
