,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.0160741713002789,-0.026332752832789,0,0.0281201033272306,0.0458100193342073,-0.00365158363596996,0,-0.0503821233355164,0,0,0,0
ETH,0,0,0,0,0,0,0,0.0543986598490659,0.0780497428283024,0.0411992300531835,0,0,0,0,0,-0.251160556537796
XRP,0,0.085015265588262,0,0,0,-0.0355566328708866,2.77555756156289e-17,0,0.314606371989537,0.612883264586965,-0.205285272877456,-0.940650207399193,0,0,0,0.20101749746402
LTC,0,-0.150172137246408,-0.041978169312546,0,0,-0.0153579461319801,0.0804290193677849,0.0412387618501025,0.179709677817737,0,0.00958738809306708,0,0,0,0,-0.0283009020924539
ETC,-2.85718928770994,0,-0.648195197740313,-0.234491983651982,0,0,1.26886908158901,0.0240043883513529,2.09090790638344,0.549366443627544,0.37492428779345,0,0,0,0,-0.0545297004450887
XMR,-1.73560444988461,1.22686286732484,0.357807876304164,0,0.0553963921519056,0,0.924945022141953,0.263687759399802,-3.43273461186949,6.93889390390723e-18,-0.169646602389178,-1.89589173149784,1.3986302109535,0,0,-0.19839937932536
DASH,0,-0.367274377874063,0.21984642054779,0.485202764353529,-0.0073114097301285,0,0,0.0271554474663443,0,0,0.0344325401187424,0,0,0,0,-6.93889390390723e-18
XEM,4.87070057993629,0.608918195446634,-0.26883308139698,1.96382072328861,-0.0622883935876144,0.388913183418627,-0.918951881273424,0,0.717201044660845,0.465781247002144,-0.134831496316925,0,-1.67154388131734,0,0,0.463696390471908
DOGE,0,0.318079811194969,-0.0375454915299837,0,0,-0.231265604484894,0.296892554447485,0.0213001354360673,0,0.0987261758821522,-0.0620375410788639,-0.674826111251671,0.164177995438573,0,0,0.00411579713196956
XLM,0,-0.25112667562275,0.79502263497384,0,0.135409626233908,0.105328357687879,-1.75677081498097,0.0301519461045085,0.982969256142339,0,0.234945324882735,1.13086783341726,0.152960621425643,0,0,0.0174348840692445
DGB,0,-0.603391513965295,-0.772224789232504,0,-0.174982940442381,0,1.04525927078259,0.283718645146228,0,0.557882209192299,0,0,0,0,0,0.0850890348277728
BV010082.Index,0,3.46944695195361e-18,0,0,-0.033745561295806,0,0.0798145525540397,0.0247693801246252,0,-0.0309307431564784,0.057399599668991,0,0.219635911973263,0,0,-0.204985345828617
CVIX.Index,0.223625259461451,0.216665495098856,-0.319470299104095,0.273488861122699,-0.0287709182221211,0.0223184014547148,0,-0.202616205214411,0.633064021271539,0.26167198105518,-0.166012701329868,0.192538265587107,0,1.56225878538475,0,0.276959217598447
DXY.Curncy,0,-0.006197605876682,9.46642547583841e-05,0.0542783302659869,0.00241330619164235,0.00109441061018412,-0.00535756718513213,0.00737779836475945,0,0,0.0121325092356697,0,0.106609546975097,0,0,0
SPX.Index,0.288380719226868,0.0261462781787637,0,0.148360338056523,-0.00339741700985466,0.0166079874391826,0,-0.0304931323927559,-0.038151967191932,0.00779000173763269,-0.0044935812118724,0,-0.0343741999110362,0,0,-0.0670155848152748
VIX.Index,0.128051534878541,-0.462490513117117,0,0,-0.0728498034717945,0.0159376216749569,-0.209352054434082,0.149149966325394,0.5551309053145,-0.208997478463428,0,-2.02292902159843,0.339201968167353,0,-3.52696886321415,0
