,BTC,ETH,XRP,BCH,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,XMR,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.351851853844335,0,0.0910977503727539,-0.00706975567795789,0,-3.46944695195361e-18,-0.0127375955936373,0,0,0.0454272806484946,6.93889390390723e-18,0,0.150494401680137,0.044799976994064,0,-0.104773582398833,0,0,0
ETH,0.55041710794031,0,0.118062697657772,0,0.120929507408192,-0.303192017902326,0,0,0.0291357340310898,0.270638894037959,-0.0359461613188274,0,0,0.197926026217637,0.0824098340225937,0,0.165192798206607,0,0,-0.00751370004646257
XRP,0,0,0,0,-0.162095595151693,0.179703425555618,0,-0.221963054089288,0.0345202891731954,0.843019691626892,0.04286034626843,-0.0186024424205858,-0.122544962687355,0.118963704800624,0.158575690623893,0,0,0,0,0.0232342441350175
BCH,0.963578985114244,0,0,0,-0.0411551413049022,0.0966437971115766,0,0.0611453199348922,0.0577298019014909,0.437831087374372,-0.0582044180485586,0.0286173518226485,0.117673876466618,-0.0763561460442739,-0.0747914536495979,0,0,0,0,0
EOS,-0.46662249339363,1.77415704238527,0,-0.282197420512491,0,0.375674567782838,-0.391518874009634,0.260906311470834,0,0,0,-0.234393983250256,1.20052903506279,-0.657260941581937,0.0236101607060244,0,-0.621008023748781,0,0,0.070459073385516
LTC,0,0,0,0.593705666173888,0,0,0,0.0427382376822997,0.0888581448295896,0,0,-0.0553245591075487,0,0.216564994779732,0,0,0,0,0,0
XLM,0,-0.618822718028786,0.686424890292711,-0.395553794918582,-0.0848669708416851,0,0,0.309247580663364,0,0.344264650351895,-0.211528135669758,0.197987736261349,0.773049183671842,0.267607402714032,0,0,0,0,0,0.0387526283131287
ADA,0,0,0,0.484160947581164,0.0445552047965245,0.0395384810726716,0,0,0,0,0.0664346564340785,0,-0.0533621033548532,-0.050039109461237,0.454527522137312,0,0,0,0,-0.00879586931436495
MIOTA,0,0,0,0.284069436208719,0,0.690434730903934,0,0.00482175803274197,0,0,0.370725978550084,0.0441604134687363,0,-0.433715585990802,0,-1.38663718448179,0.30110216132673,0,0,-0.0737477410121505
TRX,0,0.203810503630335,0.557953302817642,6.93889390390723e-18,0.00551206015188812,0,-6.93889390390723e-18,0.202626731472728,0,0,0.077784746316076,0,0.0371064971518705,-0.128583446203303,-0.0698362714193769,0,0,0,0,-0.155784834407771
NEO,0,0,0,0,0.123255932600814,0,0.190430858934613,0.373532459985279,0,0,0,0.331890920714086,0.0449739637610085,-0.517480391031081,0.348069192268841,0,0.307143385575213,0,0,0.0809125274628449
XMR,0.10282774534502,0,0,0.320033217504046,-0.220207131005044,0.708103172597215,0.213675006409255,0,0,0,0.21228070109266,0,-0.429508483296671,0,0.218030882845266,0,1.73472347597681e-18,0,0,0
DASH,0,-0.170285826689938,-0.60334514583162,0.932554290723121,0.267510479439003,0,0.392600145087387,-0.297248313492218,-0.188239282042699,0,0.0242916237310251,-0.040684696307186,0,0,0.273154930799782,-0.0685184002735422,0,0,0,0.0733903997022892
ETC,1.69115760450881,0.0507762674892402,0,-0.489289052169652,0,0.288044738833229,0,0.188949701070107,-6.93889390390723e-18,0,-0.340723686001806,-0.069268981035356,0,0,0.168034701478151,0,0.603562017739689,0,0,-0.101949408750218
XEM,0,1.85553523419421,1.33695809957487,-0.453159335239062,-0.0587146316096067,0,0,0.832688115542421,0.0252102481064615,-1.86760973016063,0,0,0.35401327332345,-0.259435738041268,0,1.09531582412825,-0.879207968627978,2.53228986505233,0,0.0669972956171258
BV010082.Index,0,0,0,-4.33680868994202e-19,-0.0389781908620704,0,0.0361887003509946,0,0,0,0,0.04220047797232,0,0,0.00525215689773859,0,-0.22950502072702,0,0,-0.0182538466704427
CVIX.Index,0,0.982611467121798,0,-0.248154530656007,-0.254530992140226,0.317335190500965,0,-0.0168573207042966,0.145673412938963,-0.270604885991478,0,-0.0124063802983791,0,-0.203442344044134,-0.0474061095578375,0,0,2.25288716083047,0,0.0916305977452049
DXY.Curncy,-0.172492233922975,0,0,0,0,0.0642770307973898,0.0669736935565585,-0.0522554168357107,0,0,0,0,-0.013162968120308,0,0,0,0.0808513906531556,0,0,-0.00640375339258737
SPX.Index,0,0,0,0.0447103577097094,-0.0185150805272407,0.0452265527958887,0,0,-0.0708208009982907,0,0.0276717205636542,-0.0215662212564443,0.0223301284056144,-0.0405784685578939,0,0,0.00583511146932508,0,0,-0.0819206944303615
VIX.Index,0,-0.152705081794179,0,0,-0.137518799835784,0,-0.0138331175968486,0,-0.175100811314822,-0.595408337713808,0.240765952941755,-0.274834392856825,0.279327093593244,-0.106843021726143,0.303034380844397,0,0.516461510099232,0,-7.26236957193365,0
