,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00166191087939829,0.328676404559226,-0.0502213582988631,0,0.238176530712715,0,0.0487209253691097,-0.108114716732629,-0.0362631432018431,-0.266150355563204,0,0,0,0
ETH,-2.22044604925031e-16,0,-0.109154163322828,-3.32361249454084,0.361014435941883,-1.46869194141253,0,0.018698209405129,4.25997777322932,-0.216622028810421,2.73037410436338,-2.16998753267633,-3.63198200758408,0,0.136548156470199
LTC,2.24751043352033,0.069981292944889,0,0.255926191948102,-0.120656626118737,0.0567554436054935,0.0839508404757701,0.0279130992919514,0,0.0331852594547652,0.240318786586719,0,0,-2.42337290994197,-0.521175479283201
XRP,0.156264068414222,-0.0187358160809655,0.0800405924598089,0,-1.38777878078145e-17,-0.403176328103027,0.0734035921989902,0.153830114770824,-0.0428105834194327,-0.144599804736121,0.357178055170148,0,-1.87061408927937,0,0.0421034582449495
DASH,0,0.221874349607451,0,0,0,-0.828957760701894,0,0.488212803309144,-0.114140509160256,0.20916579461659,-1.04869125846959,0.0361006819731128,0,0,0.0371784597662655
DOGE,0.688827994920708,0,-0.0856026822083518,-0.926845410211127,-0.178188069745317,0,0.100656779098522,0.238024043809655,0,-0.200053474355655,0.562891387972476,-0.08636549448264,-2.18594793916303,0,-0.0438132900276105
XEM,-0.40470575909486,-0.463711592064291,-0.701693296917286,1.35503362472388,0.950075341651912,0.167587753168645,0,0,1.31329912650215,0.0733575189935238,0.742016747455901,-1.10067442054541,0,0,0.155493568063677
XMR,0,0,-0.23060990066896,1.00034105078662,0.0469419295032805,0,-0.106066872551495,0,0,0,0.0400339489530169,-0.810781859542241,0,0,0
XLM,-0.629472316237376,-0.0310935378505107,0.431408032312512,0,-0.0269596256596171,0.266995208171122,0.100465674890939,0.165871573241859,0,-0.0756329104811583,0,0.752418450662763,0,0,-0.120908750682538
DGB,0,0.230811394481199,0,0,0,0,0.299279926810331,0,0,0,0,0,0,0,-0.103620288711046
BV010082.Index,0,0.142802736594798,0.0775442978078023,0,-0.324803853841936,0,0,0.100727160812992,-0.148728099402983,0.149392263030009,0,0.246635394717543,0,0,0.0311406432770142
CVIX.Index,0.23081726564843,-0.20413587259297,-0.28534407261089,-0.269410802053411,0.321381915540941,0.0819988943018087,-0.228915474314142,-0.137931824959008,1.06054569927696,0,0.625631337475671,0,0,0,0
DXY.Curncy,-0.0520703143894134,-0.0091998892304352,0,0,0.0168213227971762,-0.0732483314036479,0,0,0,-0.00719709718875327,0,0.00170552260322204,0,0,-0.010981013388382
SPX.Index,0,-0.0120986854306708,-0.0252224882466365,0,0,0,0.0126284033486996,-0.0354276441716398,0,0.0437007379591522,0,0,0,0,-0.0790972792016152
VIX.Index,1.56811916608634,0.0399373626409939,-0.739275113290402,0,0,0.455317991047377,0.351579851972607,-0.136361282357962,-0.269319880733215,-0.00913169140412393,0,0.700268386844449,0,-4.822056534757,0
