,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0846760949202087,0.0246433347273506,0.0202101738697414,0,0.0467196318519123,0.0384318931127905,0.186682509385262,0,0.334731515937875,-0.925994891210439,0.0700058499206505,0,0,0
XRP,0.586499965634772,0,0,0.16983242367352,0.207341032364399,-0.589711781690031,0.103048938952132,-0.228176738142078,0.126674900988443,0,0,-0.705992195373035,0,0,-0.358809165538063
LTC,0.727987730321514,0,0,0.0757807892334024,0,0.249107399659442,0.284958866291719,-0.272182559468208,0.211871995628028,0.000972987787952509,0,0.461701223990306,0,0,-0.106724315704999
ETH,0,0,0,0,0,0,-1.69352151669725,0.078279885497542,0.815074985691009,0,0,0,0,0,-0.458908144211033
DASH,-0.319178127354208,0,0.588946773947484,-0.0378582390592276,0,0.556509848167872,-0.350029353545189,0,-0.0898356735468371,0,0,-0.077874795765951,0,0,-0.0539996966704996
DOGE,0.0887962275421852,0,0.359319720416356,0.0812510958254819,0.0175144114702695,0,0,0.113176184342157,0.015686402871779,0.257973162621381,0,0,0,0,0
XLM,-0.447645541763539,0.556581028846935,0.216433587915371,0.0738951557942582,-0.402979420456379,0,0,0.100759792977766,-0.000815808906449288,0.480342739010697,-0.457393299506852,-0.456376708309173,0,0,0
XMR,0.921688241086997,0,-1.25104560415806,0,0.0575759274515636,0.90092354834381,0.625216904614999,0,0.45909548943578,-0.383947473442945,0,0,0,0,-0.516662774399359
DGB,-1.09022992898209,1.09388958637965,-0.131407696167629,-0.0773427900683601,-0.553960616152149,2.95508804774013,1.3777912642735,-0.217098707081284,0,-1.24827228869145,2.56439826449444,1.21122451049191,0,0,0
XEM,0,0,0,-0.221205998656562,0,1.45182485192141,0.359567344949554,-0.469375584223153,0.0409929583269213,0,0,0,0,0,0
BV010082.Index,0,0,0,-0.0121406965803025,0,0,0,0,0.00259762189073341,0,0,0,0,0,0.0522196571133615
CVIX.Index,-0.0996750595882501,-0.227669150695667,0.246033613625471,0.0262094963484039,0,-0.269759595897169,-0.114457983603509,-0.0763107164132063,0.0717323111855757,0,0,0,2.29078623177375,0,-0.0961754071955081
DXY.Curncy,0,-0.00494649384104567,0,0.00759339416013059,0.00489059260795976,0,0,0.0135459106978765,-0.00975084258974629,0.0120247086741775,0,0.10732746811609,0,0,-0.0138376393721374
SPX.Index,0.0408041123366457,-0.0270691367816894,0.0273583432470851,-0.000786765593415971,0.0122325940610618,0,0,0,-0.00158522113253349,-0.0324451342144474,0,0.068711460635319,0,0,-0.0920815349266558
VIX.Index,0.0206191046850827,-0.552305472223594,0.391361802224265,0.0464061340929418,0,0,0.397607201758253,-0.108450635970268,-0.0221926485685906,-0.291273210935706,0,-0.979480714784854,0,-5.52394349163477,0
