,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.336425295158772,0,-0.121136301826586,0.0390800974627604,-0.326101854326189,0.0834461127068347,0,0.0840836695519254,-0.194084172696301,1.08250495130463,0.237592801347105,0.19196038865149,0,0.0309205107210717,0,-0.144344496046172,0,0,0
ETH,0,0,0.110914180987183,-0.132312061343534,0.187332312771096,0,0,0.173761640851221,0.133296182180132,0,0,0,0,0.000925686091240312,0.00718338585674224,0,0,0,0,0
XRP,-0.394037282522826,0.353393242098558,0,-0.598150482371162,0,0.576823238808011,-1.30062076012703,0.0840235794644612,0.41461082355692,0.0831330514657416,0,0.095553039057896,0,0.170483519308234,0.339430468270073,0,0,0,0,0
BCH,-0.0216429913998673,0,0,0,0,0,0.0603841737518637,0.0489007717223432,0,0.134219732476107,1.12445483105211,-0.0450713360225496,0.152220621261441,0.00796384372108503,-0.218630616043825,0,1.67618095821399,0,0,0
LTC,0.269284786332965,-0.425390900518737,0.117798189032859,-0.487218601229138,0,0.263783541833359,0.103112176052739,0.0764819711072906,0,-0.0937668218206276,1.59953473226051,0,-0.0238589361979276,0,0,0,0.46788240484229,0,0,0.162503177898265
DASH,-0.331965282300386,0.0571269327452863,0,0.140373676963793,0.0975764605139829,0,-0.0858425431039682,0,0.2890154990679,0.0706643329824477,0,0.150966118768376,0.0794351436936268,-0.0082373489902973,0.252392720889379,0,0,0,0,0
XEM,0,0,-0.341815768648895,-0.336770327059529,0,0,0,0,0,0.207060753236738,0,0.0256777296490173,0,0.113999238087688,0.257294540070394,0,0,0,0,0
NEO,-0.422196563992094,0.910896624164171,-0.181701266888813,0,0.0834556704913255,-0.452345093630945,0.273540635626808,0,-1.73240103589225,0.95330808013519,2.15222910514697,0.136598706893148,0,0.0183263704811718,0.235933757875309,0,0,0,0,-0.0319555948581522
XMR,0.244651769209125,0.133337577049139,0.0570602781482521,-0.0880485342443219,0,0.0809855716010737,0.0937795666799348,-0.158922665312486,0,0.364462219398859,0.6002389694944,0.0299213051085712,0.372019532565709,-0.0309163409940381,-0.056727008646906,0,0,0,0,-0.138331995152732
MIOTA,-0.0788256897684274,0,0,-0.321145746146805,-0.493610315968435,0,0.114149822534726,0.278387372490752,1.03571355673162,0,0,0.0571265279922206,-0.266158814160562,0.0478557391343415,0.26854579373485,0,0,0,0,0.610891126344269
ETC,0.371445864387968,0.142337839893366,0,0.133273846003691,0.0464065984243577,0.316529157575157,0.0161630703680809,0.0738277087898352,0,-1.73472347597681e-18,0,-0.078012420410257,-0.0562733704190067,0.0147641895107627,0.0067079485903473,0,0,0,0,0
ADA,2.5711944781217,0,-0.200733404441359,0,0,1.29478676281802,-0.0900882911398546,0.428487740299129,0,0.0480893353656872,-2.75985438399685,0,-0.381952779718,0.0205511239553096,0,0,1.26988838417481,0,0,0.331637298861949
ZEC,0,0.405460357966357,-0.161489595508947,0.227981332502426,-1.38777878078145e-17,0.292747593927675,-0.0319035232041664,-0.0257519788896046,0.672381780451231,-0.136220215022822,-0.579593879586562,-0.102231068819616,0,0.0269508862267123,0.107320180398611,0,0.597934512523236,0,0,0.283224160513802
XLM,0,0,0.710557607458786,1.63564822704903,0,0,0.395982940926003,0.575556429293417,0,0,0,-0.207500376296908,0,0,0,0,0,0,0,0
EOS,0,0,0,0,0.401904489798391,0,0,0,0,0,0,0,0.642937342441187,0.0654834044615075,0,0,0,0,0,0.402355927494763
BV010082.Index,-0.0604878450660113,0,-0.0505568638308188,-0.0637738641772127,-0.0968645587734112,-0.039837877464125,-0.0766862337375148,0.00392792565504588,-0.18035639087657,0.0135477513823816,0.475048395814067,0.029137888767011,0.0545393675305827,0.00253247824185437,0.065820852640852,0,-0.0894463680220074,0,0,0.079139299281173
CVIX.Index,0,0,0.0791827289961627,0.113818284054191,-0.0045898417876935,-0.342149497819159,0.0694962751316634,-0.0284133969822264,0,-0.0543245514253922,0,0.0634575946505214,0.119109070079019,0,0,0,0,0,0,0.0685197660834599
DXY.Curncy,0,0.0858299725131954,-0.0324243232839467,0.00065326252222589,-0.013643746570874,0,-0.0383222093870662,-0.014239153078847,0,0,0,-0.0200665730738944,-0.00600324626491279,0.00480833001910519,6.56014972335619e-05,0,-0.0496123671084081,0,0,0.0397924388996908
SPX.Index,0,0,-0.0110349937588144,-0.022602946931753,-0.00883158481710769,0,-0.0128615666363086,0.00541502165961086,0,-0.000668374962832165,0.0598008506476382,-0.00887437176413669,0,-0.00063685622623594,0,0.0132100035676591,0,0,0,-0.0137738952142727
VIX.Index,0,0,0.0575506675829263,0,0,0,-0.381914618877371,0,0,0.0495503574355323,-0.308267033089206,0.135121882767823,0.132371528322117,0.0528681849811465,0,0,0,0,0,0
