,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.146296912029719,0,0,0.00708297038524306,0.237396752078611,0,0.0114866347592529,0,0.0256160801571232,0,0.0976543252680882,0,0.0436447860722329,0.0194751064526212,0,0,0,0,0
ETH,0,0,0,0.302790152148133,0.00583445268139648,0.395600518859047,0,0.149997851351,0,0.110804899131109,0,0,0,0,0,0,0,0,0,0.0747169415174136
XRP,0,0,0,0.124503596650486,0.0199170690222213,0.0432254411800746,0,0.122919656993725,0,0.0385004556273786,0,0,0.289079238391035,0,0.0958189043708931,0,0.154446195243325,0,0,-0.0543021703590146
LTC,0,0.651110153180732,0.473842300496384,0,0.349926505012525,1.38777878078145e-17,0.338601044249368,-0.143867513326446,-0.197718879090712,0.487945646046251,0.168252475947422,-0.159873715739315,-0.0894891972857558,-1.03005958120295,-0.148982803591121,0,0,0,0,0.138105366225932
EOS,0,0,-0.514693869026191,0.229283137605945,0,1.12459488769702,0.0343067557927297,0.10367022781217,0.228358649170957,0,-0.131981089554687,3.46944695195361e-18,0,0,0.320021804210635,-0.412262881974921,0,0,0,-0.130991323760721
BCH,0,0.307722003979622,0.160880900807267,0.233500414113124,0,0,-0.0869091500296032,0.0608027497475334,0,0.0938455995763385,0,0.220581484857839,0.228797238861985,0,-0.0231737658362946,0,-0.00388303102169627,0,0,-0.0542438274696213
BNB,0,-0.588306616976195,-0.370131726883826,1.38058102394152,0,-1.06611032367032,0,-0.0620191682350982,0.751647422177752,-0.483300467982995,-0.458651758866899,0.105608292347523,0.177496059035706,1.92883001007982,0.174474933658962,0.496627196647928,0.131575499763547,0,0,0.115067213857902
XLM,0,0.223662160305296,0,0.0381140805403569,0,0,0,0,0,0.350105662459566,0,0,0,0,0.09957173389812,0,-0.212538540298959,0,0,0
TRX,0,0.321032626383159,0.167010318909367,-0.495602206933423,0.473152647315875,-0.317730192394327,0.18601370549288,0,0,0.069806694046033,0.324475727423437,0,0,0,-0.242046782852586,0,0,0,0,0.0620783720793722
ADA,0,0,0.463339775193274,0,0.143379335913949,0,-0.0459256194603777,-0.115866500483657,0,0,-0.0695403162215762,0.339260719199144,0.243664254682325,0,0.191996625739037,0,-0.0413221626006658,0,0,0.128301163796494
BSV,0,0,0.505121231838768,0.247166070306534,-0.209576340618937,0,-0.441742011967867,0,0.896105209156466,0,0,0,0,0,0.496667394439415,0.473738983256996,0.794227751465442,0,0,0.115980857003771
XMR,0,0,0,-0.251984370600676,0.164812795780383,0.339387597850324,0.221769775565962,0.140715477849224,-0.109174258982343,0,0.128406765397743,0,0,0.267390234703908,-0.257378233138311,0,0,0,0,0.0884809736755412
MIOTA,0,0,0,-0.0717509505678355,-0.0496715709167016,0.466831792509099,0,-0.144056590172417,0,0.36040956247749,-0.00641811007444624,0,0,0,0.211184609227847,-0.356342067755052,-0.216502762784769,0,0,-0.0494500146071645
DASH,0,0.151632901293083,0,-0.177077379583489,0,0,0.0988716845000393,0.0333324635437511,0,0.223395684573666,0.225872202313194,0.237558887519155,0,0,0.0769104577293882,0,0.231600883854615,0,0,-0.0876068972391291
MKR,0,-6.93889390390723e-18,-0.0323028561835858,-0.567594433362533,0.913845016180674,-0.326168215305036,0.569872957591234,0.239653288531227,-1.2220872934976,-0.179359872078187,1.11223278563097,-0.238581209743183,0,0,0,-1.48282033536671,-0.251782904540523,0,0,-0.160170095879787
BV010082.Index,0,-0.221008403019229,-0.0882257513003346,-0.0459486570126154,0,0.258523671914234,0.224028484630868,0.0373250660960211,8.67361737988404e-19,-0.0923805454300109,0.21667368616022,0,-0.128828093779926,0,-0.139201698525787,0,-0.13743296851192,0,0,-0.175919565904935
CVIX.Index,0,0,0.138086537783787,0,0,0,0.104707976508664,0.0531900488448666,0.424768014888386,0,0,-0.040062966070558,-0.209080344271513,0,-0.0964957361739356,0,0,0,0,-0.224994264033673
DXY.Curncy,0,0,-0.0191621446173413,0.0496440522459623,-0.0501460891977352,0,-0.00520001022293439,0,0,-0.0261308660799041,0,0.0713806082413869,-0.0240877563432969,0,0.0318886347002428,0.0571333973348986,0.0492601333185827,0,0,-0.00785445323386972
SPX.Index,0,-0.058889029445754,0,0.00362520452010465,0.0657820063439703,-0.0282533443782903,0.00709050324433231,0.00696987633260109,1.73472347597681e-18,-0.0459454798507874,0.0619847487459265,0,-0.00903529210343399,0,-0.0135277639242868,0,-0.0837309176390754,0,0,-0.0628067140254292
VIX.Index,0,-0.525345492683941,0,0.368814744408302,-0.0526402194716288,0,0.29799029002164,0,0.692975220081305,-0.642978834594124,0.233024379022626,0.713550517249728,-0.136024719506952,0,-0.113713425948044,-2.299383643311,-0.498431025347623,0,-6.62641262205613,0
