,BTC,ETH,DASH,XRP,XMR,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0574589397869654,0,-0.0325238909057732,0.944113295706463,0,0.00753244358289319,0.0574644804818719,0.120207388929358,-0.0741424990530759,0.161844786171449,-0.0597690775412018,0.305578117508216,0.0996381372896148,0,0,0
ETH,-0.86719593591435,0,0,0,0.256572754779211,0,0.62384907826102,0.114022330448105,0.227552111521774,-0.192200033550115,-0.243872634790965,-0.220722110818104,0.11406219458442,0,0.68762232005697,0,0,0.375096287473859
DASH,-1.32603612402332,-0.189547332007039,0,0,0.359181864893546,0,1.23067907850558,-0.0508158126705386,0.154426557006305,0,0,0,0.304702810238533,1.29797948376157,1.23288291430918,0,0,0.165733723344598
XRP,0,0.0792098031736764,-0.0902863567989842,0,-0.274769666415995,0,0.142176606535287,0.0863948828883625,-0.124383602168226,0.55638044293323,-0.337430984455357,-0.472612919817183,0.0616899579060438,1.3541097121692,0,0,0,0.126491223148153
XMR,-2.12691530078124,0.0695401470440591,0,-1.07362588455189,0,0,0.319793774894365,0.607443156379691,-0.0573329631533449,1.1629694539173,-0.268468709193486,-0.227972011835757,0.0858501508567938,2.02278134285222,1.48312559709431,0,0,-0.723204427708781
LTC,0.32674397070284,0.0295345752625135,-0.010093256287516,0.0689548145931752,0,0,0,0.0382246235800115,-0.0270561286386792,0,-0.0119833396160964,-0.0302771520941987,-0.000289920255086017,0,0,0,0,0
ETC,0,0.457547219821079,0.369496452970938,0,0,-0.217236397558057,0,0.00700433746022258,-0.0893370223536419,0.113506120835927,0,0.358903155580809,0.133669044363777,0,-0.595565913746969,0,0,-0.543397702958758
XEM,1.15053128048958,-0.0156039025250039,0,0,0.573216276966986,0,1.38777878078145e-17,0,0.0905208245590096,-0.684929181790076,-0.00762225378914896,0.0853836406949443,0.30115494871549,0,-1.69394115061065,0,0,0.058861899601212
ZEC,0,0,0.223412548562137,-0.629627606888158,-0.514309276500871,-0.614765491308198,0.889183100913458,0.266859470886649,0,0.830126449328607,0,-0.581862738228226,-0.0766194957092955,0.446401326850851,-0.417634436967098,0,0,0
DOGE,0.865768271735363,-0.190360885074443,0.0518492743069236,0.552263814950533,0.229128754168395,0,0,-0.283905673933297,0.224281190614579,0,0.0262797424393369,-0.14646638004955,-0.0424480324965927,-0.308823071798361,-0.544429598451617,0,0,0.258524597963542
XLM,-0.264791004884943,0,-0.0219974430136703,0.198384208900591,0,0,0,0.0487179995669073,-0.145973914549554,0,0,-0.123423092243254,0,0,-0.0244532951601155,0,0,0
NEO,0,-0.086548828128427,-0.213318973028292,-1.00856121703347,0,0,0.568600333163796,0,-0.0773705561965745,0.176959235854029,-0.682418593868035,0,0.147771926020335,1.47773832040137,-0.534731392505238,0,0,0.694983342288046
DGB,-0.694538079125021,0,0,2.23055709522664,-0.0152759535897391,0,-0.00658406857770441,0.327532164509707,0.43297717020238,-1.2777744699549,0,0.58446402543064,0,-3.31846874449456,0.7610615509751,0,0,0.17583235932152
BV010082.Index,0,0.0626291251069718,0.0358733882870956,0.449230347229589,0,0,-0.109316896792675,0.077498098052826,0.0644939399038177,-0.238664855418537,0.249360237924546,0.280312339757011,4.33680868994202e-19,0,0,0,0,0
CVIX.Index,0.776177110389616,0.247879116161099,0.149499527193041,0.0317614612181509,0.185100438540768,-0.566221772456289,-0.470184151399376,-0.232411880613515,-0.1127108294162,0,-0.134719296636529,0,0.0445701801983693,0.158492595081215,0,0,0,-0.0164088559719603
DXY.Curncy,-0.035690259786889,0.0291750604367595,-0.00154046172304886,-0.0147577851066857,-0.0355795994113876,0,-0.0117972710420981,0,4.33680868994202e-19,-0.0189218564254256,0.00877596380405739,0.0136949323577113,0,0.162028534593627,0.128100800792987,0,0,-0.0473131302091034
SPX.Index,0,0.0245383275508918,-0.0132130542414402,0,0,0,-0.00281052999983307,-0.00168826865666963,0,-0.0251988433385693,0.00871566527859836,-0.0229778541863503,0,0,0,0,0,0.0487132574185113
VIX.Index,0,0.245414493444686,0.298222899846806,0,-0.256112192998967,0,-1.21637805557078,0.166037238462418,0,0.267845439525498,0.34249559102609,0.604472064844528,0.249434695400031,0,0.156638199750578,0,0,0
