,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.230299936044012,0.221392588542527,0.0696028898739202,0,-0.157977671443166,0,0,0.419420123873126,0,0.0387783945062717,-0.0581034503779269,0.695599573361097,0.172860191508755,0,0,0
ETH,-0.209405081534323,0,0,0.276959320571906,0.229531930370485,0.482271176704595,-0.589557582126794,-0.168970366450279,1.0980323283159,-0.628490240221101,0,0.0329138623524414,0,0.655425708650141,-0.169038240303029,0,0,0.077050905468476
XRP,0,0.46677508297667,0,0,0,-0.0902031248397831,-0.204731361289555,0,0,-0.21158403640499,0.0917406501991578,-0.0826942039341141,0,0,0,0,0,-0.0949775816493551
LTC,0.182896871236476,0.0607446155724925,0.0806937209294704,0,-0.0503750723145983,0.0877279706490971,0.101237576107336,0.00378685203570358,0,-0.0993281851246561,-0.142875976442139,-0.0037708641966062,-0.217105367693299,-0.109012546782499,0,0,0,0.00804979027651233
XMR,0,0.953034987561692,-0.381539055860584,-1.02023990531541,0,-0.687324352729178,0.791927934684441,0.670094771452382,-1.12195181524255,0.884640746475543,0,-0.0967732308979602,0,-0.989661923658409,0.249557145216374,0,0,0
ETC,0,0.414261387579382,-0.557079909213327,1.44863019956282,0.099387968958273,0,0,0,-0.593797136127692,0.256578419298428,0.202166555153771,-0.0546402408855885,0.381748104897726,0,-0.016265539640561,2.79628190224666,0,-0.133379507233788
DASH,-0.905592248402093,-1.10618591907318,0,0.670120464786695,0.339338853260145,0.341882360280466,0,-0.184948254039837,1.22398229280249,-0.653760065557559,-0.176867842197949,0.0436811920679324,-0.349915511915324,0.515317235320506,0,0,0,0
XEM,0,-0.878970562752345,0,-0.183650177110511,-0.0204480118131996,0,0,0,1.57270521052222,1.25344442995254,-0.349554063781756,0.0047589452570682,0.288632233384889,0.777042586984588,-0.51103852313545,0,0,-0.157816807555573
DOGE,0,0.630951902362663,0,0,-0.147307697799645,-0.178655406921697,0.433211969496009,0.100135604815319,0,0.282085096296838,0.0570579526088273,-0.0311257936615304,-0.0011520288831898,-0.298463531365426,0.120774744350829,0,0,-0.045031379011853
XLM,0.077452670127703,-1.26023977949182,0.0832131241911988,-0.384271534857367,0.263450851418096,0.621654115683272,-0.684078405846185,-0.189187083359703,1.36354120320736,0,-0.032617280023513,0.0455607859166921,0,1.10420224606535,-0.320764263462792,-2.11551394248424,0,0.155191837929455
NEO,-0.746333816263639,0,0.58361644579532,-0.958763535802072,6.93889390390723e-18,0.34556745375302,0,0.141343237520034,0.242893941697112,0,0,0.00802562033421238,-0.911422125739194,-0.234563544149209,0.134702245257117,0,0,0.184111719204007
ZEC,0,2.75995941935017,-3.49639045218387,0,-0.275462150065007,0,0,0.0170237962655298,-1.69574025780207,-0.654696586460547,0.174887001557172,0,0,0.265898199769722,-0.629203040021458,0,0,0
DGB,-0.367525273771514,0.196594345496379,0.589030363046225,-1.17749729027283,-0.0175894958760309,0.382969431475661,0,0.0913010389166129,0.224321658325745,-0.42409613856861,-0.447397538753879,0.0311026075081857,0,0,0.0859357388119513,0.916457565698588,-1.18220066251386,0
BV010082.Index,0,0,0,0,0,0,0.0891580737077042,0,0,0,0,0.0155524154673442,0,0,0,0,0,-0.0372721969016282
CVIX.Index,0,0,0,0,0,0,0,-0.0504909801547622,0,0,0,-0.065011557697972,0,0,0,0,0,0.288146798796154
DXY.Curncy,0,-0.087572798472772,0,0.11910901128212,0.0154187189547283,0.0196379022080982,-0.033330384167127,0,0.0456829792569979,0,0.027994203899377,0.00494220453706631,0.0236381726769558,0.15990941885391,-0.0235737510250118,0,0,0
SPX.Index,0.0506732589364635,0,0.0889143802139837,0,0.0261504053347946,0.0416262270150083,0.0265075324374986,0.0216710508782814,-0.00838816064827186,0,-0.0635299746118526,0.0111502751840799,-0.094570382019437,0.0355584677571081,0,0,0,-0.041683898056415
VIX.Index,-0.934891676619473,0.52800242644693,0,0,-0.245977166502706,-0.13832798689804,0,0.333000196932296,0,0.336501649681895,0,0.128559266340282,0,-3.7015316094472,1.74005224606734,0,0,0
