,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.138970472286057,0,0.147860955992947,0.349303082206663,0,0,0.121585843100741,0.0430163683663283,0,0,0,0,0,-0.0534894632840689
XRP,-0.63902507060106,0,0,-0.169187516080014,-0.377420270404334,3.01798626771382,0.117484535994472,0.440437903957817,0.0287747017470121,-0.0412992848690838,0,0.0440685120916506,0,0,0.0673648868883608
LTC,0,8.67361737988404e-19,0,-0.114931509564675,0,0.192452698051899,0.239524895000896,0.135386742177449,0.00198634086083987,-0.153913299678427,0,0.14752775465271,0,0,-1.73472347597681e-18
ETH,-0.289115678679987,-0.90562123224263,0.517290398419416,0,-0.690671449893374,0.870934504567665,0.572430219873029,0.826542671795796,0.0229408277106022,-0.245932718723363,1.37755741099355,0,-9.32984142555043,-4.63057823313087,-0.81105382506114
DASH,0.71897058958656,-0.278261457903878,-0.381072356652842,0,0,0.819281696839768,-0.292246896690858,-0.245131108470611,-0.0046315830605245,0.135911248511012,0.13060519531182,0.578615057138156,0,0,-0.273189400349598
DOGE,0.552512277370046,0.27687823751176,0.175914891236954,0.0487032088826251,0.0541697577001119,0,-0.00526124592367785,-0.0304054582694219,1.0842021724855e-19,0.0215241006992919,-0.158982580855595,-0.0472210884760932,0,0,0
XLM,0.5484714449626,0.0595321110492226,0,0.523336368568101,0.339326394879734,0,0,-0.601144629053991,0,0.227634037108944,-0.386903898919836,0,0,0,-0.0572477580829943
XMR,0.291860369319176,0,0,0,0,0,0,0,0.0106506891496672,-0.11110009734707,0,0,0,0,0
DGB,0,0,0,2.22898039835415,0,0,0,0,0,0.714257171134014,0,0,0,0,0
XEM,0,0.24024757191945,-1.43307981288822,-0.286952551478071,0.590705332584735,0,1.57783377666275,0.854425682144104,0.119533856970847,0,0,0.475684658352538,0,0,0
BV010082.Index,-0.146961144381369,0.148940805871977,-0.185803559891623,0.0149427028940303,0.137386717936544,0.0570903664650016,0,-0.0529454832999643,-0.00882333128460806,0.00674106676596389,0,0.221366890105846,2.06056215198972,-0.0886255719173205,0
CVIX.Index,0.23936463413996,0.196052427110095,-1.06673088276242,0.36659913672085,0.426204563052727,0,-0.32306933963011,-0.485375174481537,-0.030551655838293,-0.0245814774889965,-1.11292561768834,0,6.42778754324347,1.80039402261392,0.588138928500318
DXY.Curncy,0,0,0.0997372343736915,-0.0690355311038238,-0.0435030580993527,0,0.0177876988754806,0.0873526217496424,-0.00265613929510631,0.00114291031339018,0.0200334561447956,0,0,0,-0.00824261480964474
SPX.Index,0,-0.0524795290328837,0.015209437875938,-0.00860043885673713,0,0,0,0,0.00346139764043852,-0.00808341549980741,0,0,0,0,-0.0925778634808646
VIX.Index,2.77555756156289e-17,-0.199400754151325,0,0,-0.409802591908169,-0.616860488857719,-0.126768890135745,-0.214984291260974,0.0667031501926913,0.137309974603813,-0.331543888224686,0.538170409665027,0,-3.85904664447597,0
