,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0.280880623032472,-0.0335550679645295,0,-0.155909349630846,-0.18073714739347,0,0.642191317139295,0,0.0971078531452144,0.0567614602618878,0,0,0,0,0,0.0204386265713448
ETH,6.93889390390723e-18,0,-0.0608783444369776,-0.195767087877208,0.0166422191333538,0,0.675988324726614,-0.136881880053204,0.0870587311544761,0.0262213173159332,0.0603197535751299,0.387005238080831,0.0876162182454435,0,-0.0627835553365435,-0.238211596620696,0,0,0,-0.065516395463985
XRP,-0.00123451178162452,0.467130482766169,0,0,0,0.0563428566978962,0,0.0433504414620961,0,-0.0852221090016164,0,0.343429019975074,-0.262753955591482,0,0.127189010507923,0,-0.277707203640883,0,0,0.036955201544994
BCH,-0.0116340309332523,0,0,0,-0.217306550949453,-0.031647911285912,0.790827032709351,0,0,0.241341422098099,0.312503051806998,-0.127798605709927,0.153398868272556,0,0,-0.24673556240039,-0.254302926842781,0,0,-0.141527109357604
EOS,0,0.104870066976939,1.03598261304091,-0.373507827819093,0,0.0766532388908087,0.191471693634429,0.196118199571438,0,0.457555758593302,0.521118593107731,-0.523012187554954,0,-0.403042018641672,0,0,-0.309754767347962,0,0,0.0945656174585767
XLM,-0.718674511019693,-1.51275938883448,0,0,-0.156742543826892,0,0,0.373652765383926,-0.329814027652445,0,1.48229000108402,0.161582181230692,1.33216048321553,0,0.00821716761793451,0,0,0,0,0
LTC,0.0871148106913315,0,0,0.430485531162309,0.370511670446358,0,0,0.00326630131275486,0,0,0,0.0389138894250801,-0.0085951126047926,0,-0.167085908634636,0,0,0,0,0.0411289905277469
ADA,0,0,0,0,0,0.264555741392543,0,0,0.0878356666537466,0.326971982726097,-0.225205481334058,0,0.210315926039349,0.357112676250751,0.340316525703998,0,0.639395145682192,0,0,0
MIOTA,-0.511036832498449,0.62451590048828,0.597796014328356,0,0,0.0119249574770562,0,-0.00419732731437282,0,0,0,0.241472547604776,0,0.200809613217868,0,0,0,0,0,0.192664335419958
TRX,0,0,0,0.0569179214328415,0.443376891502492,0,0,0.0438582496002547,0.262830151583813,0,0.146696374479557,0.174109766593386,0.130965005764527,-0.258676075224622,0,0,0,0,0,0
XMR,0.711460906335066,0,1.73472347597681e-18,0.379488106706471,1.73472347597681e-18,0.081691382580012,0,0,0.285669025459965,-0.218784811042841,0,0.233314304626745,-0.240380937582039,0,0,0,0,0,0,-0.053133290182041
NEO,0,0.648305716946753,0.685307618445908,0,0,0.21673043951001,0.0102192005442635,0.119746450323419,0.0667763810304402,0.0727821056759525,8.67361737988404e-19,0,-0.330133728327728,0.05277866313355,0,0,0,0,0,0.060415460329741
DASH,0.511385633557931,0,0,0,0,-6.93889390390723e-18,0,0.255502482128624,0,0.058464419785247,-0.171686605294459,0.407371444405534,0,0.420930899942144,-0.483722489949894,0,-0.119210725982743,0,0,0
ETC,0.0599123089148636,0,0,-0.3435875906137,0,-0.215827386876104,0,-0.0337137405500456,0.338980581253339,0.0598014109294873,0.233836379155928,0,0.128524199743714,0,0.473246209928234,0,-0.280087443345795,0,0,-0.146911795904857
XEM,0.679695499147588,0,0.513293097062625,0,0,0.0368114036162306,0,0.374321378333878,0.514733234187642,-0.288328343330881,-0.218887372770137,-0.0442902928701121,-0.429728006481914,0,0,0,0,0,0,-0.259603989735492
BV010082.Index,0,0,-0.360513685902281,0,-0.00196619808577491,0.0293938954347678,0.0144293249430622,0.0728765291292673,0.180885040159032,0.0838411888965396,0.0895707921361303,0,-0.175496088502646,0,0,0,0,0,0,-0.0807517418541946
CVIX.Index,0,-0.217821922739749,0,0,0,-0.0138434242489185,0,0.0647030201472647,-0.110747124572495,0,-0.0626092582870425,0,0,-6.93889390390723e-18,0.135707147420052,0,0,0,0,0
DXY.Curncy,0,-0.0463804430824702,0,0,0,-0.00329618383177913,0,0.0339501302724559,-0.0432524950564646,0,0,0,0,0.0694353520915637,0,0,0.147498536122125,0,0,1.73472347597681e-18
SPX.Index,-0.0316111934992466,-0.0178818013068106,0,0,0,0,0.0578146288136638,0.025760549757368,0.00105960187564673,-0.0255663639456597,0,0,-0.00828243917188758,0,2.16840434497101e-19,0,0.0861345582766165,-0.184412427091501,0,-0.0722520553634623
VIX.Index,0.405677400469005,0,0,0,0.500883460524421,0,0.851512938321474,0,0.166813899048997,-0.273362210140413,-0.604150991649088,-0.0401760460668341,-0.851229415049476,-0.0884452481817028,-0.431693580913354,0,0,0,-1.92014798162484,0
