,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.326094667712992,-0.0350171447372747,0,-0.00277546250109031,0.420193696627771,0.131322556208432,-0.243410042371488,-0.324178137143455,-0.0980061443209005,0.237791184365432,0,0.339881442207992,0,0,0,0,-0.126570797256358
ETH,0,0,0.0337832269134686,-0.100226726125041,0,0.745589736133383,0.240502930019376,-0.106944820171266,-0.501915099583999,0,0,-0.052691922171236,0,0,0,0,0,0
XRP,-0.372775197557681,0.199475237284445,0,0.0657299739674078,-0.215827804515416,0,0.551152699880039,0.0846546217149519,0.261792300629162,-0.543450531107666,1.3777596093918,0,-1.25663699597571,0,0,0,0,0
DASH,-0.24697914735785,0,0,0,0.0346743672426885,0,-6.93889390390723e-18,0.16599865685131,0.391502091669277,-0.240935990063048,-0.0210021730244428,0.0916197057974517,0,0,0,0,0,-0.186698219271274
LTC,0,0,-0.0643104564940421,0.247288849274702,0,0,0,0,0,0.343111241224371,0.280903762470566,0,0,0,0,0,0,0
XMR,0.249928734300055,0.325777072107722,2.16840434497101e-19,-0.100139547272807,-0.078814211969144,0,-0.27848169968688,0.212642329830011,0.120869775932208,-0.0703228825118639,0,0,0.0638048804763808,0,0,0,0,0
ETC,-0.0962602135675836,0.45087473531817,0.027960389488591,0,0.22827749240654,0,0,-0.0435050880828408,0.347653889966882,-0.164666705163789,0,-0.161387493964587,0.183650456689503,0,-0.760476050617811,0,0,0
XEM,0,0,0.381728854285998,0.184037619819672,0.26005186413929,0,0.00653508961711399,0,0,0,-0.802127600934785,0.486806588431977,0.614078193238291,0,0,0,0,0
ZEC,-0.601331575613466,-0.462789858208082,0.070260410298531,0.0661420167058155,-0.0450133364874994,0.0306184740685556,0.0617187942697447,0,0,0.283864659194372,-0.288190006173417,0,0,0,0,0,0,0
DOGE,0,0.415671364615331,0,0,0.260083276408548,0,0,0,0.206917131914704,0,0.30052803017289,0.256981414268469,0,0,0,0,0,0.755406187907713
XLM,0.0518286809225145,-0.0372615838361511,0.42476905012329,-0.114562210469163,0.255486150434543,0,0,-0.521346533287625,0,0,0,0.0153797634903893,0.697266902246235,0,0,0,0,-0.314218664821
NEO,0,0,0,-0.246533115271815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,-0.0761183364697837,0,-0.199354695603694,0.0316926244934549,-0.266530600309896,0,0.377708162779519,0.232410850387997,-0.206763851420967,-0.00270787850925186,0.403857146100006,0.192109859457966,0,0,0,0,0,-0.311310987742781
BV010082.Index,0.00503839071515419,0.0304312572975849,0,-0.0135301048901548,-0.00761472895671567,0,-0.0662291566635777,0,0,0,0,-0.0093539408998719,0.0320878960927997,0,0,0,0,-0.138864712136474
CVIX.Index,0,0,0.021480195637592,0.0684520775569225,0.0253524762384482,-0.0270366886494187,0,-0.0238952883790088,-1.73472347597681e-18,-0.0833771081422846,0.0318404448315792,0.0530606871458147,0,0,0,0,0,0.016065365770545
DXY.Curncy,0,0,0,-0.0128461597407235,0.00382370202208097,0,0,0.00163889058742057,0,-0.00314256605530818,0,-0.0224693577226897,0,0,0,0,0,-0.0281163384628323
SPX.Index,0,-0.00474794952210873,-0.0076367731756203,-0.0350784458721923,0.00205367281943066,0,-0.00627535744504063,0.0126926224986192,2.16840434497101e-19,-0.00189964175984027,0.00844499153527639,-0.0134935392922525,-0.0100972709022074,0,0.0860795459801679,0,0,-0.0784269132262086
VIX.Index,0.0286315675489269,0.0997913500335444,-0.00882635245390804,-0.023684563585604,-0.0444641676430745,-0.199018339827831,-0.13953537712203,0,-0.0291666975787266,0,0,-0.0651958898874402,-0.000455137125829994,-2.18506798017632,0,0,0,0
