,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0368299414405721,0.0476793239343958,0.467170988842197,0.107744070390526,-0.113006340282241,-0.0287303641290763,-0.00439576577394448,-0.0348425182616451,0.0349737721519444,0.217603186868908,-0.0435261629857863,0,0.407186934545407,0.069849780138381
ETH,0,0,0.270784791833735,0,0,-0.976183535956817,0,-0.058633700009502,0,0.262795734068265,0,0,0,0,0
XRP,0,0.207721813068704,0,0,0,0,-0.275150549132159,0.00413886727323982,0.0850340483381996,-0.23200472228532,0,0,0,0,0.176478912935299
LTC,0.588796793417998,-0.024162358880691,0.0531952015842121,0,-0.0260215199006415,0.0327548326919534,-0.0307860522616775,-0.03051070545967,0,-0.00178334580504299,0,-0.0324429741270981,0,0,-0.0350043046822468
DASH,0,-0.0886649310782673,-0.241315487631896,0,0,0.2010974499141,0.455230431500252,0.236888181092891,0.28568760815972,-0.283469559678624,-0.431767748166658,0,0,0,0.149044429812048
DOGE,-3.37874047025711,-0.111909555366869,0.267753378371038,3.15323474419109,0.181457876030917,0,0.0711522505423627,-0.123265147474108,0.0624242733786368,0.226384409818441,1.35765909035846,0,-4.79101033442442,0,0.199749213697335
XEM,-4.64854404350515,-0.146590205490098,0.994735215042417,0,0.228464331643753,-1.11490821476654,0,-0.670538556361649,-0.333835344691426,0.657119506204596,2.38842503421302,-0.640526797280425,-4.97962074028966,18.3838204010622,1.88446211842401
XMR,0,0.606014475098298,0.910170110489551,-1.53874332719872,0.141571805514334,-0.301952609476681,-0.269928320004685,0,0,-0.0476369029659415,2.37192931272055,0.0817243428028951,-12.8906887445725,8.18746852463176,0.394004595592085
XLM,0,0.0821096342912401,0.714964394050821,0,0.431330254030547,0.0319242973949235,-0.41781013784467,0,0,0.0963313764927088,0,0,0,0,-0.253570757204674
DGB,6.28180531556958,-0.102114233881756,-0.179362160967441,-5.40856058566414,-1.12268823446807,1.23447093399625,1.08348222872876,0.394362519985913,0.551589004742671,0,-1.6162443860814,0.879084077834333,0,-20.0889926522938,-2.21918503818553
BV010082.Index,1.11570930056382,-0.140825440783538,-0.104153949831266,0,0,0.199084779326392,0.167540628204364,0.156855677210033,0,0.0231939828477009,0,0.625480485564298,0,0,-0.0695869651674108
CVIX.Index,0,0,0.138598924792777,-0.208965830784569,0.0530220573507913,-0.108665011024877,0,-0.0464697223208305,0.0400087697478792,0.0335938361994201,0.324598882088278,0,0,0,0.2000109326575
DXY.Curncy,-0.24861363353781,0.00608363395526583,0.00830156674626335,0.247726650053893,-0.0400184774541487,-0.0448210076365604,0,-0.00169834581083695,0.00837156600062564,0.0141981369415205,0.140599928285635,0.00228311560480687,0,0.369369485127826,0.0758152699037744
SPX.Index,0,0,0.000932129420029337,0,-0.00531594907453923,0.0296380994974805,0.0285591840118055,0.00693580850271272,0.0149052553490399,-0.0237746315486626,-0.0529905867724326,0.0613226649764561,0,0,-0.114097960581545
VIX.Index,0,0.026210769748693,0.0129951091826144,0,0,0.270195694081526,0.22780139557146,0,0.144676589957818,-0.209273213710284,-0.370862862127077,0.506364590998897,0,-8.37886186551557,0
