,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0306514746934059,0,0,0.928523405542299,0,0.0405072172739503,0.0808954260501207,0.0575203205000823,0.144043678037608,-0.0894958050361999,0.203762825902371,0,0,0.0956221273895317,0,0,0
ETH,-0.997968487076883,0,0.014350085238629,0.222763419663509,0,0,0.938040080358651,0.151842492513975,0.242650357431554,-0.438317087255545,-0.759059629023617,-0.0197618656841495,0.0597559556978097,0.364982589263503,-0.157631671942792,0,0,0
DASH,0,0.0215911873879875,0,0,0,0.58351424283464,0,0,0,0,0,0.159408431603336,0.23887488695517,0,0,0,0,0
XRP,0,0.0935812423226716,-0.0507945521418625,0,0,0,0,0,-0.0543139030935583,0.506427454303641,0.0178486559612977,-0.33771960167546,0.0795572870640297,0.1225160554646,0,0,0,0.327475950958535
LTC,0.277625144252442,-0.107263275935434,-0.0120813785572089,-0.0229930189727245,0,0.0697335327659383,0.243128460609997,0,0.0292285643003756,0.0437178980939932,0.027660412373006,-0.122299653153011,0.0118742604526133,-0.150775794324074,0,0,2.39720909214466,0.0714573443189224
XMR,0,0.610816010500529,0.157388725556407,0,0,0,0,0.102449038217519,-0.116831214418801,0,0,-0.425816731260627,0,0.748451048653411,0.434501412295121,0,0,0
ETC,1.16980745559433,0.320176661116447,0.0912865095456433,-0.114123352956818,0.050977240381493,0,0,-0.321233815458319,0,0.20897139567427,0.628377039744286,0.0625438130325671,0,0,0,0,0,0
XEM,0,0,-0.186853636444864,-0.605706372317646,0,0.337708027950601,0,0,0.226816402701481,0,0.669651624937624,0,0,0,0,0,0,0.430200652873593
ZEC,0,0.697703415547888,0.212014034290224,0,0,-0.881699886213679,0.122040344390855,0.530245493294135,0,0.837495814984254,-0.42413678658963,-0.667949989007139,-0.222142672139847,0,0,0,0,0.566211121607587
DOGE,0.113131749967052,0,0.0989225529424141,1.0645332985398,0,-0.207669961180795,0.0948473710323596,0.0541189247629508,0.0559061442666494,0,-0.517082489027962,0.42874143942658,-0.048383812171041,0.944811214051531,0,-5.34105735773115,0,-0.679919526900342
XLM,-0.501696686864888,0,0,0.15385893552157,0,0.118950507109743,0.369304695041045,0.105153843862695,-0.136866198546272,0,0,3.46944695195361e-18,-6.93889390390723e-18,0.0814493496798078,-0.235186113779539,0,0,-0.0423215418572266
NEO,0.468016156919106,0.117270360148561,0,-1.01711666795438,0,-0.338461352513421,0,-0.299602281635333,0.0683624122449129,0,0,0,0.146064465243486,1.51531404313019,0.0125996434400518,0,0,0.603198961091676
DGB,-0.342247185514959,0.234968000210574,0.127385200015951,1.59794509356454,0.0271402784987408,-0.484013294651802,0,0.51388783661304,0.249284093609137,0,6.93889390390723e-18,0,0,-0.935358696820827,0.435889624686075,0,0,-1.25693585904044
BV010082.Index,0,0,0.0573400536449766,6.93889390390723e-18,-0.319082319129704,0.0321212471543251,-0.0289368036526056,0.00995953559667127,0.0640693794666047,0,0.433288786094553,0.145797010986339,0,0,0.307403424320388,0,0,0.136453733290469
CVIX.Index,0,0.0590405318739231,-0.0155142406885365,0.349357294821434,0,0.0397633277788179,0,0,-0.00991888633238425,-0.208404952279688,-0.271935395789657,0,0.0482239326051249,0,0,0,0,0.0633393782305725
DXY.Curncy,0,0.0272082868003534,0,0,0,-0.0322888931354569,0,-0.0258923508421309,0.00341777450126897,-0.0311402228898876,0,-0.0127290466478648,0.00614306213140422,0.180726268122299,0.0337456755270406,0,0,-0.0166740633265375
SPX.Index,-0.00907244037727915,0,-0.00284639378978197,0,0,0,0,-0.000256237107225472,-0.000645284839188277,0,0,0.0118119833242993,0,0.02162040950559,0,0,0,0
VIX.Index,-0.374254201351116,0.125188754037386,0,0.895119232092256,0,-0.0258092401462697,0,0.106584786048954,0.138811897033555,-0.637546976916179,0.297959891309346,0.888040596078635,-0.138997900331217,0,0.494247297625228,-4.89664082577398,0,0
