,BTC,ETH,XRP,EOS,LTC,BCH,XLM,TRX,BNB,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.106371532036025,0,0.0331098777940396,0,0.158273768653167,0.0744655131928738,0,0.0324338509662691,0.0383457835240388,-0.000636988367211233,0.0254173480605856,0,0.0831165867101314,0.0177287309513466,-0.103330024133907,-0.0293908874287574,0,0,-0.0744408070883464
ETH,0,0,0,0,0.16812023954482,0.206746610412194,-0.0927475012743362,0,0,0.41356364480806,0.066504864432247,0,0,0.0779121948272953,0,0.00365151215075999,0,0,0,0.05805177036257
XRP,0,0,0,0.156863900923396,0.0554488346787063,0.057229803039751,0.153213059522827,0,0,0,0,0,0.184866338380082,0,0.0381873114139029,0,0,0,0,0
EOS,0,0,0,0,0.197098694026479,0,0,0.14155394834453,0.0500856794528242,0,0.256120434997719,0.40434929474203,0,0.243238504337462,0.020545455912848,0,0,0,0,0
LTC,0,0.260025055165623,0,0,0,0,0.0300516675836391,0.565414504491768,0.18724038053791,0.792284164909013,-0.0546952528807344,0,0,-0.253795712170358,-0.254189359622226,0,0,0,0,-0.0505696958899981
BCH,1.08060236546284,0,0.607658167018609,0.0233196971924697,0,0,-0.0705658993965096,0.284249478551562,-0.0346424645811827,-0.121698431937429,0.436766374882452,-0.1339850016932,0,0,-0.081967366551407,0,0,0,0,0.0170754066244575
XLM,0,0.20868019296385,0.362964202244136,0,0.126101597279396,0.268969120626431,0,-0.0983495359584012,-0.164409077646604,0,-0.260393411209783,0,0,0,0,-0.28372226700813,0,0,0,0.0848588305751744
TRX,0,-0.0507630903390971,0,6.93889390390723e-18,0,0.191425631017475,0.284101936043095,0,-0.0583658735097697,0,0.155703910790824,0,0.149547598076747,-0.0458721954099884,0.0029953243708421,-0.0388273773359077,0,0,0,-0.0641143397872505
BNB,0,-6.93889390390723e-18,0,0.0630609975152305,0.0870484248544113,-0.283748853309428,0,0.664928657033703,0,1.34096627460728,0,-0.598346316006601,-1.01968246073366,0.508989095342156,0,-1.16928877479502,-0.187413913793848,0,0,0.205219327204553
ADA,0,0.0929098391436174,0.578173990880887,0,0.0553341927495302,0.180503824421766,0.0240144423308081,-0.0661580010866956,0.154087301110857,0,0,0,0.121573094823688,0.0512287139183643,0.0295848770627023,0,0,0,0,0
BSV,0,0.172145263181997,0,0.0620967053177488,0,0.267626456754553,0.134268516007288,0.0907367843977325,-0.0980691033101984,0,0,0,0,0.142553751569786,0.0415130626914427,0,0,0,0,0
XMR,0,0.379574110621922,-1.92655820264216,0.247018038385216,0.134086484300268,-0.0393868316235755,0.462404908503519,0,0,0,0.34353488688151,0,0.521934039840165,0.220366153150961,0.0942606826046971,-0.00232213314698706,0.0545935303081278,0,0,0
MIOTA,0,0.058259971978269,0.055121512703955,0.143721363297341,-0.0551879758041193,0,0,0.319019036881779,-0.0448753557633024,0.332070281027844,0,0.301446759241772,0,0.0451512370810357,0,0,0,0,0,2.71050543121376e-20
DASH,0,0.0335528626369818,0,0,0.212375859820396,0,0.0547282300088392,0,0.0994447169728129,0.0941154412353229,-0.260926265379741,0.498615450578699,0,0,-0.0705894873890135,0.5285444433346,0.393363159839576,0,0,0
MKR,-0.0275260568215149,0.591286235944158,1.59888097573448,0.374999469201392,-1.38777878078145e-17,-1.02816921497434,0,0,-0.131288153407364,0,1.44120498469989,0,-0.924911936881706,0,0,0,-0.384585936151325,0,0,-0.327095083682795
BV010082.Index,0,0,0,0,0,0,0,-0.232087768501489,-0.133884403758437,0,0,0,0,0,0.0489463030610688,0,0,0,0,0.110469542463354
CVIX.Index,0,0.0113256265195217,0,-0.126872405594892,0,0,-0.0252121247412965,0.132596862760609,-2.16840434497101e-19,0,0.187987445539809,-1.73472347597681e-18,0,0.0444220674956662,-0.0126764028623885,-0.123806940707745,0,0,0,-0.0234921349659841
DXY.Curncy,0.0945115646470991,0,-0.174869750243666,0,0.0149070791223483,-0.00465480575368051,-0.013690885569074,-0.0685240638678527,0.0321381030826162,-0.112329391412699,0,0.0245058200972404,0.175674313942623,0.0060464681393564,0.00973625328229876,0.116033537070651,0,0,-0.0292125378902396,0
SPX.Index,-0.0746698950466787,-0.00983237636792047,0,-0.0525654445679971,-0.0311895672666832,0.0306961117289597,-0.00985942622929037,-0.0158881456639165,0,0.00751190169793516,0.0376832643147969,0,0.114262125543025,8.67361737988404e-19,-0.0129404266350802,-0.0873568010693753,-0.202636863426924,0,0,-0.0888787864637648
VIX.Index,0,0.24399042861596,0,-0.172407561626465,-0.0376660981034905,0,-1.73472347597681e-18,-0.14401044071738,0.335008071595029,-0.953271192733873,0.0722147964331906,0.100488176629095,1.17323861439017,0,0,0,-0.795535724378336,0,-4.71023875468457,0
