,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.118539843385586,-0.2025919758843,-0.0308559390276965,-0.947438662296034,0.339882227724652,0.100148898534769,0.740788950635847,0.0256188346896698,0.346984389845198,0.42137093728319,0.231477249215359,0,0,0
XRP,-3.46944695195361e-18,0,0,0,0,0.102157660602093,-0.100152813824711,0,0.0696450194651196,0.301061939050634,0.248111551390251,0.110261242961494,0,0,-0.0142294897327966
LTC,-0.457700624542763,0.0389807296414473,0,0,-0.476370231546314,0.521018984470592,0.042790794479393,0.57273020535639,0,0.323255538232917,0.297312003627792,0.573656939447211,0,0.659272419871004,0
ETH,0,0,-2.69608964549756,0,0,0,0,0.688883100883317,2.04667763126563,0,0,0,0,0,0.335676008365882
DASH,-0.431206816944119,0.0988068417385747,0,-0.00583586701933652,0,0.290517993922024,0.112745393438929,0.417038368883707,0,0.0720420898666926,0,0,0,0,0.0159155799967706
DOGE,0.25367631356447,0.20117426254126,0,0,0.448795363398163,0,0.13264505269248,0,-0.144828464412669,0,0,0,0,0,-0.0412178275402212
XLM,0.400390401937809,0,0,-0.121351296504359,0,0.620064910341575,0,0.227897442609572,-0.29254239152758,0,0,0,0,0,-0.200114775545702
XMR,0.547070448851367,-0.512466762180195,0.42428035673322,0.192544959004943,1.43102782674195,-0.371467795517759,0.0135099854773074,0,0.0227130674222688,-0.113842848954543,-0.260778886634939,-0.223687315691298,0,-0.487967493011686,0
XEM,1.90755210890608,0.797865222423857,-0.798518592271906,-0.166411026653334,0,0,-0.688267754044487,-0.200556046314181,0,0.100733276817151,0,0,0,2.43610488267055,-0.00379206395280693
DGB,1.07010803318746,6.93889390390723e-18,1.2908593576114,0.134672132955751,0,-0.927879886341691,0.0573241412526924,-0.553155784160929,0.00987763265803818,0,-0.777866956510885,-0.878189341874296,0,0,0.0949773221914052
BV010082.Index,0,0.941261973894507,0.160765354435,-0.0842100081495156,0,0.0407013289881914,-0.158663896152057,-0.10245074520542,0.0993224474974804,-0.369454021168614,0,0,0,0,0.0788975189211589
CVIX.Index,0,0.0645589959046776,0,-0.0568433822113114,0.127652761673215,0,0.0138483595083119,0,0.0586533428237792,-0.189176303410469,0,0,0,0,0.124757498340559
DXY.Curncy,0,0,0,-0.00128341739582655,0,0,0,-0.0087403698315207,0,0.0115241431078042,0.0327113486738989,0,0,0,-0.0388153720865462
SPX.Index,0,-0.103447683334107,0.0943247293707951,0,-0.0233130391012646,-0.0855275195279421,0,-0.02809342307604,0.00643164593117117,0,-0.060330953853031,-0.37835584177438,0,0,-0.0331893152191745
VIX.Index,-0.44651895127025,-0.0402923336208973,0.188408065896801,0,0,0.208612619830749,-0.136575324119996,0,-0.0365298994644747,0,1.12857176937473,-0.073928179735228,-12.4956516947577,-2.45867709204323,0
