,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.158190039729203,0.833675369948818,-0.0704164592974503,0.137269855432347,0,-0.0277348607087949,-0.0182640338243899,0.0361261258290617,0.255740276458059,-0.225340165288275,0.326280099562562,1.27264094681296,8.67361737988404e-19
XRP,0,0,0.773839132188551,-0.229014640066271,0,0,-0.175392425706213,0,-0.47171778352871,0,0,0,0,-0.223565001700643
LTC,0.563290348122859,0.362864568166616,0,0,0.119505143288387,0,0.170682280002518,0.0569502532137,0.0377149897307382,0,0,0,0,0.0666394848770917
DASH,0,-1.30408528947103,0.781728593082932,0,0.301321633379437,0,-0.396784561959126,0.112372408056213,-0.756025384226419,1.75505852081446,0,0,0,-0.297791468330117
XLM,1.59039582771902,0,-1.63759026416747,0.319975595229876,0,-0.607501816517709,0,0.577773838044782,-0.476770388144644,0,0,0,0,-0.0289900429000159
DOGE,-2.0371571914118,-0.708414602475575,2.23023316121854,0,0.226547192105665,0,0,0.181136225969972,-0.135724837744185,1.05331532496812,-0.718685945863969,0,7.1903678038143,0.184392725183574
XMR,-2.11318345262076,-1.30509952699967,1.51704224905334,-0.771379105031947,0.34279032832155,2.32770382586396,0,-0.12247437827576,-0.18318586247405,0,0,-2.29497938234814,0,-0.666575397541797
XEM,1.85453992765656,-0.516928884579531,-0.889185844771832,0.766740858605838,0,0.0223855183422337,0.107069393964988,0,0,-3.73156941823892,0.78344977355655,-10.160295032466,0,0
DGB,1.43513782565671,-1.28109107777525,0,-0.163417276774789,-0.416180626935963,-0.132072442234884,-0.117909521807279,0.0995967797747718,0,0,0,0,0,0
BV010082.Index,0.0212533277281491,-0.0420467538748619,0,0,0.0288030374335669,0,0.0297578763056401,-0.0238933898802785,0.00955978352658006,0,0.359206616966153,0,0,0.0198462214674076
CVIX.Index,0.0710029431770536,-0.237825290397305,0.0217311930591489,0.161521266915968,0,-0.262395861495646,-2.71050543121376e-20,0.113959519661995,0.0517679891722627,-0.616208366378233,0,0.976819508539767,0.255883524114445,0.190624807238655
DXY.Curncy,0,0,-0.0805459286585849,0.0363479261704019,0,0,-0.0153615679150623,-0.00178368958693854,0,0,0.0585164606138285,0,0,-0.0236764452463348
SPX.Index,0.109443438817516,-0.0153508408637116,-0.0599512561432262,0.00910532688567743,0.00362117861186587,0.0293398205732954,0,-0.0127223139143286,0.00188942296895818,0,0,0,0,-0.0792607748715014
VIX.Index,0.644990372078628,-0.394789174028644,0,-0.0790486476107696,0.15517709721855,0,-0.281819133704881,-0.0765060132830878,0.18399772796823,-0.538997888842981,-0.370587249833146,0,-10.3140681504112,0
