,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.121942429115472,0.277881498208128,0.129649977419105,0.228495795326447,-0.140285211742698,0.32135156163018,0.217532985162048,0.33359543658465,0.0572954074194664,0,0.00966881978205353,0.131263212294095,0,0,0,0,0.0733074133431365
ETH,0,0,0,-0.269991567943655,0.000686221270281479,0,0.736563846191997,-0.387729695014616,0,0,0.0813477930593473,0,0.471491989660369,0,0,0,0,-0.0747916226061667
XRP,0.12986887405821,-0.0949401592806195,0,0.0236742711198444,-0.088658951859057,0.110017486817421,0.197325453169844,0,0,0,-0.0267883137534169,-8.67361737988404e-19,-0.0762059139655687,0,0,0,0,0.15911145813997
LTC,0.643583252432611,0,0,0,0.159754096129611,-6.93889390390723e-18,-0.270363876966097,-0.0650968996284555,0.668153179075801,0.0338452175437495,0.279863460797699,-0.202272967293266,-3.46944695195361e-18,0,0,0,0,0.134976080434322
XMR,0.246796132187374,0.796263779149191,-1.98689526429028,0.379728675537409,0,0.0235105396352197,0,0.0462991493296133,-0.71717403980501,0.965304665733587,-0.733187093182438,0.722758566500521,-0.331915840927101,0,0.944230972779903,0,0,0
ETC,0,0.480620327167151,0,0,0,0,0,0.0943060215261086,0,0.577739787729533,0,0.212630854888079,0,0,0,0,0,-0.235202243262207
DASH,1.63688749016674,0,0.740197909738074,-0.154754237153908,-0.0645369230093472,0.52169566508532,0,0.311624763366089,-0.311287552762168,-0.546214992237778,0,-0.250479398878216,0,0,0,0,0,-0.778916479753764
XEM,-0.402507491155495,0,0,0,0,0.200355812421616,0.437043055345137,0,0,0,0,0.1274162162583,0,0,0,0,0,0
DOGE,0,0,-0.171753728641527,0.339970860882341,-0.0984853164252766,0.133868072292142,0.070111588448044,0,0,-0.0685757944750253,0.0702289778478367,0,0.0969895529039971,0,0,0,0,-0.228554655410598
ZEC,0.64963460971724,0,0,0.13096096193146,0,0.191362497484942,0,0,0,0,0,-0.465577670323557,0.0366026383129161,0,0,0,0,0
XLM,-0.110581634733478,0.284892408096034,0,-0.0130886982797405,0,0.0911641428321933,-0.0256678255250023,0,0.408165576759987,0.187261289381367,0,0.201856996807512,-0.0923413066408995,0,0,0,0,0
NEO,0.719175768551702,-0.290310401160199,1.95639432573569,-0.284812685579726,0.158984306485711,0.201893559508396,-0.605234112813207,-0.190465832841801,0,-0.729295651113891,1.01658234036078,0,0.057420713728055,1.30545088507189,0,0,0,-0.300060614352718
DGB,1.48389412232299,-0.336466007239921,0,-0.884467254060929,-0.371597844031648,0.734608088074232,-0.59690094433564,-0.698845129804034,-0.591687886732177,1.04735340236608,0,0.31594450065355,0,0,-2.7214630433491,0,0,0.407549919293018
BV010082.Index,0.0398847299936619,0.0211974985296381,-0.172827306899378,0.0121247627771366,0,-0.0630908477663215,0.0864066278033588,0.0110241117080971,0.00766388787435722,0,-0.0490103767850936,0,0,0,0,0,0,-0.0972110392076385
CVIX.Index,0,0.123365537714224,0.246101893190776,0.0659868345633569,0.0720142049896806,0.0177776419774165,-0.174267065258895,-0.0601468997609253,0,0.0544292511865265,0.13141270736658,0,-0.00906274405172473,0,0,0,0,0.0130099488605007
DXY.Curncy,0,0.0440913633762251,-0.0828780448100504,0.065142530858792,-0.0158340965247773,0.0229174628754043,0.0208724850336704,0,-0.118064355263557,-0.0274319941420435,0.0114508831420387,-0.0243972286264623,-0.0101847220376896,0,0,0,0,-0.00594400170689248
SPX.Index,0.00631379673386463,0,-0.0125551067165738,-0.00672058359937354,0.00221432233205205,-0.00574739971948976,1.35525271560688e-20,0.011416979976002,0,0.0100687912259764,0,0.00266331240493401,-0.00077845612159833,0,0,0,0,-0.0858909350710391
VIX.Index,0.439430856449285,0.1418520485546,-0.357841416537206,0.179250200476017,0,0.0502994463235581,-0.319836141810742,0.443410851492491,-0.690704570381501,-0.314243882381508,-0.204187983337984,0,0.0269338885662934,0,2.10900469699104,0,0,0
