,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.542771897484388,0.090119831215352,-0.00151660910803406,-0.0537943314486299,-0.0754730780058224,-0.137493301920567,0.000510458929689065,0,0.115693855794358,0,0.142707814438066,0,0,0,0,0
ETH,0,0,0,-0.120103260089691,0,-0.0778995670164419,0,0.10132144701122,0,-0.0239955299809609,0,0.174407972609871,0.127937219036021,0,0,0,0,0
XRP,-0.515781644569937,-0.0140957243855324,0,-0.108728638045141,-0.0334048658197562,-0.0629139425504008,0,-0.00564623000266647,0.090885665869879,-0.0708756952450834,0.126091442541231,0.00680149994391674,0.225565414828768,0.138079180478285,0.390733974420016,0,0,0
LTC,0.532950582721571,0.111771271818728,-1.04410549788686,0,0.0329450424959275,0.0791787088485084,0,-0.0424926775196547,0.346222222090651,0.0142873343044934,0.00433824029760958,-0.110561365494226,0,0,0,0,0,0
XMR,0,-0.180734253697337,0,0.447002128811516,0,-0.303025650464036,0,0.658179006796964,-0.403557002886184,0,0,0.206688153116604,0,0.29080292689334,-0.0914159122651908,0,0,0.549976547083294
ETC,-1.45059410354629,0.353409789608521,-2.29193778173402,-0.327674718621103,-0.564458055014191,0,0.65827275311481,0.539480217894811,1.65226433195429,0,0.368045720142672,0.0451631536659506,0.579193243248852,1.28789069653264,0,0,0,0.698237929488045
DASH,0,-0.253045146842301,0,0,0.0713583894008188,0.337756912474827,0,-0.0344268783123314,-0.183671268932512,0.263975522608544,0,-0.0875055131179557,0,-1.14428107915419,0,0,0,0
XEM,-1.4342530503916,-0.115649589807143,0,-0.143925903493688,-0.0408566815621525,0.0558059616671806,0,0,0,0,0.34201927032593,0,0,0,0,0,0,0
DOGE,0.518139732335766,0.0352132118936243,0.346607780861765,0.247148225135399,-0.134276850292809,0.0259990473528962,0,-0.0510754685846246,0,0.15439810547859,-0.108862949214449,0,0.0365391823804598,-0.220994394713171,-0.488886136431699,0,0,-0.276338519304464
XLM,0,0,0.0969200630180746,0,0.0420736705403563,0.230300996712638,0,0,0,0,0.260023452902302,0.145400481122355,0.0522887467805562,0,0.75332232325214,0,0,0
ZEC,1.06954262690445,0.319769879026156,1.42499613955545,0.310273070334753,0.348946807000166,0,0.250011026348871,0,0,0.0174073221163956,0,0.0799603313765472,0.31122653935245,-0.0627472775398588,0,0,0,0
NEO,0,0,1.38766178938651,-0.530703705752851,0.168378273402244,-0.204004749751726,-0.741778113312905,0,0,0.0740006954806321,0,0,0.133165270406884,-1.1392347333808,1.03323225317192,0,0,0
DGB,2.09187402865841,0.259375707035276,1.96460660764039,0,0.223241355303299,0.355098202146488,-0.637305944759445,0.144610691255362,0.6524709784598,0.316071699309426,-0.380354364135649,-0.331779759080237,0,-1.29546549796593,-0.331319237981246,0,1.25437144766542,0.626372786105786
BV010082.Index,0,-0.155084184862371,0.323284552682851,0.114262766980651,0.0452101770870877,0.126555272281298,-0.37795578207617,0,-0.198753490929631,0.0898347089120887,-0.0722222160005238,-0.00407836472742159,-0.051761946316107,0,-0.401371973794096,0,0,0.0253794430630727
CVIX.Index,0.367016408824095,0.161340486879788,0.0588003698896188,0.379405105556,-0.0833343117930824,0.0549620125916624,0,0.0193344061050532,-0.797675809930259,0.281709243473319,-0.134937985898689,0,-0.113111424102739,-0.473032345186591,0,0.837416883803044,0,-0.0621714004491808
DXY.Curncy,0,0.040127015604045,0,0.0239967936343556,0.014640520124678,-0.000684285629440853,0,0.0168737892738019,0,0.0399482832790787,-0.0122101553457545,-0.0152152096405621,0,0,-0.0285311518347405,0,0,-0.0472947408636831
SPX.Index,0,-0.0207935243001881,0,0.00655440524106963,0.0166158979844495,0.00734252928025926,0,0.0153405745662782,0,-0.0203577136473565,0,0.0246789094951024,0,0,0.0403282093331491,0,0,-0.0338198522481503
VIX.Index,0,0,0,0,0.0387153208808813,0.191050880198006,0,3.46944695195361e-18,0,0,0.0643803962868945,-0.0427706704742468,0.212200055236496,0.400357333338594,0,0,0,0
