,BTC,ETH,XRP,LTC,ETC,XEM,DASH,MIOTA,XMR,ZEC,XLM,NEO,DOGE,DGB,BAT,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0751224690443792,-0.127478016670181,0,0.244379961059727,-0.0896850742474184,-0.183980687902604,0.00019948324609924,0.37461882398331,0.0876866985830415,0,0.0498607364116601,0.139681108374846,0.0771089883082564,0,0,0,0,0,0
ETH,0.448120391766943,0,0,-0.192286311964709,0.322464627186471,-0.560869075083781,0.0396366983673974,0,0.526909615284273,0.137492479442086,0,0.0299065857975348,0,-0.0238861448961335,0.15310772695575,0,0,0,0,-0.37308637215609
XRP,-0.687505360194667,0.128314725108904,0,0.164308525349082,-0.153061995017411,0,0.151019208806559,0.0307744742606312,0,0.276940416064212,0.67566044389728,0.0379481938986873,0,-0.0545562821961107,0.0486865554165901,0,0,0,0,-0.640006793157308
LTC,0,-0.0412179492866303,0,0,0.546796970655304,0.0975576693448621,-0.162793716936627,0,0,0,0.158777350024678,0.115175863517099,0.518394202743024,-0.0418163605936001,-0.0104428578092017,0,0,0,0,0
ETC,0.0945589433298262,0.285366525520143,-0.0518181598205812,0.38733660817829,0,0,0.377567259107662,0,0.0289684239408095,0.160368042024464,0.0506318412476157,-0.0913301114295982,-0.237313420621987,0,0,0,0,0,0,0
XEM,0,-0.0256635403770454,0.3599880075823,0,0.140189932478053,0,0,-0.0918642636987342,0.383883689093464,0.182519975671897,0,0.00374740730652399,0.343948173229829,-0.0349286181929472,0.0269224322161914,0,-0.587831400634615,0,0,-0.241845620431829
DASH,-0.925298447237818,-0.181075037604491,0.736566080274491,-0.498588037220735,1.04981113530256,-0.710233597077883,0,-0.0712492415384501,1.10248524103552,0.10994749206564,-0.930260078209715,0.123731444140129,0.635267233503504,0.112451356892724,-0.0881449324599121,0,0,0,0,0.445460838412942
MIOTA,1.11472623635748,0.626062422699451,0.687912460687903,-0.780406601256761,0.488159595324492,0,0,0,-1.16739286341175,-0.898540016863777,0.874405279402193,0,0.564164254209912,0,-0.764369577546492,0,0,0,0,0
XMR,0.396702553984886,0.159254914629715,-0.24020410314935,0.394221618859275,-0.509332246938283,0.230626013197278,0.361028860022861,-0.0391273171053519,0,-0.0524288841263749,0.756589975042855,-0.0664825651885777,-1.38777878078145e-17,-0.0795546797559377,0.0676297028454811,0,0,0,0,0.105335560827964
ZEC,0.122946511762617,0.0291709499949199,-0.0156398654646875,-1.73472347597681e-18,0,-0.0759813661199649,0,-0.120781556253246,0,0,0.415063498290874,0.0143320599669835,0,-0.0928757433591439,0.0867213803554727,2.2122599288599,0,0,0,-0.465400644123966
XLM,-0.680701269570023,-0.289985992763582,0.291621175312636,-0.129468751632863,0.502688080066795,0,-0.363531063992585,0.0659699849583055,0.991863447659821,0.0802911970948098,0,0,-0.0948391332294574,0.027845590064789,-0.0345301424480238,0,0,0,0,0.306376970086793
NEO,-0.158206106184323,0,-1.36418727176416,3.3749014554412,-2.520551404993,0,0.807548102774417,0.207561146566018,0,-0.603018780493481,0,0,-1.31950964888648,-0.10338708823733,0,0,-7.68736171465202,0,0,0.740456603755861
DOGE,0.287963747626414,-0.068874896456362,0,0.425462068429861,-0.342725729997757,0.356617445491841,0.302495029100187,0.05174872236475,0,-0.113830181758096,-0.235758464685555,-0.0809718299105385,0,0.0897125976867242,0.0407172350325468,0,0,0,0,-0.0526721046234239
DGB,0,0,0,0,0,0,-0.30283666631631,0,0,-0.470844109444699,1.41519999353143,0.0505986520270643,0.452614983121972,0,0.233333804816291,0,0,0,0,0.0679172635601295
BAT,0,0,0.220079633699289,0,-0.0602453257396578,0,0,0,-0.264003125633659,-0.360901974115186,0,0,0.312728778095655,0.0370091302296412,0,0,0,0,0,0.653819586368083
BV010082.Index,0.0741426880993819,0,0.0412950355600833,-0.0344973345501176,-0.0196211902916949,0,0,0.025183678697948,0,0.0917012834949834,-0.0854227716001567,0.000905525506326286,-0.00792801503206978,0.000121913717876065,0.000236635110991858,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0,-0.152921105395063,0,0,-0.141123137786621,0.139227912164147,-0.00726551663166662,0,-0.00350770620943055,0,0,0,0,0,0
DXY.Curncy,0,-4.33680868994202e-19,0,0,-0.00133754220861434,0.00764320553678305,-0.00365343224233468,-1.0842021724855e-19,0.0131484338186475,-0.00986095289396366,-0.0107867723534829,0.00297707934678641,-0.00190009802671434,-0.00795075857726722,0.00274294530514346,0.122879311375581,0.0128580807213148,0,0,0.0191286056314047
SPX.Index,0,0.0179264503746802,0.0190818200326533,-0.00546298121237626,0,-0.00140120231664492,0,-0.00751761357009808,-0.000679147398882431,0.010083746480684,0,0,0,0.00584785252612612,-0.00252295834527652,0,0,0,0,-0.0477613949399482
VIX.Index,0,0.333212734630927,0,-0.144269772934006,0,0,0,0,0.164889699366566,0,0.241694748672278,0,0,-0.00757072049336978,0,0,0,0,0,0
