,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.164389864514955,0.0818357889102508,0,-0.109342333772292,0.270356241347128,0.196794436004092,0.106365984187879,0,0.154827365924307,0.28547615435068,-0.311886221913583,0.340729011499361,0,0,0,0,0.0698106693321638
ETH,0,0,0,0,0,0.897126711202193,0.195922033612334,0,-0.515796052871625,0,0,-0.123610315697172,0,0,0,0,0,0
XRP,0,0,0,0,0.708051472692016,0,0.136946187366577,0.21879862012801,0,-0.653022404754818,0,0,0,0,0.245478601616018,0,0,0
DASH,-0.16776574426959,0,0,0,0,0,0,0.141667979883695,0.0719181858182298,0.042700856894174,0,0,0.0879963209876074,0,0,0,0,0
LTC,0,0.0609717697815801,-0.0542162160500623,0,0,0,0.110841634342616,-0.150941564881535,0.0616378920029294,0,0,0,0,0,0.234387288879549,0,0,0
XMR,0.490473951856256,0.485505347223816,-0.0450604940810266,0.115657002739746,0.0915978162851259,0,-0.53621174636473,0.145922689062804,0.208106280951285,-0.0782149259154326,0.354988069412076,-0.054903868693317,0,-2.19385371416262,-0.501858173922614,0,0,0.219558196458431
ETC,0.255849594774327,0.440112001062808,0,-0.0183988773641465,0.395321702391194,-0.233211695906401,0,-0.049355443407062,0.359909225267944,0,-0.0740897101266466,-0.227817197528436,0.338215612999266,-1.82030228173745,-0.0577996472539013,0,0,0
XEM,0,0,0.410045430822762,0.341019561841566,0,0.0161863869927211,0.105683652904316,0,0,0,-0.48550313643094,0.510637823977244,0,0,-1.14243630533831,0,0,0
ZEC,-0.685939189160475,-0.446774676851877,-0.104872806638874,0.246292616443253,-0.153716047750611,0.743003642797536,0.250523149164214,0.542282774079902,0,0.70587656423411,0.165635992269184,0.406867173414188,-0.904965927481372,0,0.148674343498641,0,0,0
DOGE,0.396034446812362,0.140742877771355,0.172527984230349,0,0.227931857448085,0,0,-0.188810075184917,0.492616258346451,0,0,0.0495733683758484,0.275216593642466,0,0,0,0,0.388623473648906
XLM,0.522925124815917,-0.00990114075400631,0.0984646243187211,0,0.0922495370281931,-0.315311526747618,0.532676310822714,-0.154489916808578,0.306157963150872,-0.0559448397225929,0,0,0.0584646348695634,0,0,0,0,-0.305808940199591
NEO,0,0,0,0,0,0,0,0,0,0.0297857184427404,0,0,0,0,0,0,0,0
DGB,0,0,-0.165884929658572,0.181359049431055,0,0,0,0.424335125581629,-0.301764719963358,0.0811752664142048,0.139710612277526,0,0,0,0.115939957491569,0,0,0
BV010082.Index,0.123456265791453,0.0198091139762434,0,0.0107554668124031,0.0454117682139336,-0.107085524046546,-0.199287501771721,0.0474961738185597,0,0.0462691974866464,0.0206631987598778,-0.0905533784536814,0.109635194502687,0,0,0,0,-0.0520769486496275
CVIX.Index,0,-0.0380941445696108,0,-0.203773821042037,0.0364049666538927,0,0,0,0.109032679555341,0.0981636242847169,0,0,0.126125413268389,0,0,0,0,0.376283966360544
DXY.Curncy,0.0167531437748858,4.33680868994202e-19,0.0048746191746783,-0.00598779465211243,0.00681201720317094,-0.0197668976916977,0.00894956185528179,0.00800199701218578,0,0,0,-0.0196866818158987,0,0.0754861836648789,0,0,0,-0.00234764584769902
SPX.Index,0.0204737570969141,0.0148970670594507,0.0115364266248398,-0.0018222882492237,-0.00486573350862614,0,0.00373058333614542,-0.0103440379570632,-0.00636089650440351,0,0,-0.00355177297313264,-0.00683709715674257,0,0,0,0,-0.0936390911177632
VIX.Index,0.0478497021096952,0.203011255779089,0.0180729919983086,0.0543587355869032,-0.0949727588502061,-0.629839437570291,0,0,0.0102972895198482,0,0.212155486214935,3.46944695195361e-18,-0.181988280396329,-0.257417122286775,0.14424049637559,0,0,0
