,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,MIOTA,XMR,ETC,ZEC,ADA,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.339074561904815,0.110091950949708,0,0,0.121157787357541,0.0921047746603932,0.135076727677907,0,0.246354293692606,-0.136991054099225,-0.0191590764109706,0.0309509863399018,0.0700528459486563,0,0.0792472989707334,0,0,-0.150144424921863
ETH,0,0,0,0,0.582905227887424,0.327255032184665,0.0876886973575663,-0.13380410301238,0.0508180766489939,0,0.150123377033284,-0.055122448068045,-0.0269370575846276,0.111363047649016,0,0.181224393047463,0,0,0,-0.125443091991548
XRP,0,0,0,-0.0818993407642481,0.0999748283313259,-0.0743735278021111,0.17391848025833,0,0,0.467548474984334,0,0,0.00614653885240508,0,-0.0338257711109334,0,0,0,0,0.147527448204876
BCH,0,0.105299307991875,-0.561469424875251,0,0.825190142170389,-0.988501476180653,0.203364625583312,-0.170219679733259,0,0,0.382235097943221,4.33680868994202e-19,0.110885918205534,0.218522322090381,0.0132250080995421,0,0,0,0,0
LTC,0,0.00507346916030626,0.0318245245200424,0,0,0.0531526812937969,0,0.272120462525841,0.00916177942360316,0.110758351054087,0.298807543204141,0,0,0.0287836670460083,0,0,0,0,0,0
DASH,0.0245015202489256,0,-0.496570720786443,-0.429655877439636,2.49751314497892,0,0,-0.342273695260405,-0.235119192924683,0,-1.12070278307286,0.117162246813608,0.126678366447407,0.168046216251208,0.197079504721909,0,0,0,0,0
XEM,0,0,-0.0732081826252983,0.0666020709436068,0,0,0,-0.109823708083028,0.623242876510235,0,0.472823665786872,0.256791853132954,0.0222091571743365,0,-0.287615361216848,0,0,0,0,0
NEO,0,0,-0.768076655894369,-0.130925117974086,0.168613839264376,-0.104847116944659,0,0,-0.402652867922716,1.49935608325579,0,0.332337848366014,0.470654530099862,0.344704268834989,-0.0598911294152687,0,0,0,0,0
MIOTA,0.773008202407359,0,-0.201142166301764,-0.00514025015124225,0,0.511446851053711,0.466374451924032,-0.211140854911115,0,0.428215589375617,-0.352376725091439,4.33680868994202e-19,0.41422202469539,0,0.412631506464382,0,0.714696787879259,0,0,-0.371312078079527
XMR,0,0,0.162163958372517,0.150550192380632,0,0.0964077980555971,-0.106995438938656,0.0822208962975552,0.232279523608191,0,0.0885785297727399,0.114136606454586,-0.156219955857556,0.00946785748882311,-0.11833177357227,-0.637285640362387,-0.389808162590646,0,0,0.211594728624876
ETC,0.0210991566227477,0.221081195155357,-0.141858845174564,0.152581821951291,0.903983427281837,-0.159878415249494,0,-0.166853321358953,-0.0296431632357251,0,0,-0.0372345935234449,-0.0211681882884154,0.0361582908434244,0.129068092917837,0,0,0,0,0
ZEC,0,0,-0.000364015435752478,0.192049162729471,0,0.202212552335953,3.46944695195361e-18,-0.208686121245794,-0.232664291451117,0.832767657670395,0,0,0.042983938001523,0.0960767402764216,0.551001484214751,0,0.612090060801826,0,0,0
ADA,0,0.51101435503867,0.450779183090186,0.559040887667826,0,0.037491262684026,-0.384992684038989,0.403078108659121,1.04655134476344,-4.14058751302951,0,0.529509613832469,0,0,-0.399614772850525,0,0,0,0,1.78276949724069
XLM,0.556894376026081,0,0.12779275242029,-0.402462831762338,0,-0.251021188378433,0,0.165036387916854,0,0,0.861085481749614,0,0,0,0,0,0,0,0,0
EOS,0,0.334804355670916,0,0.0961475911243712,0,0,0,-8.67361737988404e-19,0,0,0,0.69028746704398,-0.173627236440623,0.00313542674022687,0,0,-0.236349751701414,0,0,0.527404937160291
BV010082.Index,0,0.0927156330610378,0,0.016047124069506,0,-0.0212582398922162,-0.0964230975050964,0.0451724688893784,0.155422206462278,-0.268463721842311,-0.0771220131534956,-0.00164151250411147,-0.0401013288703384,0.0431876210660506,-0.0273096133603245,0,-0.137491843425335,1.26550669028431,0,0.0351220987395034
CVIX.Index,0.273675636022763,-0.00257606309216503,-0.150547088808392,0.0834717514844606,-0.3357332240464,-0.104484937927879,0.149863735275203,0,0,0,-0.0145691982760182,0.0402342773778131,0.00433506195335148,0,-0.0698291325894033,0,0,0,0,0.243412570427184
DXY.Curncy,0,-0.0170273517114795,0,-0.00581713069858326,0,-0.007914955237903,0.0173636749385252,-0.0120483014520091,-0.0421801548341341,0,0.0624823353232148,-0.00523168026365645,-0.0144355600607489,-0.0067095781492387,0.0181171751874033,0.214170565289475,0,0,0,0.0294599312347916
SPX.Index,0.0354068839400605,0,-0.00706332222714068,0,0,0,-0.0242547916096324,-0.00453613768007951,0.00609785221885636,0,0,-0.0289389128117486,-0.0168230506793229,0.0108740054967652,0.00937806042051876,0.0159806537024898,0.0154042225836561,0,0,-0.026101310143421
VIX.Index,0,0,0.295703930946455,0.0415664669391201,0,0.287106359190295,-0.184071391340164,0.0417421611082655,0,0,0,-0.0869903439544734,0.160714814466006,0,0.0613495149490152,0,0.291571095528576,0,0,0
