,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.242338918285009,-0.00442090960830321,0.0122760051107176,-0.137038659568194,0.112748860165583,0.0650555260871529,0.0711804052911813,-0.0123881254790078,0.0312315001641241,0.187263155821326,0,0,-0.144688992314288
ETH,0.355193413682988,0,-0.212075159341225,0.430179250425344,0,-0.0386917266779543,-0.128391805374074,0.0450494795173004,-0.019675192991758,-0.0668243211116694,0.0398692712226394,0.100444373571157,0.24746741624208,2.13257598531691,0,-0.373074660872622
XRP,0,0,0,0,0.0192724796098713,0.0121138737409958,-0.0473920230984529,0,0,0,0,0,0,0,0,0.09395527029508
LTC,0.904843532443072,0,0,0,0.0770610326377815,0.00303276641406915,0.0552349101435184,-0.0743255282079172,0.01132270546692,0.020559854866412,-0.0186253564440917,0,0.0915437799441939,0,0,0
ETC,0,0,0,0.348236443686035,0,0.0216725364882701,0.334272519855281,-0.637812409351395,0,0,0.156654222375452,0,0,0,0,-0.781044651317114
XMR,0,0,-3.39934673954307,1.67258907752326,-0.394034483989138,0,0.368026676123125,-0.460353394766609,-0.373814993541821,0,0,0.497385278790811,0,0,0,0.364216405962922
DASH,-1.82051888671215,-0.390212273975817,-1.2021002548193,0.969606053345587,-0.133749312903711,-8.67361737988404e-19,0,0.440552378650429,0.0802237493408327,0.47491900195552,-0.258067838329531,0.7118100458669,1.37315622189998,0,0,-0.575610057228615
XEM,0,0,0,-0.914323294020766,0,-0.0567697098006882,0.070626153856761,0,0,0,0,0,0,0,0,0
DOGE,0,0.718861799909602,0.748497909311726,0.27139339929285,-0.0237104928083766,0,0.356743835051011,-0.0776862896670345,0,0,0.0515424058045475,0.488753368147541,0,0,0,0.16466881991979
XLM,0,0,0,-0.128302223700157,0,-0.0299680687849503,-0.0594051305135833,-0.0290609747652604,0,0,0,-0.266130117094104,0,0,0,-0.0499812446692604
DGB,1.11022302462516e-16,-0.582380528986422,-5.54378003797044,0.833085654126537,-0.277293331728455,-0.124662496622219,-0.572240980164121,0.311008952080512,-0.463849723611612,0,0,0.297359150058396,2.04285746382981,0,0,0.29436016076668
BV010082.Index,0,0,0,-0.122400215708855,0,0.0201366305950651,0.0649758277557969,0,-0.0885889480856067,-0.102747974406074,0,0,0,0,0,0.166586561647945
CVIX.Index,0.226443134660494,0.351541002511081,0.281037196713245,-0.119343995584977,0.022946260143121,-1.73472347597681e-18,0.18570625530715,-0.0301226579085425,0.0973891067987083,0.00431763077431632,0.0565624267386524,-0.271717302291868,0,0,0,0.240940087533914
DXY.Curncy,-0.0820645334352203,0.150913355661437,0.0974130219112039,0,-0.00156287230592487,0.00426351350197112,0.0460316996653885,-0.0146213717006927,0.0411390727664007,0.0172043280984511,0.0128573060598409,0.0109957974250425,-0.0991701030383794,0,0,0.0302436038575397
SPX.Index,0,-0.00223061418799636,0,0.0545131602106399,-0.0118529008951373,-0.00111478882209491,0.0122090213451522,0.0114101461157631,0.0169287999149662,-0.0113034494163052,0,-0.0269800600170224,-0.0608233139791589,0,0,-0.031621497505669
VIX.Index,-0.209494871405431,-0.960939470812191,0,0.46950036730769,0.0925719603180403,0.0105346630877495,-0.218408969277715,-0.323215858343975,0.0246261982504542,0,0,0.734182518429787,0.97457808083508,0,0,0
