,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.53431583776758,-0.492659367099943,0.928209439445103,-0.0745693315344953,0.228002776855052,0.102963782047834,0,-0.0111881811221737,0.566359714515334,0.0954244122432611,0.00948656900813419,0,0.277303866188474,0.0948750502005531,0,0,0
ETH,-0.518571261212484,0,0.250181059655463,0.54134548330621,-0.175890324653948,0,0.423887571195056,-0.00504798947809528,-0.13193947328399,0.483223659836205,-0.0181251030180724,0,-0.131366332965649,0.73109404936473,-0.2476194690054,0,0,0.198989025324871
XRP,0.193417502046537,0,0,0,0.0171132423000965,0,0,0.0669166689654201,-0.197755634641099,0.27310549724718,-0.0749726458718833,-0.0287932059064717,-0.0548295401272984,-0.14713770301572,0,0,0,-0.10644354273305
LTC,0.733709687865387,0,0,0,-0.0142550971277727,0,0.121015166265259,0,0,-0.0752743671504005,0,0,0,0,-0.00403119175486419,0,0,-0.0183704744964673
XMR,-0.934741851270418,-0.779244461603998,-0.741024120271823,0,0,0.32501607924212,0.944902587485892,0.136138087611771,0.435050687683227,1.24273900120113,-0.0881614181570246,0.0132765790665499,-0.669515672265271,0,0,0,0,0.0394640612836548
ETC,-0.24620659113638,0.29721429546893,0,0,-0.0832444088816898,0,-0.301132597877718,0.110101144927274,0,0.132223543667262,-0.17931511303263,0.0318831859321143,0.431449692360037,0.375212698184858,0,0,0,0
DASH,0,0.429911142796822,0,0,0.195845371097808,0.0429205737374753,0,0,0,-0.544871970429459,-0.0329375495317307,-0.117284392303311,0,0,0,0,0,-0.106614150571078
XEM,0.478706446592303,0,0.821436774585009,-1.41624352812293,0,0.0872008735467139,0,0,1.52900668378184,0,0,0.0100864405954207,0.566668114208247,0.296314907326399,-0.0486363847134594,0,0.0819984803675271,-0.230769331040394
DOGE,0,0.022863177455693,0,0,-0.0835610081405547,0,0.110044587652927,0.0383964229279121,0,0,0,-0.0132593373672168,-0.164715925208996,0,0,0,0,0.0709924019568507
XLM,0.474274111386935,0.771012089173301,0.44324995416656,-0.969312749891808,0.121950638403619,0.11794812905572,-0.369422141087824,-0.0556394670648227,0.692102055328317,0,0.0799577531825502,-0.0172583432354465,0.29363615022559,-0.340957003633838,0.359927721067243,0,0,-0.180778559589782
NEO,0,-2.01427533502468,0,0.627009483912972,0,-0.831418394949604,-0.796904185885897,-0.416789669143431,0.0734595600830744,2.61350032792911,0,-0.17698661221509,-0.74772587140243,3.56682997330904,-1.80132649344379,0,0,0.574160102816625
ZEC,0,0,0,0,0.983282020712634,0.485597823632916,-6.50214053326613,0,0,-1.83594977518234,-0.334808299521652,0,-1.17800007184336,0,0,0,0,-0.725103033569738
DGB,-0.300926664389477,0,0,-0.15218263675882,-0.207929243896576,0,0,0.14636286774072,0,0.354300673038502,-0.103894557985879,0,0,0,0,0,0,-0.0254444456109171
BV010082.Index,0,0.032172943514561,0,0,0.0292140838773321,0,0,0.0126343909759506,0,0,0,0,0,0,0,0,0,-0.107104184854626
CVIX.Index,-0.145833064196073,0,0,0,-0.23561968286525,-0.555736970917125,-1.38777878078145e-17,0.126134913063582,0,0.433007324255202,-0.2384621985238,0.00341646215030529,0.231584742437609,0,0,0,0,0.264129540747642
DXY.Curncy,0.00458090560334835,0,0,0,0.0162037209284391,0.020868071759316,0,0.00450803767188986,0,-0.0113874490896153,0.0171056169888995,0,-0.00261319215491195,0.132511845506979,0,0,0,-0.0122867875564645
SPX.Index,0.0294034202709384,0.0411250747835528,0,0.0352308519659045,0.0118622220098793,-0.000296379453660727,0,0.0125060768853228,-0.0110810094120837,-0.0321150724703693,0.0102743845012282,0,-0.00512590137716217,0.0341227489462143,0,0,0,-0.0400350404401827
VIX.Index,1.42191811502242,2.30315576014977,0,-1.12007985923565,0.521942831913287,0.388671032478404,-0.637005892350756,-0.156847381967214,0.986919968172685,-1.89164073043492,0.234373689528269,0,0.395055567626206,-1.32347537956625,1.10525857979888,-0.125785773374,-8.07826619203429,0
