,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0653526470778543,0.309001323852977,0.176001576678517,0.146674546692144,0.293740051645163,-0.115181574825562,-0.0910024800000873,0,0.0161150685002779,0,0,0,0,0.0671440015856807
ETH,-1.07548786723054,0,-0.0107207617411199,-0.186943928901229,1.38571174769225,0.379002560531765,-0.641514605291646,0.833479891221556,-2.23952297436009,-0.181933516740456,0,0,0,0,0
XRP,0.729645588358095,0.128865957064083,0,-0.39744436897725,0,0,0.029725537890026,0.006930409090198,0,-0.244206382086281,0,0,0,0,-0.0880641321746456
LTC,0.917144517240449,-0.0746868775544154,-0.294418675961875,0,-0.0497973876852578,-0.990927196938179,-0.235656449687669,0.175836457156285,-0.439780685827696,-0.184613000415683,0,-0.299147654734835,0,0,-0.0820666690070991
DASH,0,0.213964076033282,-0.153624999897639,0.0791487083063212,0,0,0.381310204598851,-0.196610370434918,0.371381239657057,0.139500233883781,-1.44704341320048,-0.549837981923187,0,0,-0.109137551614549
DOGE,0,0.00970666568022201,0.0627998370403484,-0.0838933592032748,0,0,-0.203817305952697,0.0613883089236903,0,-0.0818548803576286,0.135076286815078,0,0,0,-0.0563980422831802
XEM,-0.232208415518133,-0.0752112506199318,0,-0.0816803676168851,0.93870236467934,-0.683697403670235,0,0.261881304624361,-0.667359720931623,-0.321817391720577,0,-1.03543763326542,-0.965107110957201,0,-0.0953823427644749
XMR,-1.20668519895397,0.231064217450972,0,-0.147345236425448,-0.181359606625052,0,0.210325847566338,0,0.611272912749447,0,0,0.252250298878292,0,0,-0.0315557234458387
XLM,0,-0.299898597343011,-0.253313644330016,-0.36140571632014,0.18091916521883,0.549665044377452,-0.162583931019178,0.372775207434791,0,-0.0695706776742284,0,-0.0476598346806923,0,0,-0.00236731058289924
DGB,1.8957903966536,-0.53588347769447,-1.7992329221163,-2.7794603658808,1.06610043333879,-2.01482781389509,-1.71172600794965,1.32857779483204,-2.76438028499295,0,0,-0.0758942567575854,0,13.366028212309,0.869822074483946
BV010082.Index,0.00421113409433035,0,-0.0865649428567635,0.0500598732208955,-0.27695042556139,0,0.0152469775803106,0.0807469175304869,-0.225125707901827,0.0439124364082861,0,-0.203780697973003,0,0,-0.191204924223973
CVIX.Index,0,0,0.128083089582094,-0.228673184056659,0,-0.204555994011512,-0.168916958418551,0.0553652598414018,-0.414882709711883,0.014810313820085,-0.272985981400275,0,0,-1.85078901539825,-0.241743261434841
DXY.Curncy,0,-0.0462258418248413,-0.0528772641394886,0,-0.0154029202508602,0,-0.056853932201221,0.10151559492266,0,-0.0224357266937409,0,-0.0126810325397597,0,0,0.013267187193244
SPX.Index,0,0,0.0162663859805181,-0.00555979049971025,-0.0261323935784358,0,0.0326987144867202,-0.0330136979641777,0,0.00922533105548702,0.0344532433865814,-0.0459662476690996,-0.145909715493151,0,-0.0861635409376673
VIX.Index,-0.0505422395556182,0.138755053773577,0,-0.15813840952866,-0.463391888400143,0,0.17016072354285,-0.245179333417839,-0.564312742932458,0.103447236414362,-0.613777888675589,-1.1299129511912,0,-7.58631115296697,0
