,BTC,ETH,XRP,LTC,DASH,ETC,XEM,XMR,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0442121355171563,-0.033469469043499,0.131396058821656,0,0.0682663428342038,-0.0612596452806369,0,0,-0.161586733332061,0.0469221660210876,0.043203072091298,0.109801351683748,0,-0.145606898661069,0,0,-0.076003141755138
ETH,0,0,-0.191335102064,-0.0285601223207461,-0.243073273376762,0.036250004186661,-0.191299339968187,1.64793732819778,1.73472347597681e-18,0,0.0507101627422405,0,-0.0484832444329743,0,0,0,0,0
XRP,0,0.375377694451059,0,0,0,0,-0.0173392413468696,0,0,0.0285540377655589,0.484113440076059,-0.0769273857318051,-0.129451644945967,0,0,0,0,0
LTC,0,-0.344694079640999,0.207959754705802,0,0,0.282832637809655,-0.29593481982295,0,0,0.104717806976413,0.00287071939691666,0,0,1.51290756427649,-0.0597995132747565,0,0,0
DASH,0,0,0.0877787168709278,0,0,-0.152663099098221,0,0,0,0.0762441228411278,0,0.0505024830351831,0.0307081874298113,0,0,0,0,0
ETC,1.35183054436321,0,-0.164175281603762,-0.233013847480569,0,0,0.144402163718508,0,-0.327308321590501,0,-0.0095774302514625,0.397390851941891,-0.368617995359887,0,-0.305116669469996,0,0,0.23100908344354
XEM,0,0,-0.336770680926008,-0.178544537199635,0,0,0,0,0.675769843304703,-0.511437857271175,0.733788220245656,0,0,0,0,0,0,-0.474012249175725
XMR,0,0.226895491062059,0.115382585263944,0.067542876370816,0.0315777527583545,0,-0.0167820932411849,0,-0.0549020306420676,0.0591199642690766,0,0.11319878440685,0.0452501627807828,0,0,0,0,-0.0633746541971928
ZEC,0,0,0.19442662356608,-0.331598425881331,0.517743367687822,0,0.066104048947699,0,0,0.132783408929936,0.000414588189424686,0.0107714092858306,-0.101103106560535,0,-0.0964895404647759,0,0,-0.0899256208258219
DOGE,0,0.192334660920659,0,0,0.246385462418649,6.93889390390723e-18,-0.149960492105465,0,0.52033770363166,0,-0.31069555115171,0.0916085688311152,0.10826907776964,0,0,0,0,-0.129382800636867
XLM,0,0.218900630514253,0.219059030717068,0.30812465315996,0,0.399778933960167,0.269705207051809,0,0.594370768885727,-0.0499155153910666,0,-0.294464574430433,-0.0514470399541285,0,0.513183875620427,0,0,0.105559892816677
NEO,0,0,0.305349051295044,0,0.333599503591328,0,-0.163856390788376,0,0.46023151918457,0.502044754455944,-0.0436518183275704,0,0.197384388385264,0,-0.348325221079745,0,0,0
DGB,0,-0.906582165589064,0,-0.667544429424954,-0.0116291102628191,-0.594810894259358,0,1.23501232950221,-0.682169850324378,-0.0564923840759926,0.325836940100184,0.521750008970787,0,0,-0.427144668460774,0,0,0.241536304745279
BV010082.Index,0.221909139564965,-1.38777878078145e-17,0.060439236985336,0.0594358872587124,0.113168676780845,-0.000829418878870664,-0.0844897967460778,-0.286813697816967,0.121359906974859,0.121702156636278,-0.116327898799962,-0.103588038289977,0.0615918146677692,0,-0.190017643689403,0,0,-0.236097557105001
CVIX.Index,0,0,-0.316619175043901,0.106617233852238,0.630920572334997,-0.366773661647629,-0.405233627333135,0,0.342951408544004,-0.299710723874352,0,0,0.136867928048824,-2.2537807639574,0,0,0,-0.728148660192493
DXY.Curncy,0,0.0176677449613434,0.0111045577667026,0,-0.00987719051180101,0.0189419585661243,-0.0299678591461389,0,0.0108800131275565,0,0,-0.00782144350160098,0,0,-0.0181885319788317,0,0,0.00438298634609919
SPX.Index,0,0.0267872378477142,0.00384857478777384,0.0100301504803623,0,0.00443376803816827,0.00605274253137888,0.00322146241776501,-0.0267836608365133,0.00377201184027835,0,-0.012826313917669,0.00422164039765091,0,0,0,0,-0.0458807790218438
VIX.Index,0,0,-0.0488813596746877,0.301804467475205,0.483040341972546,0.113767029988512,-0.441894151480923,-0.425772291642937,0,0,0,0,0.254259204126207,-3.14254731926402,-0.988246736643371,0,0,0
