,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,-0.0243497646505183,0.00889990387298469,-0.0392551232819601,0,0.0128134886090261,0,-0.0122736549100933,-0.025804108284025,-0.176071546918054,0,0,0,-0.0169232306727053
ETH,0,0,0,0,0,0.0492159954187571,0,0.0480494352457986,0,0.090844050238546,0,0.56646433042783,0,0,0,-0.0648350730969945
XRP,0.569938892327371,0.112281782055138,0,0,0,-0.037808862095155,0.459563641887847,0,0.137381562761507,0.464730148606141,-0.165978608262194,-1.29492011850225,0,0,0,0
LTC,0.244184787607948,-0.0217918878275501,0.0312268254026133,0,0.0229832347541286,-0.0101023972715649,0,0.0361520106107562,0,-0.0491796651634216,-0.0163669500237357,0,0.112080981542851,0,0,-0.0748150458822538
ETC,0,0,0,0,0,0.10585950082632,0.414502753853941,-0.0813578098892012,0.0813677927716262,0,-0.0670801990861124,-0.839046542220941,0.325295001364943,0,0,-0.259427492288469
XMR,0,1.10463669865307,0.352939289797633,0.0665345112263839,0.203914362921405,0,1.50050217947354,0.42729843138897,-2.98445170580916,0,0,-1.33760012492056,0.96754271697185,0,0,-0.274478373212101
DASH,0,0,0.195170233028063,0,-0.0183747933350067,0,0,0.0597247034034754,0,0,-0.00457317476189581,0,0,0,0,0.0359051892233745
XEM,4.44047327494643,0,0.0490469549219874,1.82774773095732,-0.0458117275622742,0.459667862715717,-0.907779124289952,0,-0.091456004700955,0.288929612086442,-0.254827262632302,2.23254166858209,-2.62344130038255,3.35643680841209,0,0.415197982603684
DOGE,0,-0.0616113501196792,0.139672917261649,0,0.0193509261300613,-0.240255444073275,0,0.182619749727213,0,0.052927647270683,0,-0.393483843081933,0.526955696361023,0,0,0
XLM,-0.955511813005644,-0.651445244646577,1.1965974669725,-1.94966674135726,0.436820595804982,0,-0.504944433093176,0.166203274886549,1.14276187336094,0,0.332310211411568,2.84125931664097,-1.11022302462516e-16,4.91947146515749,17.1110604793354,1.48234450151391
DGB,0,0,-0.336979110473544,0,-0.329812160946179,0.0731863219310401,0,0.0309188151890818,0,0.232744019989072,0,0,0.226415787595303,0,0,0
BV010082.Index,0,0.0949760169945235,3.46944695195361e-18,0,0,0,0,0,0,0,0.0547194582519363,0,0.182287808411442,0,0,-0.127083355535827
CVIX.Index,0.306508052629135,0,-0.145362611924298,0.125607543102876,-0.053991824256066,-0.00704963233273189,-0.16260172256791,-0.193008764945827,0.670187086328019,0.151116533689129,-0.242169424185257,0.0886729430766632,0,5.00367078507816,0,0.174834786588018
DXY.Curncy,0,-0.0149828402763203,0,-0.0315235214916226,0.0122869347965654,0.000724247791096124,0,0.0267401014990095,-0.00687360005502303,-0.00184928208349323,0.0295817085521568,0,0.136404875515221,0,0,-0.0139697697876561
SPX.Index,0.267917003124153,0.0343842666823637,0,0.086482329123447,0,0.0132076844598434,0.0314155062607139,-0.0260082963060305,-0.0430289774184997,0.0065654297813278,8.67361737988404e-19,0,-0.0322347237911556,0,0,-0.0680819918349107
VIX.Index,0,0,-0.241888648723698,0,-0.623563792712708,0.00867180311405377,0,0.0499242166750406,0.0881446878279098,0.016711613133596,-0.215910656620179,-1.68130335056883,0.273872008839123,0,-6.84387769097847,0
