,BTC,ETH,XRP,LTC,EOS,BCH,TRX,XLM,BNB,BSV,ADA,XMR,MIOTA,DASH,NEO,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.020607754501493,0.18928019799549,0,0.109019125037666,-0.00858406512005698,0,0.0172226707037008,0,0,0,-0.0205066067015385,0.166503819548681,0,-0.0761906421982463,-0.055178823433755,0,0,-0.0242330943311269
ETH,0,0,0.119515525173776,0.282416791725369,0.110587803212978,0.106089194802925,-0.0281708330207552,-0.0816607215928716,0.0433155165167736,0.0952270597945011,0,0,0.147881734418204,0.0121490022652654,0.0868246583912129,0.0798616813008693,-0.0825318740079108,0,0,0
XRP,0,0,0,0.157949948812394,0,0,0.0932148966809064,0.115888593693561,0,0.109584798113316,0,0,0,0.154338432475592,0,0.0173887622725406,0.0675207956968382,0,0,0.015249156875052
LTC,1.57677595899969,0.772810290338864,-0.0995380259508211,0,0.786238526415365,0,0.0332000165482256,0.131962645463425,0.130896832639017,-0.352884474785599,0,0.00918915739688088,0,-0.40283898200329,-0.300718726799303,0,0.670775465569898,0,0,0.0300520376649007
EOS,0,0.195407968109691,-0.179562040704515,0.231622403635524,0,0.298167458050944,0,-0.122259607250963,-0.0619351308109411,0.110029843303843,-0.0544744567990925,0.109768586153255,0.197000149217285,0.141371526826067,0,0,-0.299959595530292,0,0,0
BCH,0.732294344037976,0,0.248930273458851,0.0430407517303571,0.0672749063032243,0,0.0756035817378223,0.364260116725058,0.0692322480289065,0.274427908817932,-0.0879025352142267,-0.317860224665381,0.273255975954833,0,-0.28987046124993,0,-0.156027513208004,0,0,0.235703615145873
TRX,0,-1.44167932718489,-0.0244486358252199,0,-0.0374987784149916,0.448615199659022,0,0.282909482744291,-0.0925954864380884,0.0149947517203623,0,0.818130369860357,0.189279079862322,-0.685194120104962,1.32241184002463,0.25804474755557,0,0,0,0.213945563132207
XLM,0,0,0,0,-0.288577847865507,0.526192258177058,0.0436506738711865,0,-0.0841979838145365,0,0.358548397614798,0.351986669715133,-0.115643703745146,0.282592385581581,0,-0.127384341063176,0.366434270327823,0,0,-0.200587838948906
BNB,1.82888118210082,2.77877038818833,-0.158064821385242,-1.07233580648068,0.885748252645079,-5.55111512312578e-17,0.355277707573304,0,0,0.601534706184381,-1.01302799880934,0.104291007786988,-1.91615589631293,0,0,-0.727982326172907,1.22479114389561,0,0,-0.339002475965869
BSV,0,0,0,0,0,0.186457715313864,0.180301582824443,0.635002217037974,0,0,0,0,0,0,0,0,0,0,0,0
ADA,0,0.291827145163765,0.20042992391754,0.027604878469793,0.223755599506537,0.0509369570659289,0.0476975309873403,0,0,0.0686013466692203,0,0,0,0.175895487135204,0,0,-0.0404329983384015,0,0,0
XMR,0,0,0,0,0.634093563188684,-0.432119311392836,0,0.130985996339389,0.00904671799566365,0.231062093161372,0,0,0.364776243954987,0,0.00898203503588424,-0.360309728097894,-0.134059004639376,0,0,0.083049462340517
MIOTA,0,0,0,0.125803559785383,0,0,0.0918198403874238,0,0,0,0.45279628458821,0,0,0.00645207020464515,0.171024270299018,-0.145370929435532,0,0,0,-0.060911473850937
DASH,0,0,0,0,0.268019721582681,6.93889390390723e-18,-0.157965406993844,0,0,-0.197642137275845,0.00447611484993526,0,0.638212953232464,0,0.230519111307286,0.123345920148296,0,0,0,0.0457031534347837
NEO,0,0.299157526827745,-0.0977496968964881,-0.27630639414436,0.576422170080001,-0.23874331910321,0.0537683327807376,0,0.0555426137696947,-0.177761916145299,0.474166031728913,0,0.321773314529534,-1.73472347597681e-18,0,-2.77555756156289e-17,0.149675057789288,0,0,0.0945471251076746
BV010082.Index,0,0.784014008024479,-0.0345852099445332,-0.139544060320736,-0.326500042636982,0,0.209844319862249,-0.372719173895712,-0.0968105213748323,0,0,0,0,0.271903975569442,-0.271516984275127,0,0,-0.593893215401493,-2.19623299626518,-0.221638499662706
CVIX.Index,0,0,0.175115516965005,0.246262266680577,0,-0.631998050856419,-0.0724667796428683,0.585723114570129,0.120539121287156,0.21864196966832,-0.479701995854297,-0.443016367245577,0.0903676911340668,-0.262280195468636,0.310587924171775,-0.0320512986531059,0,0,0,0.206800392337057
DXY.Curncy,0,-0.0631060358158483,0.00840703652371933,-0.00602307276288378,8.67361737988404e-19,0,-0.0599650864850626,0.0146488741428823,0,0.0386513194565871,0,0.0972599881290817,0,0,0,0.121669926846648,0,0,0,0.0283049452708215
SPX.Index,0,0.0147328060615857,-0.0342982243679638,0,-0.0960549940029743,0.0582847030278862,-0.0381016037115226,-0.0558542315062647,0.0268167462367084,1.0842021724855e-19,0,3.46944695195361e-18,0.0833262189841872,-0.0187790224932687,-8.67361737988404e-19,-0.0658988254613771,-0.0667569899202918,-0.190623166549226,0,-0.0851756933913281
VIX.Index,0,0,0,-0.328089002696561,0,0.83135517280451,0.0273804665742308,-1.11773273210505,0.063113348274865,-0.104912842498522,0,0,0.224830069584961,0,0,-0.886216267831978,0.0185455761964264,0,-6.31579800136075,0
