,BTC,ETH,XRP,LTC,XEM,DASH,ETC,XMR,XLM,DOGE,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0297023739652148,0,0,0,0,0,0.0472173791067617,-0.154540695733313,0,0.0763615901206875,0,0,0,0,0,0
ETH,1.46942670265787,0,-0.2826091157053,-0.195989835059324,0,-0.0276171176033062,0.0785292237943178,0.456759734597571,-0.0357867608884313,0.407948109126409,0,0.291936984964131,-0.187537688232991,-2.90376818594968,-0.362412996564566,0,0,-0.367581810383557
XRP,0,0,0,-0.150713100402743,0.744757958180861,0,-0.303493731963605,0.816399346942327,-0.0352790326563329,0.261749375451419,0.194239683863082,-0.160848716210019,-1.73472347597681e-18,0,0.693256066978083,0,0,0.341821318459
LTC,-1.36300808297634,0,-0.169485695311162,0,0.406980518136518,0.635945286457164,0.0975497827066432,-0.289239465328466,0.038868763411028,-6.93889390390723e-18,0,0,0.203304922976693,0,0.616675233754824,0,0,0.160853980701862
XEM,0.341355243405596,0,0.542800241178816,0.208158093165035,0,0,0.841209904207932,0.260264058246945,0.222041000197197,-0.0319639687760822,-0.730072849685078,0,-0.0793161620887001,0,-1.1528111974797,0,0,-1.01708960435133
DASH,0.0545445486233394,0,0.032621683743572,0.145805896350239,0.027209808089195,0,0.070847974706401,0.39576949895662,0.0319132982395269,0,0.369875667737095,-0.0767561305631136,-0.0392038263461067,0,0,0,0,0
ETC,0,0,-0.260250718765507,-0.0780350983925261,0.233897731857547,0,0,0,-0.0187566241436957,0.287327201878127,-0.0379084477566761,0.43114617419794,-0.264684108383002,0,0,0,0,0.250920814587797
XMR,-0.327102626907787,0,0.0262249553508188,-0.0737880359876468,0.0690151111449692,0.368420150986699,-0.0614780830627823,0,0.120580604049474,-0.0303314658309129,-0.307297175116024,0.21399126325432,-0.0521747851341226,-2.12974664218571,-0.156134507490833,0,0,-0.310215475968729
XLM,-1.22192619361988,-1.2938967066542,0,-0.394379354586965,0,0.0966106984124438,0.917029055652958,2.76133990072158,0,0,0,-0.393927473807236,0.683431776109975,0,0,0,0,-0.202379994235967
DOGE,-1.35658856863704,0,0.336827120444766,0.171950592395702,0,0.0757376171670772,0.221563541024444,0,0.0971681265251695,0,0,0,0.246410244510401,0,-0.280274488608359,0,0,0.114916543414234
ZEC,-0.877537304632258,0.359721052432836,0.239539837375287,-0.118397858976568,-0.144920102761787,0.724427796914539,0.0213529751610946,-0.219319454025216,-0.0522530099126863,-0.113261159120389,0,-0.0994630110168978,0.254586556366986,1.36334767972893,0,0,0,0
NEO,0,0.814913272757702,0.243720575713618,0.575450869163428,-0.134926704127572,0,0,0,-0.0008320423745883,-0.114973657125597,1.065868077973,0,-0.0302665546526542,2.76623281718937,1.38777878078145e-17,0,0,-0.0241261877011336
DGB,1.70376378626188,-0.466762816649727,0,-0.151848031210558,0,-0.815562404665972,-0.276704013592493,-0.163445327410141,0,0.496680607132676,1.10620400189027,0.181448281049257,0,0,-0.0323410332628465,0,0,0.15397465216248
BV010082.Index,0,-0.0291876331561828,-0.0332323254385592,-0.0465182589455263,0.0407330579017901,0,0,0,0,0,-6.65048668536263e-05,0,0,0,0,0,0,-0.0743386033064113
CVIX.Index,1.50114688764531,-0.0569406638913102,0.340462723754276,6.93889390390723e-18,-0.493639924690836,0.457606892275931,0,0,0.0842720505297483,0,-0.645569332219705,0.1512944842747,0,0,0,0,0,-0.598945420074016
DXY.Curncy,0,0.00678200790531702,0.005310433957066,-0.00673375634661506,-0.010613424447694,-0.00496183262270014,0,0,-0.00259339867016066,0,0,0,0,0,0,0,0,0.025043036815417
SPX.Index,0,-0.00645092309584067,-0.00948927504600284,-0.0130570687018678,0.00766067903639937,0.000819384164723207,0.00247380427634938,0,0.00140202744675019,0.0080690679846378,0.00774218957434604,5.42101086242752e-20,0,0.00448291036616041,-0.0121891992960491,0,0,-0.0343530134226552
VIX.Index,0.194118394965741,-0.365552046394218,0.157199277429444,0.218139549227048,-0.412632737441194,0,0.559436916867913,0,0.16988490381115,-0.03808929066748,-0.185988960300496,0.1291859420249,0,-3.49459735206391,-0.833133189998782,0,0,0
