,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.735059648174101,0,0.93391624633566,-0.134059694469714,0.339988881618232,0.447703621122592,-0.016532526605707,-0.205589332053984,0,0.0985111411779135,0,-0.0352291997989265,0.504460707094902,0,0,0,0.0942693973815898
ETH,0,0,0.0996494141035034,0,-0.162816811250231,0.0528311802287477,0.538557238633923,0.00274692296664768,-0.132108624074306,0.424950812630834,0,0.00750147660027897,-0.0586404546093641,0.748799401281178,-0.247684243952148,0,0,0.186145789203806
XRP,0.19399260222136,0,0,0,-0.0691211712723533,0,0,0.119355666928543,-0.292557475403925,0.538639769298699,-0.0840866827124088,-0.0111076742042482,-0.128673709903496,-0.378403467332334,0,0,0,-0.0937816651011705
LTC,0.709300605227628,0,0,0,0,0,0,0.0336507484668876,0,0,-0.0105553487258658,-0.00423059056301337,0,0,0.012402468452555,0,0,-0.018445500832837
XMR,-0.428219020241373,-0.789986585794285,-0.719677512254975,0,0,0,1.40932763913597,-0.126947984293762,0,1.51882900227537,-0.217368177392214,0.0327192766098349,-0.861384474268234,0,-0.407604872912118,0,0,0.0865281253655693
ETC,-0.109564715362473,0.930583049501258,0,0,0,0,-0.387422079874491,0.217894835425752,-0.430832019680557,0.181858885544567,-0.113160165430361,0.0152751194693967,0.156589335246185,0.349112491076097,0,0,0,0.0894373507653602
DASH,0.0643598211997235,0.37947661109885,-0.451306911968712,0,0.210854549718353,0.0283771664542022,0,0,0.329438202369229,0,-0.148739691725983,-0.0684331219651947,0,0,0,0,0,-0.0627179322135558
XEM,0,0,0,0,-0.0152463327334768,0,0,0,0,0,-0.152483032300501,0,0.412685150991608,0,0,0,0,0
DOGE,0,0.0286151361709016,0,0,-0.107742697735765,0,0.14360898103164,0.0264892099722718,0,0,0,-0.0079332216979568,-0.119973441733517,0,0,0,0,0.0755424694281765
XLM,0,0.289796859362206,0.539812555371882,-0.465027020085682,0.0591646554486495,0.273161014143534,-0.110270857717793,-0.0893203415948028,0.457103302148812,0,0.118139403007639,-0.0203193715173747,0.262454215016521,0,0.323351184146055,0,0,-0.106065704743722
NEO,0.743847889828958,0,-0.0936114634859035,0,0,-0.528234174644456,0,-0.584935825372527,1.46139480726814,0.476225813030054,0,-0.0572726146561162,0,0,-0.985320858339335,0,0,0
ZEC,0,0,0,0,0.889179098338955,0,-7.22689017174419,-1.73472347597681e-18,0,-0.0225790113440115,-0.693705803364132,0,-1.71675029386722,0,0,0,0,-0.753024432695883
DGB,-0.122394478720949,0,0,0,-0.215122346216931,-0.263690585525976,0,0.304925922483565,-0.764315429322058,1.16407629417366,-0.203192662928075,0.00683849896097001,0,-0.249368873582099,-0.045389337792925,0,0,0
BV010082.Index,0,0.127888567906502,0,0,0,-0.0131926748543401,0,0.0887691810832261,-0.138782600762499,-0.0792896337242974,0,-0.00315997954142683,-0.119381710555806,0,0,0,0,-0.103683640962998
CVIX.Index,-0.651371517470327,-1.02611279964986,0,0.919646734257521,-0.278102616444058,-0.407438372435741,0.555334909702665,0.11123362915486,-0.530648832454941,1.04743166615386,-0.201238547882137,0.0367608003782736,0.0323906775426853,0.505934151000663,0,0,0,0.397320424297778
DXY.Curncy,0,0,0,0.0357847506090292,0.0225759904596019,0.00269991871487361,-0.00394863009557469,0.0042620629809164,-0.0163338732589044,0,0.0128834764642799,0.00106042007349045,0.0117159167244886,0.187108892796168,-0.0219579802616691,0,0,-0.000170410856705444
SPX.Index,0.0105405964782595,0,0,0,0,0,0,0.0159906275287519,0,0,0.0110331843402545,0,0,0,0,0,0,-0.0442676810517101
VIX.Index,0,1.22393103284498,-0.493342806314626,0,0.114088707014709,0,0,0,0.26052677041686,-0.788843608004513,0.0894015124183833,0.0202639799511191,0,-3.66286369790665,1.3871279480923,0,0,0
