,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0381987705087689,0,0,-0.139348589908671,0,0.239827150074746,0.129828116881478,0,0,0.0681532405983212,0,0,0,0,-0.0770001538720094,0,0,0.0043475135210277
ETH,0,0,0.111416226987281,0,0,0.0423111686902525,0.189334934584841,0,0.390215370963821,0.0615352475016331,0,0.220289561651173,0,0.250289031577519,0,0.0920149361958661,0.0453573644643993,0,0,0.0196377725082937
XRP,0.917143623950351,1.81334849521356,0,0.261247493263812,0.195356463250861,0.343453778852318,0,0,-1.55252383833916,-0.313096505790858,-0.357636962190667,0,0,0,0,-1.0238418168273,0,0,-1.11284804545034,-0.150774392081366
BCH,-0.266973989398313,0,0.196608109651025,0,0,-0.386551735971969,0.321755916218834,0,0.0702143138645476,0.0392629652978553,0.0457699588509233,0,0.122412871466492,0.832263639835499,0,0.412665581116557,-0.160065482968062,0,-0.335784309320641,0
EOS,0,0,0,-0.000848823659306511,0,0.0455259355347709,0.206783537804874,0,0,0.00183657082721104,0.0538875971322846,0.521579642550072,0,0,0.0737434520034542,-0.049470801089262,0.347866323772396,0,0,-0.0478133245394316
XLM,0,0,0.27369870203469,-0.604154193657955,0,0,0.382821640969048,0.574093893074848,0.153681235070435,0.0821801582632163,-0.0305111841407061,-0.474693603853979,0,0.729482736838008,-0.0747732138458965,0.162914693753773,-0.535298199318877,0,0,0.020267905734155
LTC,0,0,-0.128982948564442,0.188476772824833,0,0.330740643219512,0,0,0,0.00398176344676856,0,0.437196678103043,0.071329776884026,0,0,0,0,0,0,0.0186832974324567
ADA,-0.0566121119580443,0,0,0.191687719502538,0,0.553041631392294,0,0,0.0926640861249228,0.0876545948016026,0.346970859051434,0,-0.118958897743715,0,0,0,-0.290960584724258,0,0,0.0534730011721839
XMR,0.514713342810009,0.373216185219042,-0.132525259925738,0.392270979875455,0.0930282258459307,-0.0677285963570372,-6.93889390390723e-18,0,0,-0.158869920786113,-0.132500884047247,0,0.297152704398401,-0.301522288964781,0.204110978048377,-0.154069313828571,0.0704389908667852,0,0,-0.0646646180585973
TRX,0.89278070589753,2.17404841650133,-0.713726251343491,1.19002879785358,0.468063303229952,-0.100469659134606,-1.52855582773265,1.59818558021018,-2.79873122419746,0,-0.706462470522222,0,1.31607791196017,-1.01047914961064,0,-0.397530519987785,0,0,-4.28335279174875,-0.540644496997988
MIOTA,0,0,0,0,0,0,0,0.591059006936039,0,0,0,0.0585368856443933,0.193045240461085,0,0.216678868724042,0.451071909434038,-0.00839281240215455,-0.118876682240907,0,-0.0261519309722587
DASH,0.292437247492183,0.292726020245544,0.0115691539154843,0,0.659992604978532,-0.14956356965168,-0.105469799452468,0.0954035295562966,0.0786936379309496,0.054475491467048,0,0,-0.134384630218456,0,-0.0707911311622094,0,-0.426282132414496,0,0,0.0283660303885712
BNB,0,0,0,0,0,0,0.708815710210393,0,0,0.115836902119978,0,0,0,0,0,0,0,0,0,0
NEO,0,0.613967645693766,-0.117088690543729,0,-0.142449628548849,0.112922053001612,0,0.311712236013729,0,-0.153129099656178,0.167759837543768,0,-0.00914276846517258,0,0,0.0915355602974737,0,0,0,-0.0454006810759545
ETC,0,0,0,0,0,0,0,0.0148322339672011,0.460820256300728,0.0622753099243952,0.117647466705781,0,0,0.277650102053015,0,0,0.247009402277736,0,0,-0.0331214824785143
BV010082.Index,0,0,-0.0293891985388128,0,0,0,0,0,0.00966999500324916,0,0.0212606989766959,0,0,0,0,0,0,0,0,-0.0233075903152605
CVIX.Index,-0.176547350854157,0,0.0323081016508886,0.0790360573562452,0.592962933052803,-0.157761340923188,-0.114532338652948,0,0,0.0671568504608628,0.0313733816896282,-0.420467204596842,0,0,0.15334205213618,-0.0914964170358858,0,0,0,0.07848885834624
DXY.Curncy,0.0254067251966406,0,-0.0127461602153769,0,0.0122673997147341,0,-0.0820655024216024,0.0267376917746458,0.0109463277174099,0,0,0,0.0433033935637433,0,-0.0201655046750279,0,0,0,0,-0.00665776297005645
SPX.Index,0,0,-0.082480359662796,0,0.0164118486611231,0,-0.22946397510203,0.117123904762209,-0.101659647811483,-0.0586606485908652,0.0127078122416844,0.25655841991141,0.129133502667201,0.00453027976455648,0,-0.0856985540002939,0,0,0,-0.0794589392752414
VIX.Index,0.822580749279273,0,-0.923727488121484,0,0,0,-0.761306957678742,1.4934796681282,-1.56623008498175,-0.751064265249949,-0.417522217846877,1.36370847019766,1.02325842350736,0,0,-1.10488271063015,0.96430813612726,0,-8.5442437606459,0
