,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.346783236209728,0.0329354433372959,0,0,0,0,0.383313376585646,-0.189521293971594,0.018760672047511,-0.226932963452671,0,0.276779088379833,0,0,-0.165704722209366
ETH,-0.460747129157815,0,-0.350836268246405,1.17823919074463,0.240613829607259,0.365868398032481,-0.617922877714801,-0.163789462172967,0.952691136668455,-0.199054691077607,0.0412613527758364,0.033556952116946,0.0968088667256763,0.707442715733821,-0.0777580343662439,0,0.0126113702155625,0
XRP,0,0,0,0,0.0247249566559962,0.14951131167989,0,0,0,0,0,-0.0688069183490319,0,0,0.0330249920747172,0,0,-0.103043805686746
LTC,0.165105489006117,0.0946284146585753,0,0,-0.0306279551259149,0,0.0492239694140112,0,0,-0.204373010576473,-0.0933458745795038,-0.00543661573931933,-0.141502283825682,0,0,0,0,0.00673736967401953
XMR,0,0,0,-0.886135845797114,0,-0.340464608861687,0.301455021603907,0.691383331614559,0,0.489912639488707,0.0213582064021754,-0.0593929649239135,0,-0.249377575523304,0,0,0,0.171475773095524
ETC,0,0,0,0,0,0,-0.329045709593034,0.0482885451855058,0,0,0,0.0199310477029046,0,0,0,0,0,-0.17294738361228
DASH,0,0,0,0,0.294351985501888,0,0,0,0,0,-0.387836235349606,-0.0787452683309625,-0.490635864599587,0,0,0,0,0
XEM,0,-0.856799440905449,0,-0.230850023174015,-0.0310964983653135,0,0.00260734728179683,0,1.55430758713403,1.29452275216864,-0.359685188213718,0,0.254983087247884,0.801272400641721,-0.44568796736492,0,0,-0.177040852540061
DOGE,-0.0973744347902674,0.603845260673507,0.233276363931713,0,-0.0760874243722199,-0.273763972645519,0.501015980955359,0.104796418918992,0,0.956726603140387,0.0772825388810623,-0.01271432999024,0,0,0.137867603613851,0,0,0
XLM,1.38777878078145e-17,-0.454218390656263,0.405287113989733,0,0.189032149627413,0.268966474666183,-0.201990540577211,-0.145261231448745,0.76880754171035,0,0.0820511246852335,0.00380803689233703,0.157911620595167,0.493698821493257,-0.232639136068308,0,0,0.115240985424953
NEO,-1.37821521146698,0.319391306413475,0,-0.182832715924308,-0.0670666476047139,-0.621983568451482,0,0.0480159855304365,0,0,0,-0.0900506898860675,-0.594402157894396,0.897152103694502,-0.233874534984141,0,0,0
ZEC,0,1.81493206147411,-8.08791252599491,0,0.90074590939623,1.93448242931354,-3.34512048534669,0,0,0,-1.06512463788153,0,-1.42669259677051,0,-0.117535153396018,0,0,-0.925122427820184
DGB,0,0.574242924528702,0.931824868556775,-1.79067120746548,-0.130491210765104,-0.0427045256085501,0,0.15777659913192,0,-0.5992882134634,-0.263730232385436,0.038524247646368,0,0,0,0,0,0.10945193974179
BV010082.Index,0,0,0,0,0.0320509811911026,0,0.0291869825272647,0,0,0,0,0.0168915759482294,0,0,0,0,0,-0.0933287462101965
CVIX.Index,0,-0.38302725877112,0.386143269134566,0,0.0508582501381194,0.161370438951014,-0.0867542764779694,0,0.277691668226061,-0.414330643869279,0.106494172194019,0,0.128602662418403,0.354524550390302,0,0,0,0.414049306842421
DXY.Curncy,0.00608158275840813,-0.0572850444983298,0.0504280289594822,0,0,-0.0114316146456858,-0.0141985002884726,0.00664467704305066,-0.00638038661046348,0,0.0138590784420443,0.00368053412122866,0.0108401315709128,0.024797685526596,0,0,0,-0.0124025255155931
SPX.Index,0,0,-0.0604103701906575,0.12003548011604,0,0,0.029512033845188,0.0224729063509585,-0.0302861805406836,0,-0.00967571136072546,-0.000472949489916199,-0.0259504251121362,0,0,0,0,-0.0475528606834724
VIX.Index,0,0,0,0,-0.091960207463017,0,0,0.287683516719921,0,0.759844099113956,0.0457103784351631,0.130130044377278,0,-3.37161895001818,1.61072319852291,0,0,0
