,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-6.93889390390723e-18,0,0.204793876170534,1.45970951001503,-0.0267268588432791,0,0.0962822781451442,0.126939985550133,0.117526316536051,-0.00978422295817859,0.166330789639591,0,-0.523257681464502,0,0,0,0
ETH,0,0,0.313012816533948,0,0,0.171812473729354,0,0.24027352926391,0,0,0,0,0.196610705905749,0,0,0,0,0
DASH,-1.22697480616068,0,0,0,0,0.492128229950136,1.89543871301573,-0.038062978646851,0.330643617993114,0,0.507251138836187,-0.301220588926793,0,0.72215247293919,0.172432824492184,0,0,1.0423353447166
XRP,0,0,0,0,0,-0.143009944642308,0,0.068400705732643,-0.0208893795840873,0.526348951618683,0,-0.184728572763188,0.12432413724674,0.760998058256693,0,0,0,0
LTC,0.280718514052002,0,-0.0111207494913351,0,0,0.0528874506117055,0,0.0136636612282843,-0.0296680396739963,0.071664980286632,0,-0.0143861297290902,0,0,-0.03258911590572,0,0,0.0024894174788921
XMR,0,0.847934158822605,0,0,0,0,0,0.165635815091389,0,0,-0.493500118473137,-0.398932897636859,0,0,0,0,0,0
ETC,0,-0.0793212697396174,0.278028866219516,0,0,-0.0270753938065561,0,0.0645153368381072,0.0193943496593654,0.299721162983929,0,0.241247843840407,0,0.25961191459659,-0.147702965111928,0,0,-0.449755814988403
XEM,2.09978512208112,0.0676908212927579,0.0502523180130142,0.525284343116409,0,0,-0.368468661055451,0,0.157972631813269,-1.3382925396001,0,-0.235286479930453,0.339516167298035,0.920730099974815,-1.51262854004314,0,0,0
ZEC,0,0.297822876748915,0,0,0,-0.562797482413529,0.735752161948569,0.167402833419014,0,0.551659468122245,0,0,-0.0749913979857381,0,-0.618701548207651,0,0,0
DOGE,0.286240000104266,-0.196935312631933,-0.00973136036333784,0.562433412404648,0,0.102236489347233,0,-0.120472211357659,0.248298710887695,0,0,0,0,0,-0.0859537812233539,0,0,0.170227435205094
XLM,0,0.280842280359597,-0.0518477423201004,0.142258483993606,0,0,0,0.084183059287922,-0.186894017812038,0,0,0,0.140856936859806,0,0,0,0,-0.432704700895067
NEO,0,-0.42650157154752,0,-0.274386929012368,0,0,1.32440687467737,0.133292027262552,0,0,0,0,-0.133123256905812,0,0,0,0,0.35536712968527
DGB,-0.629222772765786,0,0,1.13096373523988,0,-0.0744182490665771,0,0.254893124869939,0.311339680579547,0,0,0.153012253059994,0,-1.9379425551344,0.517771770020639,0,0,0
BV010082.Index,0.0119217580559871,0.0406876680689451,-0.0249043885558778,0.54960216770349,0,0.0940157403843758,0,0,0.101009084756134,-0.285887121225554,0.177304008323459,0.219142330832157,-0.161268124063062,0,-0.0944789505519134,0.7184657006082,0,0.111931898889071
CVIX.Index,0,0.201612736997307,0,0,0,0.154019084056387,0,-0.288298810755339,0,0,0,-0.0659145534779778,0,0,0,0,0,0.289543043132868
DXY.Curncy,0,0.0379720232036514,-0.00783066845358636,0,0,0,0,-0.0290235937287328,0.000265694282118324,0,0.00871655484750871,0,0.00204205821487489,0.163006188163335,0.0126422718433809,0,0,-0.0056933338745592
SPX.Index,0,0,-0.00529213299016879,-0.0550095863602134,0,0,-0.0057501468384457,0.00157247378707309,0,0,0.00654152378307807,0,0.0167345370266973,0,0,0,0,0
VIX.Index,0,0.23158659090655,0,-0.445154648203321,0,-0.249998820181251,-0.320197804302504,0.0717839402334396,-0.0984849407176346,0.775453826579663,0,0,0.056257098088335,0,0.483700089538146,0,0,0
