,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,NEO,XMR,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.378506469655002,0,0,0.0413794305081828,0,0,0,0,0,0.0250811853729687,0,0,0.101569200600549,0.0588784726906613,0,0,0,0,0
ETH,0,0,0,0.122122135867016,0,-0.0634885979462004,0,0,0.125893646183867,0.193792431452546,4.33680868994202e-19,0.324347660317545,0,0.191459282888564,0,0,0,0,0,0
XRP,0,0,0,0.524510669276604,0.0424150774468726,-0.044755810898714,0.0520090982351513,0,0,0.114954620297448,0.103942816916389,0.0415565692422324,0,0,0,0,-0.0486882289787366,0,0,0.042301771926784
BCH,0,0.259339365343946,0.00854387066841997,0,0,0,0.235626046836361,0,0.0333827098037631,0.443694400636168,0,0,0.0621282269594441,0,0,0,-0.109422588944118,0,0,0
EOS,0,0.460731381736416,-1.34285777781971,0,0,-0.18696263555916,1.22774253920105,0,0.00675590340667513,0,0,0,1.46882689770816,-0.295507531734993,0.136342625652362,0,-0.236351704298144,0,0,0
XLM,0,0,0,0,-0.537206882589503,0,-0.382914524589329,0.957454385605888,0,0,0,0,0.996112646647958,0.0457857888622463,-0.0556977023997495,0,0,0,0,-0.000414181600731088
LTC,0,0,0.472861887063047,0.353143478438838,0.098576163822662,0,0,0.0180721230183526,0.0222733393906368,0,0,-0.190865882367463,0,0.0935211062445348,0,0,0,0,0,0
ADA,0.613232102240545,-0.411345356443389,-0.574412676643579,0.323298715261624,0,0.116158767120298,0,0,0,0.650244687431769,0.158428690164703,0,-0.260467067506146,0,0.476819293872743,0,0,0,0,-0.130707615434903
MIOTA,-0.495523364502242,0,0,0.764905732171128,0,0.100350674223061,0.152577420279457,0,0,0,0.322822347665811,0,0,-0.205248047211186,0.112787536626483,0,0,0,0,0.318150216928891
TRX,-0.248173099004131,0.273118228596326,0.785400221246772,0,0,0.0316340724236985,0,0,0.0770971253745006,0,0.0165048226470426,0,0.259838702270598,-0.143148350140231,-0.0654737620959415,0,0,0,0,-0.126211486089131
NEO,0,-1.73472347597681e-18,0.704480995259551,0,0.352442704660914,0.040404880282857,0,0.238611767704816,0.375198578915249,0,0,0.0108805760041098,-0.402987023514069,-0.205433869990831,0.0452190910115753,0,0,0,0,0
XMR,0.308949478723521,0,0.388081725805975,0.401451285546828,-0.0420723980842161,0,0,0.257692860175723,-0.238192022533911,0,0.254508318249129,0,-0.476854444727074,0,0.130289023362115,0,0.319803575071645,0,0,0.0690908905080111
DASH,0,0.224422211649409,-0.463055247952729,0.207900056972594,0.109594515859052,0.19424468236101,0.130493789482982,0.0438906812884276,-0.108735368287742,0.421981050958785,0,0,0,0,0.063207378077326,0,-0.380381138660532,0,0,0
ETC,0,0.699147198077552,0,-0.107161679512243,-0.213201695500104,0.168307086991732,0.580926041663113,0,0,-0.0543283692132209,0,0,0,0,0.0608671074935209,0,0.190465273654602,0,0,0
XEM,0.22894552788877,1.09622976147231,1.07068891740479,-0.837960305610364,0,0.210272672270327,0,0.644525758735794,0,-1.32964515112098,0,0.0610015839464868,0.408218858643228,0,0,0,-0.230907616714904,0,0,0
BV010082.Index,0,0,0,-0.011611382819848,-0.0289979813646017,0.0940007208694023,0,0,0,0,0,0,0,0,0,0,-0.0716169449476809,0,0,-0.02003191056483
CVIX.Index,0,0,0,0,-0.022278137680325,0,0,0,0,0,0.121511945341651,0.389917474155515,-0.548377759134833,0.109381283395628,-0.0222959820293035,0,0,0,0,0
DXY.Curncy,0,-0.0579219035784994,0,-0.0328107454047494,0,-0.0299579551133221,0,0.0728927228538301,-0.0246639634530121,0,0,0,0,0,0.011706679602912,0,0.0424409585879438,0,0,-0.00307149467529647
SPX.Index,0.00787227862617303,0.0408208413639079,0,0.0127783563964082,-0.0165980988805858,-0.0289685516468206,0.0156769219654169,0.0407398997253596,-0.0268204677104722,0,0.00265713581610377,-0.0185735215571994,0,-0.0465394653393771,0.00361332541400932,0.10481679210054,-0.00486986288884159,0,0,-0.0758453105637011
VIX.Index,0,0,0,0,0,-0.0599250909855797,0.28404845337763,0,0.00569252378691118,-1.00042172794481,0.0382447859049212,0.0908471448321959,0,-0.143586997071916,0.243103909234277,0,0,0,-7.25934522140038,0
