,BTC,XRP,ETH,BCH,EOS,XLM,LTC,TRX,BSV,ADA,MIOTA,BNB,XMR,DASH,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.110249317125324,0,0.115000135435783,0.0705928252652055,0.0366314594165571,0,-0.0454760063735495,0.030665738303397,0,0.115030515179439,0.0654241365779184,0.161096856674909,0.0274910795385474,0.041336592288194,0,0,0.0311125083434971
XRP,0,0,0,0.10018016416298,0.12547629146183,0,0,0,0,0.00506840692839451,0,0,0.201990211705294,0,0.254973621114155,0.122548437344255,0,0,0,0
ETH,0,0,0,0.0441844856341632,0.428885731068672,0,-0.108494549080583,0.240232345112682,0,0,0.491644162402811,0.151941807873911,0,-0.259590123821473,0.0689329847402105,-0.805768578506102,0.0468322374188022,0,0,-0.268809217709355
BCH,0,0.714301721001354,0.139647409442442,0,0,-0.0470568457294846,0.216098031378535,0.042112772381658,0.435959926492241,-0.112076659715408,4.33680868994202e-19,-0.12805862869508,0.0120528083632571,0,0.0755836128375157,-0.0742999516933981,0,0,0,0.0683014789492687
EOS,0,0,0.0997359574082159,-6.93889390390723e-18,0,0,0,-0.0226915947972669,0.13534372413182,0.505141704767635,0.290574212082055,0.0604991092168229,0.0724676311561773,0,-0.0795859106878429,0,-0.134329673252734,0,0,0.0315355390065782
XLM,0,0,0.00895223396774053,0.280846058191276,0.293889854005654,0,0.00644042076968611,0.0743821831762073,0,0,0,0,0,0,0,0,0.0292715452627089,0,0,0
LTC,2.17653226587538,0,0,0.641878363182376,0,-0.254363631645219,0,-0.00498065253086484,-0.17439409074482,0.227782570013692,-0.253405020684489,0.163790234268536,0.00895298998463336,0,-1.01129110096593,-0.065538395999333,0,0,0,0
TRX,0,0,0.221635929352009,1.11417980619082,-0.601367772208756,0,0,0,-0.414055002156333,0.948468876356592,-0.1015311658172,0.693501749051509,0,-1.01905256441445,-0.246009756423423,0.538830378720307,-0.500003715551538,0,0,0
BSV,0,0,0,0.46458932366721,0.286475335913962,0,0,0,0,0,0,0,0,0.0317975379616344,0,0,0,0,0,0
ADA,0,0,0,-0.0237105960065175,0.62771182031391,0,0.0886507663473134,0.142928738194814,0,0,0,0,0,0.234252218021018,0,0,0.0301185326834996,0,0,-0.0762324205567336
MIOTA,0.10268432903091,0.458941008188597,0.313316695183476,0.390518828840819,0.349803467585909,-0.740184349142655,-0.0797698265084399,-0.119677635467213,-0.142790694795034,-0.240201766941832,0,0.248947975570024,0,0.680473633238593,-0.267512830004404,0,0,0,0,0.00420148334670254
BNB,0,0,0.0543432185247304,-0.133991416055224,0.0467969572441779,0.268387645031187,0.44256623577813,0.307687353090601,-0.175125771928826,0,0,0,0,0,0,0,0,0,0,0.12980610341772
XMR,0.845879251623153,0.0870082385967416,0.0898639840209982,0,0,-0.00704329712702749,0.102808566901472,0.0277110252107932,0,0.132758152839379,0,0,0,0,0,-0.36795144828586,0,0,0,-0.0930607348462429
DASH,0,0,-0.132993679520945,0,0,0.131665586201366,0,-0.0505202404764891,0.110856910253272,0.136142216460074,0.400488519740024,0.0482395867247171,0.101376840933398,0,0.220013548991435,0.171184621939487,0.0905873288425614,0,0,0
XEM,0,0,-3.46944695195361e-18,0.60286636132572,0,0.206683180417857,-0.0577981205777709,0,-0.156209013789014,0.29463519493327,-0.107661703957483,0,-0.0739004985131812,0,0,-8.67361737988404e-19,-0.0219036907471276,1.17252335965644,0,0
BV010082.Index,0,0,-0.597961928184802,-0.119901282236007,0.313931915997884,0,0,0.103890569889431,-0.0411406036290694,0,0.352782519599332,0,0,0,0,0,-0.0894075482035361,0,0.823096007734548,-0.268365611386731
CVIX.Index,0,0,0.580862424953528,0,-0.681095896878149,0.320282326755407,0,-0.506413247555945,-0.104203262982102,0.477249867145407,0,-0.0787204531261014,-0.18960096664801,0.650419436460391,-0.408826105541191,0,0,0,0,-0.0534845241135427
DXY.Curncy,0,-0.0652517499615155,-0.0103768729469783,-0.0412308600436614,0,0.0561630076409187,-0.044659068549436,-0.0186377569455644,0.0323306147391232,0,0,0,0.025029178681326,0.0559678164013685,0.04138461487152,0.0716373416802391,-0.00108607704475864,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288140731118677,0,0,0,-0.0370032738061966
VIX.Index,0,0,-0.761348636309942,0,0.0659986234256645,0.370766169182366,0,0,-0.197498744344201,0,0,0.851090008676065,0,0,-0.0911341292729571,-1.66232173815016,-0.423053816761237,0,0,0
