,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0297063789240588,0.656833530260057,0.104523767624179,0,-0.114424556879664,0.278463404513243,0.105990748152082,0.0583566785451458,0,0,0,0,0,0.0647586609612159
XRP,0.529755912413875,0,-0.611501181353018,-0.0415660662078742,-0.0906178018857523,-0.121256084560825,0.287611626652206,0,-0.00329201137614722,0.0481743228691778,1.27525286509723,0,-0.627044001294808,-0.559724009542318,0
LTC,0.83650034286178,-0.00346699000780862,0,0,-0.0247872679430783,0.0859030017657955,0.101337235359006,-0.0266230478892911,-0.0553353217213481,-0.0208873606765421,0,0,0,-0.892027447192042,-0.101680341423148
ETH,0,0,0,0,0.126280766112733,0.309556718994032,0.152152135970412,0,-0.0367683622819032,-0.120648955282594,0,0.507547766496304,0,0,0.119537790385688
DASH,0.728785749921846,0.0565945204094262,0,0.122621361415746,0,0,-0.646602118785168,-0.233498360638758,0.0300309192008583,0.0470708037374308,2.36506161826327,0,0,0,0
DOGE,0,0,0,0,0,0,0,0,0.184564175670539,0.15044739375537,0,0,0,0,0
XLM,-0.469910054839132,0.320735072852919,1.1058211426696,0.400088940477009,0.0744737025670764,-0.178312540649344,0,-0.030193532813618,0.0765813980764193,0.228455523735757,0,-0.427586551938282,0,0.54080339203945,0.0779231355325155
XMR,0.565600545929609,0,0,-0.165943736306319,0.131517567233319,0.304370687904656,0,0,-0.137526816866194,-3.46944695195361e-18,0,0,0,0,0
XEM,1.79016554066043,0.198690561541444,-2.03814084165837,1.7608562330429,0.257318704297868,0.182757843119051,-0.313712976598845,0,0,-0.0565992291969087,0.436093127514473,-3.06407491953868,0,-17.0154803837264,-1.77140497040162
DGB,0.919294442266658,0.473048249648166,0,-0.203789237369337,0.38000063480266,-0.200259662791824,0.937645929008551,-0.206459123117254,0,0,0,2.4107276871946,0,0,-0.0465244213745548
BV010082.Index,-0.238971643974927,0.205647051801771,0.20108743833768,-0.0340121194248444,0.0793087029506323,0.0815148006980845,-0.036603674960788,8.67361737988404e-19,0.0231957083113747,-0.0105981726041181,0,0.126600763326058,0.457050574148345,0.492385170403324,0
CVIX.Index,0,0.0955649394149787,0,0,-0.0275312953315555,-0.0597350201810387,0.0661388109081267,-0.0663327535093644,-0.0186639476743287,0.000462163809417594,0,0,0,0,0.136320887144317
DXY.Curncy,0,-0.0719985464284475,0,0,-0.0329661952210113,-0.0634763336625632,0.0352619856315685,0.00814112613154794,0.000188619806142565,0.0266432947895394,0.168597773415942,0,0,0,0.00721322294302697
SPX.Index,-0.0219876994718168,0,0,0,0,0,0.0473692507396457,-0.0250451974343591,-0.0156132255295289,-0.00952460529612733,0,-0.0703249254220054,0,0,-0.097962100178463
VIX.Index,0,-0.0211070565091054,-0.566463843365288,0.54555355963503,0,0,0.785380373263273,0,0,-0.00123842452643257,0,-0.8599468109003,0,-7.05513482775818,0
