,BTC,ETH,XRP,LTC,ETC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0434607604452602,0,0.979842753477913,0,0,0.0114409416607688,0.101833544681709,0.0551415564335297,-0.0336299526743492,-0.0787605854201332,0,0,0,-0.844187218912995,0
ETH,0,0,2.20502485197941,-1.25715891462974,-0.0511618032793846,-0.583680211642252,0.428959673280794,0,0.29210791219331,-0.0962983743049805,0.955366046549567,0,-1.56895153649827,0,0,0.377716900114921
XRP,0,0.0386230931495623,0,0,-0.0108831096596526,0,-0.0243844235624721,0.370864357806876,-0.0526987065653168,-0.0623965251235685,0,0,0.0684970347781301,0,0,-0.102884652146213
LTC,0.78569057598761,0.00287364795776839,0,0,0.00363809235245187,-0.0353428780713458,0.148348609246433,0,0.162220437627193,-0.0989188825550135,0,-0.238504186247304,0.199002727022308,0,0,-0.0767590514283536
ETC,0,-2.10265407665005,0,0,0,3.52085836018046,0,0.433164307052426,-2.36248979156809,0.379245069181791,0,6.28519042833708,0,0,0,-1.04555865552858
DASH,0,0.134119421947001,0.942263917222346,-0.50116587507084,0.0104806989817255,0,0.0683296825073515,0,0.174233306938938,0.0330274238969367,-0.175861028401727,0,0,0,0,0.133907578059195
XEM,1.11746277953574,0,0,0,0.032489508733623,0.520255041527409,0,1.60366048299206,0.362922646633365,0.252314172316357,0.0678990647230748,0,0,0,0,0.406376471210798
DOGE,0,0.0854535326286587,0,0,0.00803530445415503,0,0,0,0.269698080027532,-0.148798899653056,0,0,0,0,0,0
XMR,0.545732118219705,-0.208339697157972,0,0,-0.0467160314071507,0.206393259861061,-1.38777878078145e-17,0,0,-0.158223067624618,0,0,-0.829829573845705,0,0,0.434111506271936
XLM,0,0,0,0,-0.0199991615893248,0.455667948059045,0.0340699214867145,0,0,0,-3.46944695195361e-18,0,0,0,0,0
DGB,0,0.345647041002836,0,0,0.0851295731041083,0,0,0,-0.452929601314745,0.275974513323122,0,0,0,0,0,-0.381338029289589
BV010082.Index,0,-0.0726458166103174,0.10927882268675,0,0.0127903821811697,0.0771034208185004,0.011100856726114,0,-0.138241761808467,0,0.0523885943162198,0,-0.375714681852532,0,0,-0.0560164147846026
CVIX.Index,0,-0.109494282153866,0,0.233345933061539,-0.00976259399045322,0,0.0196667934653838,0,-0.452343861144645,-0.0235550657229818,0.0836061647838663,-0.728976184809054,0,0,0,0.115199900353923
DXY.Curncy,0,0,-0.0462983490437586,0,-0.0010378794983562,-0.00306131783394101,0.0116975919207315,-0.0055169991024448,0,0.00595998962341438,-0.00443868407304295,0.0228100764791432,0.0463007485701569,0,0,-0.00976607287159954
SPX.Index,-0.0191863429826977,0.00510480989715,-0.0791921927851819,0,-0.00269190458812422,0,-0.0114588618111543,0.00358026923623505,0.00342939597918582,0.0142348188933223,0,0.148152494933729,-0.00446526132572466,0,0,-0.0337905573239158
VIX.Index,0.512086420067472,0.0397938819160793,-0.540588627376842,0,-0.00455318149233568,0.232312614479662,0.0467409475037295,-0.33325992508553,-0.0905469449472862,0,-0.241261519402322,2.21182777117913,0.240682397047449,-6.21043387608582,-8.06382951680171,0
