,BTC,ETH,XRP,LTC,ETC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.114252716316103,0,0.343524318879394,-0.00361453224807366,0,0.151806292464468,-3.46944695195361e-18,0,0.0233105462133251,0,0,0,0,0,0.118714688500227
ETH,-0.597420025770698,0,1.01427395884326,0,-0.0581218014093401,-0.649028713324777,0.361679060526752,0,0,-0.106898786326601,0.949349129733572,0.711842915438766,0,0,0,0.0915443858631484
XRP,0,0,0,0,-0.0167484523140794,-0.0420400030108653,-0.0912924844158661,0.31764836171724,0,0,0,0,0,0,0,-0.0593530470647714
LTC,0.661927091199081,-0.0346140682297981,0,0,-0.00875772107237471,-0.0463137606522496,0,-0.160734662563183,0.107764289136306,0,0.0474229267198646,0.166195586751218,0,0,0,-0.0338037844206522
ETC,0,-1.90911013013007,0,0,0,4.34868280598845,-0.953929853942482,4.54061633080551,-3.1673745064155,0,0,0,0,0,0,-0.555186174310017
DASH,0,0.0391100630707354,0,0,-0.00623259768734522,0,0,0,0,0,0,0,0,0,0,0
XEM,0,-0.163440019231912,0,0,0,0.481160346159279,0,1.95578946124436,0.403222153720508,0.0135320063086984,0,0,0,0,0,0.298713567209952
DOGE,1.11493103055692,0.00400250935314847,0.858942355696337,-0.369084072276277,0.030461213292019,-0.0284726897334424,0.304172407689138,0,0.167400724272636,-0.201201853219091,0,-0.59500623090436,0,0,0,-0.125870658927192
XMR,0,-0.316063460553709,-0.174677037740894,0,-0.0812408293075502,0.524240460550006,0.0800871562879743,3.46944695195361e-18,0,-0.343360358846688,-0.262648897428048,1.2337441196426,-0.469779959675159,0,0,0.436631609594448
XLM,0,-0.187793748469951,0,1.39745185193175,-0.0537880929522757,0.166305235876891,0,0.354004141977343,0,0,-0.146668741792886,0,0,0,0,0.109588324696845
DGB,0,0.233999528923196,1.11689226174933,0,0.106885980335516,0.685175297739735,0,0,-0.541076146164061,0.185358410285837,0,0,0,0,0,-0.356449907222925
BV010082.Index,0.321300816028829,0,0.127296865162012,-0.268847810577087,0.0264560990742031,0,0.037781981654967,-0.173557235454322,0.122554794282375,0.0332045149201696,-0.00774256956521245,0,0.284835934864676,0,1.36546611150538,-0.0599501920225918
CVIX.Index,-0.36824280404903,-0.237550454210583,0,-0.164511378059704,-0.0373130025728237,-0.286650730479471,-0.200308232746328,0,0.284744585223253,-0.0498290051131222,0.244845863716452,0.113442903756679,0,8.5381847110078,0,0.258478637661969
DXY.Curncy,0,0,-0.072377596147352,0,-0.00152061128085337,0,0.00436400078769132,0,-0.0178002956838814,0.00576940238700099,-0.00233005322702865,0,0.0237087625089684,0,0,-0.0103416978077858
SPX.Index,0,0,-0.0212221800689158,0,-0.0010022511796447,0.00409122695758019,0,0,0.00537073590413153,0.0131470112533186,0.00382579415052463,0.098443122888808,-0.0267932360251855,0,0,-0.030507365211453
VIX.Index,1.35545209959092,-0.00220496094162448,0,0,0.0681421165569271,0.252128075266357,0.0379121558695232,-0.827823401044873,0,0.161251120344618,-0.0433005828285662,0,0,0,-3.94155406023536,0
