,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0400333977630491,0.737030015996838,1.38777878078145e-17,-0.0444156891513536,0,0,0.044576257565282,0,0.0361185645803766,0,0.0322454533265574,0.0393638386847998,0,0,0,0,-0.0855243497259673
ETH,0.0236960590806502,0,0.0745345053151805,0,0,0.0538335700875996,0,-1.73472347597681e-18,0.680567486710452,0.0208652210417641,-0.0077696598772414,0.0906516196315943,0,0,0.0221477095684048,0,0,0,0,-0.113777565775038
XRP,-0.86373225464121,0,0,0,0.380679625858786,0.37223058282642,0,0.0300355968948853,0.556569962954498,0.0698352911136457,0,0,0,0,0,0,0,0,0,0.120619615405303
BCH,0,0,-0.0467143241494099,0,0.18975095684032,0,-0.137897045863899,0.214228962875376,0,0,0.374475580498293,-0.13277644228302,0.105007655204857,0,-0.0674240172503799,0,1.57125879415782,0,0,0
LTC,0.378524239744401,-0.0452244516887305,0.11940840653591,0,0,0,-0.0572427293302116,0.163337269259817,0,0,0.428524638725299,-0.0804690291546938,0,-0.0196606947931819,-0.0349894297180268,0,0,0,0,0
DASH,0,0,0.0598378763352874,0.0717493146337219,0,0,0,-0.054811908337063,0.65453892589894,0.0447906323450524,0,0.106870294554894,-0.239465440231507,0.121643455221231,0.173322315996172,0,0,0,0,0
XEM,0,0,-0.293777407818402,-0.595230674192181,-0.126811802834496,0.751465802468147,0,0.0142452258517051,0,0.275959011599042,0.827497354397907,-0.046707813257699,0.0430516759589078,0,-0.0848383401685625,0,1.59048028343827,0,0,-3.46944695195361e-18
NEO,0,0,0.0504007772567029,0.118896223581188,0.0473555291388803,0,0.0210984691021932,0,-0.198627164710442,0.40534131030265,0.807532731695722,0.136878531711381,0,0.365920659526064,-0.237114291911694,0,0,0,0,0
XMR,0.16782162753266,0.157281531873012,0.0971185970131802,0.0713216217051342,0,0.135249190686231,0,-0.012995561026861,0,0.0718922331552098,0.224211207967992,0.0334137585396403,0.219187555399068,0,-0.144334959353546,0,0,0,0,0.100627703344361
MIOTA,-0.171171860577421,0,0.182307463684602,0,-0.175312612409172,0,0.556076579667698,0.0671366331232869,0.755499921057495,0,-0.816172398839654,0,0.435286352886912,-0.109527894596262,0.07878086923978,0,0,0,0,-0.212029479634542
ETC,-2.16840434497101e-19,0.217681725374901,-0.00163335529882836,0.135025205341761,0.361858501995228,-0.0446504649594449,0,-0.0220757507236961,0,0.0604412724837856,0,-0.0242317213826103,0.0376725527123978,0,0.0367675575525979,0,0,0,0,0
ADA,2.02713832256815,0.372398451199594,-0.272411329101157,-1.12772603177163,0,1.51576233274129,0,0,-2.28657704003442,0.732665264705661,0,0,0,0,0,0,1.62173699416539,0,0,0.712235040687415
ZEC,0,0,-0.112160120438186,0.409620232876013,-0.23976015211689,0,0.0836923727335192,-0.104308139658722,0.622229976880518,-0.177128120038184,0,0,0,0.097669124828164,0.254791694689034,0,0,0,0,0.228771840906426
XLM,0,0,-0.132720005156042,0,0,0,0.132850925710541,0.233737416669795,0,0.23601508192987,0,0,0,0,0,0,0,0,0,0
EOS,0,0.089708681659312,0,-0.223379194741659,0.368745874533184,0,-0.0535335045484346,0,0,0,0,0,0.719364412962748,0,0,0,0,0,0,0.540167793269479
BV010082.Index,0.0531148568946111,0,-0.029576582648047,0,0,-0.00126540354605431,-0.0523515672251574,-5.42101086242752e-20,0.0455024635455027,0,-0.0391038223753735,0,-0.0155015448661707,0.0257348303809707,0.0457463707533574,0,-0.158076690770722,0,0,-0.0529982805125574
CVIX.Index,0.10201271910005,0,0.0078620096881937,0.2418140012757,0.0526565002756439,-0.2339677187842,0,-0.0527385914877215,0.070917188114838,0.0342746983251468,-0.200006103504838,0.0297738404510679,-0.11413239028083,0.0781756823430919,0.0688749454163152,-1.34311034187665,0,0,0,0.0631320440471862
DXY.Curncy,0.0255825405433555,0.043423437841567,-0.0166746411295695,0,-0.0231191757228273,0,-0.0228193020896676,-0.00563480658658352,0,0,0,-0.0188319945723948,0.023993813143926,-0.011149927061979,-0.000124031628032628,0,-0.0949401277560215,0,0,0.0279179358663278
SPX.Index,0,-0.000832859805844782,-0.00842439268953591,0,0,0.0137170156384986,-0.00655580881696358,-0.0016086956577799,0,0.00195706738524986,-0.00529901548578246,-0.0082085411308204,-0.00978034770086909,0.0071794898249224,0.00912650169956294,0,-0.0228797495138428,0,0,-0.0391937987450268
VIX.Index,0,0,0.125477915878913,0,0,0,0,0,0,0,0,0.095834025694396,0.0866318868786256,-0.0153886307034066,-0.0187390624465498,0,0,0,0,0
