,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.154991596996037,0.111510357919674,0.163080587764389,0.206111610485685,0,0,0.16202539232668,0,0.453202435983751,0,0,0.0585545313572141,0,-0.246923943032986,0,0,0
ETH,0,0,0.0303913529674819,0.590111376393813,0.670457622286598,0,0.605779959836343,0.132342319541742,0.338013385745602,-0.50783885035234,-0.0807795709176692,-0.329951656648326,0.10778173119125,-1.3908953577843,0.283721972187879,0,0,0.691830100313705
DASH,1.9310480073715,-0.127369251554415,0,0.0759893179810218,-0.584720501167881,-1.48104119573275,0.979343960507405,-0.3833833175046,0,-0.555790454836621,0.489385599148691,0.56994144019955,-0.163675721783826,2.14994133344369,0.611167446130379,0,5.40185979647972,0.27096952690788
XMR,0,0.816130962943129,0.235354198975637,0,0,0,0,0,0,0,0,-0.147340228007079,0,0,-0.0328060177327008,0,0,-0.497496142202584
XRP,0.0956264893702224,0,0,0,0,0,0.00254691591273085,0,0,0,0,0,0.206387926313396,0,0,0,0,0
LTC,0.371632821162443,0,-0.0573054802186792,0,-0.0804625281473699,0,0.188001250866649,0,-0.0225182077874869,0.0298543767126563,0.0600537070875157,0,-0.0759797242686296,-0.155046503611283,0.104249832239171,0,0,0
ETC,-0.0281390493346308,0.411533452907522,0,-0.0261373955432188,0.156778270632038,0,0,-0.0425453367094121,-0.00707483979895429,0,0.349158787217598,0.30098452849243,0.0860876507698003,-0.529090502972445,-0.578446814576357,0,0,0
XEM,0.998357397863174,0.57967161829493,8.67361737988404e-19,-0.182390045456065,0,0,-0.361777917697558,0,0,-0.171747741611096,1.38777878078145e-17,-0.0824383901736327,0.193899743742856,0.729106705328736,-0.60547558120107,0,0,-0.772577584838566
ZEC,0,0,0,0,0,0,0.550139861366614,-0.116859001056895,0,0.340273941708475,0.00833336144955251,0.294519646159781,0,0,0.00528309688251767,0,0,-0.0667354458987917
DOGE,0.177935204098589,-0.131906822910442,-0.166337328273267,0.391566077671138,0,0,0,-0.0545965216289735,0.185635851642948,0,0.143555130505465,0.176592891251504,0.309727687010985,0.776171596658059,0.195013564568586,0,0,0.0255700802741127
XLM,0,0.170098505696317,0.0883704816745921,0.226929421881798,0,0,0,0.0331899743372812,-0.152377851963469,0,0,-0.244597876923148,0.191802410581907,0,0.360216499211124,0,0,-0.184134753674786
NEO,0,-0.0901801872226482,0.259454411665476,-0.231705458494262,0.0756959367346489,-1.79796618243834,0.635931940157996,0.3795211013068,-0.0455161837607317,1.05694083705994,-0.311377865844691,0,-0.443931665882528,-1.18970447115114,0.511527773600643,-2.67260983751313,0,0
DGB,0.384816776938251,0.247455873697144,0.0838816437874939,-0.113740672031375,0,0,0,-0.0125172779084976,0,0.0266397464109157,0,0,0,-0.470855642476797,1.45158990963597,0,0,-0.205337612359955
BV010082.Index,0,-0.202661236959377,0.106399101406845,0.0736854452042571,0.470537176663004,0,0,0.0935969604111638,0.0368614333236287,0.0606652275430977,-0.147697417263355,-0.170081713208453,-0.0311598662340166,0,-0.151218258386355,0,0,0.405922847874935
CVIX.Index,0,0.0324139752355335,-0.0868123854326207,0,0.584040281033788,0,-0.215684386949233,-0.173514738156336,0.113816667151871,0.236984032154081,0.190075827020159,0.120969478242098,0,0,0,0,0,0.448660176808448
DXY.Curncy,0.0264333670767776,-0.00216011679812165,0,-0.00832950555421277,0.0147394934586883,0,0,0,0,0.0204293404721582,-0.00618137710783187,-0.0238142684891299,0,8.24558535758059e-05,0,0,0,0.0626361939318904
SPX.Index,0,0,0,-0.0022552954471957,-0.0418609166314947,0,-0.0204768878930426,0.00653626944468983,0,0,0,0,0.0154636736318397,0,-0.0108058578550297,0,0,0
VIX.Index,0,0.454796249822651,-0.0433731280372294,-0.421979189689315,-0.429123186102881,0,-0.125220766124878,0,0,-1.38777878078145e-17,0,0.041531709667685,-0.0368908501948388,0.534372201587048,0.5043452407879,0,0,0
