,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.045664516502654,0.264470832176191,0.0471211699561111,0.0635505561707619,-0.119362381938454,-0.0153778023328614,-0.0223409664019351,0.0205784656265391,0.0229961316537417,0,-0.079822906179371,0.160759268614941,0,0,0,0.0101606064482198
ETH,0,0,0.528407152084336,0.618068098054781,0.349760817534576,0.156998376826195,0,0.203102180872875,0,0.215202752835566,0,-0.121332248570316,0,-0.21155535377538,0.180691199467315,0,0,-0.478168419582946
XRP,0,0.202228070908573,0,0,-0.057295691700563,0,-0.229675803695213,-0.295789354896473,0,0.0648557846365991,0.112752346060319,-0.0661462717591199,0.285960254839136,0,0,0,0,0.0377709928375954
LTC,1.27850112446826,0.369993726472587,0.0824381567781264,0,-0.237183232305077,-0.14621849593789,0.239409183554583,0.157866281934387,-0.0275094502328076,-0.139728234706027,0.0677119012200487,-0.20610464135624,0.0730863435597773,0,0,-0.586411766598512,0,0.0612957771326632
XMR,0,0.819411647738201,0,-1.24635719289001,0,-0.149338413629872,0,0,0,-0.259389251354855,0.177691965103496,-0.208792637303884,0,0,-0.0451651331084784,0,0,0.118949033308913
ETC,0.963562603120062,0.0416494664421738,-0.889109560207961,0,0,0,-0.184985112936068,0,0,0,-0.0482680107091784,-0.0946542180027482,0.372687881727648,0,0,0,0,0
DASH,-1.38812593775394,-0.555087874189606,0,1.2443294341389,0.10673307457034,0.145208569137152,0,-0.194885097755651,0,0.178507550738956,-0.0342434579737459,0.0688973108548325,0,-6.93889390390723e-18,0.207131456431293,0,0,-0.315237542314591
XEM,-0.915761204236412,-0.238808849526361,-0.444009231530266,1.18568795846647,0,-0.0875144557888165,-0.375723770523532,0,0.325951478389077,0,0,-0.131810538125657,0.542262993920519,-0.287104129611784,0.00697689647618562,0,0,-0.429022751621607
DOGE,0,-0.282931156291625,0.21357274821386,0.376732648540219,0.0640932492045542,0.112626028111129,-0.22963393315025,0,0,0.0258885454013326,0.0381711878099935,-0.0107078431278109,-0.0595852585526138,0,-0.061051946254201,0.994947441919144,0,-0.194013555396689
XLM,4.23132437955098,1.18070632294243,0.799474166451285,-3.2804220562302,-0.640569283772612,-0.419582125934048,1.33137782099471,0,0,0,0.452016581285637,-0.893980545699252,0.501803501724172,-0.158285777295441,-2.33746127690542,0,-5.51026016452298,-0.371359225760921
ZEC,0,0,-0.192395812021824,0.689444226271688,0,0.419422884377531,0,0,0,0.177728393364352,0,0,0,0,0,0,0,0
NEO,0.938415771395028,-0.121698799819666,0,0,-0.33285685467679,-0.26225970190963,0.745570370225081,-0.567167327223684,0.495641158038053,-0.0651044471768831,-0.0842706464256789,0,1.05028879812679,0.114935648543099,0.656819168936726,-3.36719058295424,0,-0.208801933557186
DGB,0,-0.140872973805157,0.433655316967775,-0.349077892320334,0.10390312904062,0.251928463788645,0,0.52784751742778,-0.697297483228112,0.0288685266472847,0,0.365758600059826,0,0,0.129150490696019,0,0,0
BV010082.Index,0.180965224518401,-0.101708564419498,0.151372505851982,0,-0.00884503173267991,0.0307424588204294,0,0.0202917213280683,0,0.0775835572767267,-0.0159073400687366,0.102814451668393,-0.0949605032121087,0,0.278019172810178,1.45344156853914,0,0
CVIX.Index,0,-0.0520977296323644,0,-0.0776168919370206,0,0.152926237685319,0.134226100802012,0,-0.286616133479812,-0.111389717182954,0.156557230638702,0.0524132230407501,-0.0712053158598553,-0.42853870060297,0,0,0,-0.268178588407982
DXY.Curncy,-0.0842068968407936,0,0,-0.0132276732634164,-0.0137942062998445,0,-0.0325250512332219,0.0128024869100437,0.0745818280038511,0,0.0135441002887904,-0.0201283288884033,0.0164004227523077,0.0538348299683345,0.0922565962316799,0,0,-0.0046390318133179
SPX.Index,0,0,0,0,0.00608094472026118,0,0,0,0,0,0,0.00689479170913008,0.0109381866910207,0,0,0,0,-0.0488525134109007
VIX.Index,0,-0.0144194338668999,0,0,-6.93889390390723e-18,0.1945483770137,0,0,0,-0.331120149453984,0.0270063972271266,6.93889390390723e-18,0,-1.91343247627766,-1.9047866029176,0,-0.191509301660166,0
