,BTC,ETH,XRP,DASH,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.0452275819719433,0,0,0,0.229435138383045,0.264546687587307,0,0,0.179083249089981,0,0.21122980935875,0,0,0,0,0
ETH,0.204333343939663,0,0,0.115816516258075,-0.169391142961607,1.53971543135777,0.408628133746299,-0.341110018806088,-0.238736638774547,0.259655406544799,0,-1.38777878078145e-17,0,0,0,0,0,0.200991875083022
XRP,0,0,0,0,0.427703790700413,0,0.0197968852232655,0,0.0390557962156594,-0.560016420314016,0.878119276979144,0,-0.168112888414739,0,0,0,0,0
DASH,-0.174132647962276,-0.0594703755289836,-0.0189196163801172,0,0,0,0,0.11815020882473,0.254780653040975,0,-0.186952645848435,0,0,0,0,0,0,0
LTC,0,0.0752989584278186,-0.0402396296468324,0,0,0,0.106368485016331,-0.174272534301788,0,0,0,0,0,0,0.196504258834019,0,0,0
XMR,0.403761299946722,0.372613593163264,0,0,0.146802677699437,0,-0.225800707124905,0.203190150221135,0.203916768933979,-0.101928843675154,0,-0.00386215938804754,0,0,0,0,0,0
ETC,0.125574764773747,0.362230726574511,0,-0.141677783119867,0.422773209836387,0,0,-0.0528252722965912,0.366738554120551,-0.0168458785990265,-0.165690203302086,-0.29885225080262,0.296297759058971,-1.33259279625452,0,0,0,0
XEM,0,0.090244693111203,0.1588685336622,0.577588795057621,0,0.0742138672537049,0,0,0,0,-0.150683405324861,0.53763692662877,0,0,-0.610880133401302,0,0,0
ZEC,-0.495582208175056,-0.342956377541185,-0.0757248869477769,0.75588178325241,0,1.18671848823389,0.197132058956855,0.0871085291037056,0,0.894761157976292,-0.0208931167158629,0.720216839126635,-0.320201968061053,0,0.884665456545763,0,0,-0.373792564667135
DOGE,0.3532082354307,0.0936444699187255,0.231917595655266,0,0.147970355444813,0,0,0,0.460881810671775,0,0.313870785621548,0.22648337393644,0.11034541664185,0.331778431686598,-0.950048406167115,0,0,0.766521335113959
XLM,0.391313954732161,0,0.13480647703933,0,0.192837247813266,0,0.315484460439401,0,0,0.183298307748907,0,0,0,0,0,0,0,-0.118595541004245
NEO,0,0,0,0,0,0,0,0,0,0.0297857184427404,0,0,0,0,0,0,0,0
DGB,-0.313954800357452,-0.128347786001719,-0.135705090325293,0.0971817235951852,-0.244582044571353,0.149707513503132,0.470059309460192,0.238166230418919,-0.390088436481394,0.192529341880217,0.393667863760471,0.473819270397262,0,1.4810603971943,0,0,0,0
BV010082.Index,0.265588172610953,0,-0.000620285288930789,0.113978959029499,0.038375630113868,-0.0844250698348476,-0.140893465447171,0.00485665371384605,0.022415269097566,0.00759693688647462,0,-0.103732672343945,0.0731883358124588,0,0,0,0,-0.0369992541359298
CVIX.Index,0,-0.0322126919233298,-0.0206768875959999,-0.191565303657972,0.0251412641800099,-0.136872770988324,0.0220725322447712,0,0.193533711783424,0.0125748651276873,0,0,0,0,0,0,0,0.326297972903401
DXY.Curncy,0.0296819676935395,0,0,0,0.0127086792900592,-0.0185299297675475,0,0.00986473800341717,0,-0.0051671775996413,0.00366292804952377,-0.0172685710102267,0,0.0420092305798982,0,0,0,0
SPX.Index,0.014339484587071,0,0.00546821420112831,0,-0.00937895637884277,0.00168963206927253,0.0157305935562056,-0.0077093635926718,0,-0.0104808807191911,0,-0.0034105805779143,-0.0213314501607009,0,0.0165815467678738,0,0,-0.109704627383195
VIX.Index,0.212109862511487,0.248928206117255,-0.00317849714149282,0.124132817865728,-0.0329341628654746,-0.628155223451217,0,0,0,-0.0997879921276098,0.101637551656171,0.0639636440615205,-0.206238208643555,-0.278391427235089,0.419535947954624,0,0,0
