,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.126432691028884,0,0,-0.0214563570618207,0.169741898911871,0,0,0.0339383612834095,0.0160718130983778,0.0499320262970368,0,0,0.215578402578357,0,0,0.347104270386889,0,0,-0.00460341858975536
ETH,0.0812754412753185,0,0.781965303441097,0,-0.0180100090197519,0,0,-0.138636851901459,-0.0219829832696573,0,0,0.331411653355134,-0.0843922568482179,0.0458115237227482,0.0211954590310644,0,0,0,0,0
XRP,0,0.220401870175729,0,-0.086273234313298,0,0,0.0774513166660811,0.0667798603202595,0.0784869251869163,0,0.102266313365296,0,0.284198105374019,0.197701340231181,1.0842021724855e-19,0,0,0,0,-0.0263039657011917
BCH,0,0,0,0,-0.0920096864885377,0,0,0.43966686155416,0.208301585276397,-0.0315455761701721,0,0.31271965245905,0,0,0,0,0,0,0,0
EOS,-0.752034559830314,0,0,0.472639455529255,0,-0.831147559472651,1.64487364757661,0,-0.0589879805347476,-0.539726548386246,1.31251478036764,0,1.21925354669147,-2.36600714457409,0,0,1.18862988300543,0,0,0
LTC,0,0.249345563749456,0,0.107058256743283,0,0,0.0202493218343399,0.0750359111454394,0.0226762680695502,0,0.0724993091736969,0.242900029669277,0,0,0.04614465246862,0,0,0,0,0
ADA,0,0,0,0,0.0817511855061511,0,0,0.330095798501362,0.126893524965982,0.113985276068418,-0.0445751631545829,0,0,0.337629436695124,0,0,0,0,0,0
XLM,0,0,0.158478780919638,0,0,0,0.322843344214387,0,0,0.0378102638473839,0.430346767254282,0,0,0,0.0178941600966565,0,0,0,0,-0.0706712024706874
MIOTA,0,0,0,0,0,0,0.466433060740712,0.0171142263920431,0,0,0,0,0,0,0.300807725934961,0,0,0,0,0
TRX,0,0,0,-3.46944695195361e-18,0.176851889211697,0,2.77555756156289e-17,0.226083424150429,-0.167654680248497,0,0.331565523597264,0,-0.240987225095002,0.601197056368735,0.0982779609175493,0,-0.392480797725509,0,0,-0.176816106120157
NEO,0,0.0158431133601773,0,0,0.0637955104070661,0,0.0520707856106572,0.147449208827563,0.0543693121113408,0,0,0.44177600648396,0,0.183611858168681,0.0509392820758939,0,0,0,0,0.0931525334646052
DASH,0,0.323088468946207,0,0.249449575461966,0,0,0,0,0.0940912727659001,0.18274731324863,0.0640695669541716,0,0,0,0.0336685395314582,0,0,0,0,0.013159329798201
XMR,0,-0.236382216441981,0.503425339769451,0.122345619014667,0,0,0,0,0,0.0190694499176162,-0.0896085085656301,0.152045909248006,0,0.386503611010525,0,0,0,0,0,0
XEM,0,0.385400520903381,0,-0.0799373249035515,0,0,0.15585994022361,0.0960960851995586,0,0.14386919519064,0.074808468312374,0,0,0,0.240840341363862,0,0,0,0,0
ETC,0,0.26124916108895,0,0,0,0.420050539766169,0.0952046390389634,0.185828572572632,0,0.11137988252327,0.0184298164795367,0.0417797083607948,0,0,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0.0166789610625899,0,0,0.0058358307451327,0,0,0,0,0,0,0,0,0,0,0,-0.0353950544984302
CVIX.Index,0.256064770371966,0,0,0,0.152268427133099,0,-0.263871625887425,-0.0124335123391003,0.100368393981035,0,-0.0321684296363587,0,0,0,0.0233191256984944,0,0,0,0,0
DXY.Curncy,0,0,0,0,0.011756114944884,0,-0.00512850004977118,0,0.0136089020848423,0,-0.00375121769617609,0,0,0,0,0,0.0131053907101547,0,0,0
SPX.Index,0,0,0,0.00124706694771392,-0.00591355248095745,-0.0158223921364397,-0.0203600037929538,-0.0262689695379739,0,0.00635210825112839,0.0278024773210422,0,0.0254182089558781,0,0.0011896004021817,0,-0.0292590390388262,0,0,-0.132972510360455
VIX.Index,0,0.210158657075255,0,0,-0.0390519211763662,0,-0.319331218762148,-0.31689407057577,0.0670469714241229,0.0420851385301085,0.252711547843528,0,-0.107878417794818,0.214983703909855,0.0647961088213389,0,-0.787741749607427,0,-4.28955279440788,0
