,BTC,ETH,XRP,LTC,ETC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.131089271377239,0.155054996816573,0,0,-0.0945204020866276,0,0.243109864720322,0.228211099193124,0.0521088772072716,0.27941086201722,0,-0.0837909543135425,0,0,0
ETH,0,0,0.569058554003173,-1.15317927203568,-0.130098581643375,-0.518791136058585,0.558917389010909,0.694326328867369,0.224867759540508,-0.268584944969664,0.497696518378298,1.41459868194711,-1.349123160298,0,0,0.818760637598813
XRP,0,6.93889390390723e-18,0,0,-0.00508412689207184,0,0,0.086433511263405,-0.0065680941255981,0.0892260191564515,0,0,0,0,0,0
LTC,0.402581623868103,-0.0219468423096408,0,0,-0.00216394195947587,-0.203947612060537,-0.0627101096733654,0.0521527576064323,0,0.115294552624442,0.144108340367144,0.0116587667121928,0,0,0,0
ETC,-4.4630563497815,-3.40579903926819,1.50550534747724,0,0,1.90053428471337,0,2.07648207574722,0.71031673781597,5.55111512312578e-17,1.34170904436823,0,0,0,0,0
DASH,0.106784811520753,0.0826181682672435,0.246366608969776,0,0,0,0.157156316898133,0,-0.0520434672879014,0.199882369760988,0,0,-0.698609554521443,0,0,0.336762590532976
XEM,0.988697480593722,0.135840110892923,0.21564426529964,0,0,0.425999409936101,0,0,-0.188804434823767,0,0.135211054505132,-0.546810881415438,0,0,0,-0.148750232726385
XMR,0.495358766021485,0.39382933006705,-0.137312817778065,0.757843144650243,0.0145905962968137,0,0.223675784548358,0,0.0482194100636221,0,-0.408005222888801,1.00458915342082,0,0,0,0
DOGE,0.745035179518575,-0.681191127356055,0.620213025909479,-4.23205581683475,-0.080970499107757,-0.400615820279511,0.446673318505509,0.703924582742358,0,0.594388549264198,0.826222636587263,2.42411951755078,-1.89644904571358,-4.49425222446133,0,0.65737725279997
XLM,0,-0.145028945132794,0.409001201907558,0.423354425668884,-0.0270522052555244,0.616211442103271,0,0.249893522908276,3.46944695195361e-18,0,-0.143036887004211,0,0.554008553805998,0,0,-0.164230274926313
DGB,0,0.579443923193407,0,1.64538292674342,0.107064052576601,0.0179296048949611,0,-0.465082528645613,0.139154953561707,0,0,-1.33258920958656,1.16474409365093,0,0,-0.485678872447771
BV010082.Index,0,0.021235838185022,0,0.176576123908885,0.0196342650005346,0,-0.131556596062105,-0.00863299059048416,0,0,-0.021914296288023,0,0.398241609099522,0.639101221999274,0,-0.032566594763892
CVIX.Index,-0.256497947974836,-0.351121107454325,0,-0.315726677826479,-0.0470557485949359,-0.322057813330677,0.105594527700452,0.338720436242153,0,0.0858415538657838,0.365460119925601,0.548810754057527,0,0,0,0.387999178713457
DXY.Curncy,-0.0201437458010668,0,0.0516599313317415,0,0.00289068194810041,0.0429469584516594,0,0,0,0.0337929304455593,-0.0364757417696996,0.182686761643242,0,0,0,0.00855116968827499
SPX.Index,-0.0151025599309339,-0.00636601701315108,-0.00545895069719989,0,0.000113726790154576,0.0157164717111199,0,0.018279358162131,0,0,-0.00966808087174165,0.0384250784801604,-0.00552448348712392,0,0,-0.05413479520952
VIX.Index,-0.141326599882071,0.573292721976771,-0.252535432728009,0.299630084413162,0.084998443229435,0,-0.354552668217533,-0.121345063278031,0.0661380224266392,0.149469089329844,-0.362513347961724,0,0.0799296496147123,0,-6.5532321714483,0
