,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.147499603829418,0.53018554819909,0.281965659996749,0.143982196907087,0,-0.0820151912640488,-5.42101086242752e-20,-0.185612120281902,-0.0339754860447467,0,-6.93889390390723e-18,0,0,0
ETH,0,0,-1.17468749128406,-0.0142507378679718,0.634577246033466,0,0.836021200228761,0.53047733455831,0,0,0.435784491837556,0,0,0,-0.336232738721831
LTC,0.396429630474852,-0.206812778118364,0,0,0.0251430588788355,-0.170014595422889,0.119197229131561,0.161018679339498,-0.0196632776310132,-0.0447467513029743,-0.398551801523108,0,2.68283588248469,0,-0.0835869004598384
XRP,0,-0.113446569652987,-0.12520444796694,0,0,0,0.101137021291272,0.145972263760554,0,-0.0499476510062908,0.145633989705436,-0.30361330587724,0,0,0.273675389647634
DASH,0,0.101635398029412,0.574693947711673,-0.446654008006219,0,0.179710532605449,0,-0.312066550947386,1.08723278259744,0.228513239017407,-0.432648943555646,-0.511201765879979,0,0,0.360838525191018
DOGE,0.402274033905938,-0.148003239462055,-0.265556232916452,0.0125076576414162,0,0,-0.182315050272754,0,0.55280377707939,0.075836769782131,0,-0.602829885954339,1.19426560516827,0,0.107733904936776
XEM,0.450653548422818,0,0.495482473406745,0,0.23019896763885,-0.705451630556719,0,-0.314201694224546,1.2368487298962,0.21211852743759,0,0,0,0,0
XMR,0,0.408351272622707,0.896403531100951,0.976568790060466,-0.226005372539163,0.221418356191105,-0.247601712501914,0,0,0,0,0.559321372083384,-2.99945763488754,0,-0.249604151406106
XLM,-0.00354440798603444,0.0640166013175255,-0.247899076620672,0,0.332757767857534,0,0.134077283406004,0.158559491886061,0,-0.021571761412661,0.163584312775981,0.174541629916846,0,-2.21777897213664,-0.275887995277979
DGB,-0.985476312186105,0,-0.0318283943733833,0,0.600897925494349,-0.51110649443662,0.367293457140244,0.866432855307343,-1.16469414863625,0,0,0,0,0,0
BV010082.Index,-0.323476996338773,0.081580368247105,0,0.248815608089009,0,-0.226480701861784,-0.142400156203323,-0.0229483053601989,0.127936449450507,-0.0567622980064593,0,-3.46944695195361e-18,3.60216682978164,0,-0.191633427107666
CVIX.Index,0.382036334794857,-0.221288022814759,-0.478829681517598,-0.358114076899305,-0.234296077034305,-0.720602049186201,-0.174398914325035,0.0790055918454709,0.869495914312092,0.0525372702292397,-0.195597146630562,0,3.01041406170784,0,0.314610151027668
DXY.Curncy,-0.0249235012469405,0.0725982563828347,0.173933042185372,0,-0.0391243412876897,0.121588302059541,0,-0.0800769796427936,0,0.0119642502612264,0.0993369604619787,0.0805424324699643,0,0,0
SPX.Index,1.6940658945086e-21,0.00492818091328016,0.00539786020308223,-0.0750509723619345,-0.0044603770442767,0.0888531519843645,0.00845745844424741,0,-0.0306230660263141,0.00429599948085144,0.0437674209331487,0.0312760626353989,0,0,-0.0534573156456692
VIX.Index,-0.636997399146784,0,0.285727664534242,0.791165303773441,0.380997260720399,0,0.0482884635016511,0,-0.23637350540163,-0.0959647155649872,-0.388332118537901,1.08635933822329,0,-1.16269348229672,0
