,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0604560679640574,0,0,0.144526455868527,-0.0479418764634971,-0.399840114263285,-0.166286868113832,0,-0.0201035318643838,0.117784165703587,0.0440580996140015,-0.271407802437261,0.663599986843321,-0.483817150563116,3.46944695195361e-18
ETH,3.2956930982167,0,0,-0.936936069872984,-0.587031515469774,0.165492768809185,1.11342023793345,0.177443334320764,0.108215547388717,0.241453150437266,-0.0675070378304533,0.381455675377989,0.205086435509835,0,4.68155619534843,0.368658008584195
XRP,0,0.109681446698763,0,0,0,0,0.44448354072602,-0.0401719112534296,0,0.234781406297404,0,-1.26166072863853,0,0,0,0
LTC,6.93889390390723e-18,-0.224096453393738,0.225970482999016,0,0.32036644121078,-0.0698601916726332,0,-0.123480474220142,0,-0.192525332960152,0.445279518485784,0,0,0,0,0.0728165346541563
ETC,0,-0.300105640725579,-6.93889390390723e-18,0,0,0.0944167848737938,0.278158745014911,-0.218789412440406,0.0145974128668551,-0.0872832943031305,0,-0.522873592961771,0.177930043035044,0,0,0.0424621271709133
XMR,0,0.841074326832495,1.09306388624646,-1.93749702234206,1.07730343474482,0,-0.683575018340544,-0.101314006276036,-2.018614793755,-0.567632503478925,0,-0.158726815617971,-0.471848094202474,0,0,0
DASH,-1.18251727889041,0.0431260113244784,0.0434822513003672,-0.435159798086433,0.342182236352786,-0.0754151992339255,0,-0.211909362135673,-0.14049069681116,0,0.7400638312666,0.002234857195255,-0.391613595752816,0,-1.53959334291798,0
XEM,0,0,0,0,0,0.0965527532378692,-1.45997851779174,0,0,0,0.616611737267345,0,-1.18105287989753,0,0,0.157886890954101
DOGE,0,0,0,0,0,-0.0993731170792721,-0.0627298333856882,-0.018012781139599,0,0.0590894595392617,-0.320661448930384,-0.0459535601980404,0.514389856099673,0,0,-0.0249993056385435
XLM,-2.3301836413975,0.150932259741852,1.67032999578972,-0.865518909396889,0.706613501242119,-0.284292890042806,-1.44206215750612,0,-0.507524930129656,0,-0.866146639216053,0.826810477990624,0.751882326855948,0,0,-0.158934573212848
DGB,0,-0.116931303403127,0.126488442055864,0.559617050754356,-0.498727023032044,0.0913479091490547,1.73472347597681e-18,0.143488731375967,-0.413830857901401,-0.0326764723638769,0,0,0.547124821632981,0,0,-0.174549824220959
BV010082.Index,0,0.200939545165481,-0.363864396524554,0,0.0425638307827162,-0.0590839292975796,0.149740496076645,-0.0629140497077385,-0.0414199919872087,0.151706987529113,0.164560262476588,0,-0.278749655333604,3.64910094386442,1.31320341190402,0.0618611234701604
CVIX.Index,0,0.175393007241715,0,0,0,-0.00798333523696049,0,0,0.188934288352623,0.0369540078132203,0.0581007180765081,0,0,0,0,0.111490972523464
DXY.Curncy,0.066535196603798,-0.029056037751596,0.0130656487873639,0,0.00902043452987205,0.00709736240092719,0.0253849354610058,0.0281915918592137,0,-0.00487508842126712,-0.00950502766812358,0.105614440305283,0.130970958981563,0,0,-0.00704783155264727
SPX.Index,0,0.0245820198536266,0,0,-0.0439038864671774,0,0,-0.0260764430706497,0,-0.00564523727175174,0,0,0,0,0,-0.0827667418186808
VIX.Index,0,0.0686661514037822,0,0.588102057072409,-1.2277926446252,0.0590173110898458,0.780344345633949,0.417684478172621,0,-0.0531006998743583,-0.923061608643596,0,1.25297238397821,0,-6.62874344369295,0
