,BTC,ETH,XRP,LTC,ETC,DASH,XEM,MIOTA,XMR,EOS,ZEC,NEO,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0124364862323876,0.0827476714606625,0.201803649016829,0,0.167451844087198,0,0,0.100429243368321,-0.00208925766905161,0,0.068623850048808,-0.226926110171828,-0.104879799426809,0.128305961622515,0,0,0,0,0
ETH,0.756023208134522,0,0.246489694499682,0,0.138273670146883,0,-0.0890127092103681,-0.0128281043653995,0,0,0.513748001882321,0.0924704547753095,-0.184946119012899,0,0.0563351954950175,0,0,0,0,0.297271317185195
XRP,0,0.0703173008359903,0,-0.164365107218247,0.0880765013721048,0.129554910247118,0.2658627564785,0.0415465980064938,0,0.0123242777666075,0.222008743638226,-0.0821971566749145,0.223375233873828,0,-0.0365840035669843,0,0,0,0,0
LTC,0,0,0,0,0.11036277642293,0,0.153850080740309,0,-0.0484389701382528,0,0,0.0867196590646353,0,0.175368203862528,0,0,0,0,0,0
ETC,0,0.219185921604539,0,0.245846896765637,0,0,0,0.130738550891537,0,0.0118675951825927,0,0,0.00464703165180669,0,0,0,0,0,0,0.159295068026087
DASH,0,0,0,0,0,0,0.35306272167923,-0.0762846964982374,0,0.0111417774528248,0,0.15496829861329,-0.119375783452622,0.256119315917399,0,0,0,0,0,0
XEM,0,0,0.691238204766751,0.622140918340781,6.93889390390723e-18,-0.0619612702054411,0,0.0969800610809118,0.121595639584606,0.0289949073408563,0,0.1041825269624,-0.413633145927232,-0.0838440085487006,0.0759898326014415,-0.200223123084844,0.602626542979905,0,0,0.241369792525184
MIOTA,0,0,1.33273842473053,-0.0212022791876023,-0.121435486166461,-0.159157026409205,0.571356842291437,0,-0.488635302726444,-0.165934724249646,0.556522633524776,-0.288121804270035,0,0.302472146320304,0.133464756948633,2.6257771039876,0,0,0,-0.581955385496507
XMR,0,0,0,0.332240238008122,0,0.145529934771324,3.46944695195361e-18,0,0,0.00998633684589456,0.159313097100515,0.0553139593740845,0,0.181981963079661,-0.0710049687783988,0,0,0,0,0
EOS,0,0.158854011512438,0,-0.385366640380796,0.642489710974092,-0.242502676906995,0,0,0,0,0,0.30643354422822,0,0,0.385654549523533,0,0,0,0,0
ZEC,0,0.457515335775639,0.0378976334845135,0,0,0,0,0.18138671744685,0,0,0,0.0743436198045622,0,0.073245965650442,0.0435558567764429,0,0,0,0,0.0296113813894048
NEO,0,0.624641742591104,0,0.0332478578884007,0.110142648063606,0,0.127235004170572,-0.082200836042622,0,0.00641391076632649,0.120983545402113,0,0,0,0,0,0,0,0,-0.398945957901238
DOGE,-0.896894628110846,0,1.19653910044148,0.739374292948057,-0.148235430302493,0.116336458509177,-0.649741377417858,0,0.0332964128889823,-0.0450217446424159,-0.00602754170523168,0,0,0,0.261908195218065,0,1.95618428916245,0,0,0.164937711908456
XLM,-1.65824959300535,0,1.20209195294846,0.792014062336345,0.0994354284264147,0.0258085107364906,-0.69694641248872,0,0.405052955969683,0,-0.234422258022525,0.316836968706675,0.0281243215041247,0,0.508540820276675,0,0,0,0,0.00546326227392476
DGB,2.63033610593968,0,-2.61973294165296,-1.50893503023759,0.085605311687942,-0.0701236270964138,0.944058141097997,0.39562451454675,0,-0.0231423118948242,0.809617232274732,-0.388304170829736,0.453304278781922,0.910600864062494,0,0,-1.38821858888519,0,0,0.193927174751703
BV010082.Index,0,0,0,0.0840663850886642,0,0.0320952957396937,0,0,0.0600432445345547,0.00475206249627582,0.0192634494007111,0,0.0409775385906392,-0.0641806689587513,-0.0518157979602,0,0,0,0,0.02307397858851
CVIX.Index,0,0,0,-0.0542435192047819,0,-0.0363191271961812,0.0510279172075601,0,0,0.0162175214423839,0,0.0520666263644265,0.0852230958304175,-0.0635187535510814,-0.0363865021384675,0,0,0,0,0
DXY.Curncy,0.0419067161313988,-0.0472227299781743,0,0.0264756475780128,0.00461143878952453,0.00498932802217575,0,-0.0106552832527905,0.00810954049681605,-0.00228629997464744,0.0521748685010748,-0.0263406164697508,-0.0111438207694555,0,-0.00596655080894723,0,0,0,0,-0.0288991296167957
SPX.Index,0,-0.00641499481733854,0,0,-0.000696081227092409,0,-0.008489692491774,-0.00315418350989548,0.00537959113249482,0.00199236033942814,0,0.0054039905934778,0,0,0,0,0,0,0,-0.0664125359636164
VIX.Index,0,-0.0530252036950965,0.419089726291083,-0.0757902732568469,0.0153863121776352,0,0.00499466957632273,-0.24885968524383,-0.146997755950244,0.0171228610116951,-0.0281588807945003,0,0,-0.0737779216815312,0.149893398203909,0,0.648462522591054,0,-7.26508065560006,0
