,BTC,LTC,XRP,ETH,DOGE,DASH,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.09577347701509,0.241138038382752,0,0,0.238754770179668,0.154132264649939,0.325595080383382,0.0307829738974799,-0.163457222047406,-0.0944500342970112,0,0,0,-0.0881247582716607
LTC,0,0,0.201348282260397,0,0.585545612846891,0,0,-0.340590077994531,0.00861132978728893,0.357593107589283,0,0.106501380153548,0,0,0
XRP,0.372511754393391,0.294211342111798,0,-0.0514631183700376,0,0,0.359731629875468,0,0.0471244006277249,-0.350178897015624,0,0,0,0,0.0520296455340639
ETH,-1.43978755114969,-0.504621405301868,0,0,0.9934610515127,0.613558576652015,1.71283080035026,1.72314703704174,-0.0797541609062891,-0.0501091865447349,0,6.62124921619957,-7.21985651615599,-15.6868651961456,-0.58758722642286
DOGE,0.109606241447616,0.679442613328574,0,-0.0263386762490627,0,0.0512184622979283,0.137307079648293,0.362965284456215,0.00979539229602175,-0.076873972850369,-0.122184687459702,0,0,0,0.0721730402886282
DASH,1.41822136790084,0.415601113469743,0.172742115067621,0.0928547758141872,0.220904557483102,0,-0.902097962010015,-0.656149441442045,-0.0245569122437701,0.214385682825753,5.55111512312578e-17,-0.553742305758752,-2.54730532200969,0,-0.311730681302403
XLM,1.40386065756297,0.3705289374737,0.22932662908727,0.0878463604027739,0.0372956161344355,-0.897462871188963,0,-0.521567923470848,-0.0114611306963747,0.123684470857436,0.953589137022874,-1.18115699602034,0,0,-0.371614371856537
XMR,0.868054029884279,-0.343437844372127,-0.455849339669355,0,1.22150301532139,-0.396523153758947,0.0212624324472531,0,0,-0.0394135159633442,-0.806976810432055,0,0,2.40666883819954,0.256798073369914
DGB,-0.718220300551593,-2.27253745919761,0.866363436234087,0.543806253308494,2.69145654117379,0,1.4908925742228,-0.815981052697105,0,1.41970654444785,0,5.29818178870759,-30.7194513625079,0,-0.710070688307177
XEM,0,0.0658824630358006,-0.847683448866187,0.0886295638864068,0,0.538399041797055,1.01657852398881,0,0.170260270540435,0,0.38010529021404,0,0,0,-0.350185051508643
BV010082.Index,-0.202363784409188,0,0.119472926372044,-0.0236904573080162,0.380706569403425,0,1.73472347597681e-18,-0.123322603254066,-0.0248829479958677,0.0553199374423153,0,0.346032396386925,1.08227771300767,0,0.203286793731593
CVIX.Index,-0.0816095447592502,0.589329242474481,-0.130802339384413,0.0378419666164568,-0.400300653089383,-0.19085058353818,-0.226487588884448,0,0.0238912609553104,-0.0469057509076286,-0.214191005077761,0,0.613566749865678,0,-0.225760513643653
DXY.Curncy,0.00143770914136697,-0.0784567166244173,0,-0.00360591108681502,0.0561737244551398,0.0642310716513846,-0.0427621655098638,-0.000486142173682303,-0.00742384482401309,0.00668786031361942,0.147771113412746,0.139196383575966,0,0,0
SPX.Index,0.0769508655155233,0.0417230241828841,0.0284367990384636,-0.0163547734339879,-0.0889823313034377,0,0.051784895526633,0.0664884919765334,-0.00218292346330491,-0.00258588991949971,0.0566458818768904,0.192497320266562,0,0,-0.0372670696968078
VIX.Index,0,0.23986701305023,-0.130194483406546,0.0808343317828385,-0.0780922518318837,0,-0.719443093393544,0,0.0237407697494557,0,0,-0.424349549481012,0,-6.012345595957,0
