,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.134692692836474,1.01354596429274,-0.148932915803332,0,0,0.104244027307404,0,0.0915052754800109,-0.0169041816378188,-0.0027628959139691,0,0,0.0427393822811978,0,0,0
ETH,0,0,0.0405791509752917,0,0,-0.0330018347088588,0.344581371580785,-0.0361805210683045,-0.290463447726691,0.406935996481941,-0.0186323074371645,0.0113072825629901,0,0.353516164421767,-0.158212369455031,0,0,0.0929094208340704
XRP,0.244904161647118,0,0,0,0.120762323124408,0.240343006825005,-0.161872436071642,0,0,0,-0.0861131010836727,-0.0552326223036599,0,0,0,0,0,-0.121059175100182
LTC,0.709685104780463,0,0,0,0,0,0,0.0312932693199709,0,0,-0.0109108350499416,-0.00441715333398912,0,0,0.0111915993296327,0,0,-0.0184632645463501
XMR,-1.04614629536681,0,-0.0759653308709288,0,0,0.416846568010557,0.434764541263909,-0.0101659886410704,0,0,0,-0.0210421052490357,0,0,0,0,0,0
ETC,0,0.280481093188937,0.155280898684415,0,-0.0840790828887941,0,-0.374391418527418,0.24667757931466,0.0206694376296324,-6.93889390390723e-18,-0.0126342536777615,0.0115030379535326,0.865080091569106,0.784240307890592,0,0,0,-1.73472347597681e-18
DASH,-0.13123923353537,0,-0.112151737387647,0,0.297627971593508,0,0,-0.110932150287785,0.251459686214055,0,-0.0885415132882651,-0.106640134831756,0,0,0,0,0,-0.109634418958598
XEM,0.0596732969551384,0,0.301066592544052,0,0.509477495331264,0.271320926747428,0,0,0.743706728163995,0.174290668110348,0.182170630110507,0.00852767186906324,0,0,-0.0491304912853906,0,0,0
DOGE,0,0,0,0,-0.0764131739149259,0,0.101980069501752,0.0660885825512112,0,0,0.00530633209612891,-0.0076542138872629,-0.0906793555829982,0,0,0,0,0.0939961162140071
XLM,0,0,0.852554203661157,-0.385013098591326,0.106512095593564,0.139649241830127,0,0,0.225114634959632,0,0.0032404575945894,-0.0225194219489596,0.238738929393684,0,0.0271366525449516,0,0,0
NEO,0,0,0,0,-0.680543633379464,-0.711905283098146,0,-0.373070279741601,1.99056621197238,1.29963477997159,0,0.103413728041792,0,0,-1.30058800653388,0,0,0
ZEC,0,0,0,0,1.2083575427935,0,-7.63547455445294,0,0,-1.49447094460323,-0.59576256090986,0,0,0,0,0,0,-0.775002166442308
DGB,0,0,-0.157566591130069,0.151056787281962,0.099375337532666,0.090163046650419,0,-0.0232858278055257,-0.325141051412726,0,-0.0519828852602053,-0.00655432214918271,0,-1.20768363229267,0.135823563740868,0,0,-0.210430430175152
BV010082.Index,0,0.177236439937211,0,0,0.00252283288410882,2.16840434497101e-19,-1.73472347597681e-18,0.0671264102567243,-0.0921064939782152,-0.107506550480719,0,-0.00289529140994852,-0.122111356601193,0,0.0274141169455843,0,0,-0.119423888599228
CVIX.Index,-0.373394275113092,-0.217375009360708,0.164117674682078,0,-0.227908783870185,-0.407085961131129,0,0.339405505976822,0,0.222726496814565,-0.141654716187878,0.0311701600198574,0.592327508244678,0,0,0,0,0.34767949750896
DXY.Curncy,0.0390689261359447,0,0,0,0.0269790231641503,0,0,0.00354643139300435,-0.0471579243947979,-0.00241112205460512,0.00791495404617266,-5.19151430557082e-05,-0.0433531809657512,0.0705944736666894,-0.0100455390137701,0,0,-0.0174748983911821
SPX.Index,0.00706536939826047,0,0,0,0,0,0,0.0130296079074797,0,0,0.0134312457337674,-0.00057395992882098,0,0,0,0,0,-0.0445042074954125
VIX.Index,-0.0111767762627211,1.59215367917451,-0.352132027387987,0,0.354429620364017,0.665968713689532,-0.264671280602207,-0.207243528790836,-0.19908294412362,-0.649150332387505,0.187761227659536,-0.0451059077980656,-1.44240020570889,-4.6555562183123,1.27966022507495,0,0,0
