,BTC,ETH,XRP,LTC,EOS,BCH,BNB,XLM,TRX,ADA,BSV,XMR,MIOTA,DASH,MKR,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0662949803613931,0,0.00363648419264436,0.0162983310365469,0.262312305811658,0.0125875285041677,0.0790333326298552,0,0,0,0,0,0.140072901095589,0.0196226543490174,0,0,0,0,0
ETH,0.89282532823561,0,-0.0544043361117949,0.350021514891774,-0.0564590895643582,0,-0.0267995692373555,0.0291089859236903,0.482808981191904,0,3.46944695195361e-18,0,0.0157854775430283,0,0,0,-0.0933653969935955,0,0,0.0219741601901741
XRP,0,0,0,0.134059395069171,-0.00203160547750605,0.102316605263408,0,0.158105557804304,0,0.00445972746137477,0,0,0.289302689460705,0,0.0809773489266342,0,0.163641644323521,0,0,-0.0540836613257767
LTC,1.56658046611854,0.0357988653235853,0.379524478585653,0,0.316730336965635,0,0.490661943438525,-0.179639104913828,-0.0808914614988059,0.568112194263788,0.346702790084614,0,-0.335203088024351,-1.48244083586932,-0.264006612608492,0,-0.0235578657596084,0,0,0.076399309443426
EOS,0,0,-0.197732709714795,0.298018135606604,0,0.546442385221974,0.0122789881072901,0,0,0.316415271968626,-0.155862366431208,0.0353914719629507,0,0,0.34331505586099,0,0,0,0,-0.0185916970844738
BCH,0,0.20466733712625,0,0.335967444271162,0,0,-0.11399331017733,0.111717113965323,0,0,0.0872327085314505,0.103065117508933,0.286111446394563,0.209247706799233,-0.0379420456679712,0,-0.0713143613450269,0,0,-0.0495340652606045
BNB,0,0,0,0.987698025852883,0.108235762690612,-0.882770947965012,0,-0.499568834948201,0.143665801739447,0,-0.460000168611894,0,0,1.23815674953762,0.203197928232193,1.09333750598632,0.239695364661092,0,0,0.231936757339351
XLM,0,0.215864169431869,0,0,-0.0164792305930576,0,0,0,0,0.410296156582059,0,0,0,0,0.115877660235524,0,-0.135427512614293,0,0,0
TRX,0,0.199798379383748,0.320896349839617,-0.456541255862501,0.540981696257499,-0.417977810460006,0.188687794893155,1.73472347597681e-18,0,0.164657323892906,0.36796828160197,-0.117393422451036,0,0,-0.285581568396644,0,-0.0503766507245747,0,0,0.0609676115013576
ADA,0,0,0.433021511611492,3.46944695195361e-18,0.185331623125462,0,-0.0472568270054048,0.0459990671987178,0,0,-0.0844663629808357,0.192549842513744,0.224905486433645,0.107929521825369,0.0555512737056186,0,-0.0275817745060298,0,0,0.186498414682067
BSV,0,-0.106580315456832,3.46944695195361e-18,0.445090412652779,-0.265009934819439,0,-0.426480091309732,0,0.960370890348493,0,0,0,0,0,0.620730095507568,0,0.816453743156744,0,0,0.0214220136176616
XMR,0,2.77555756156289e-17,0,-0.296402107820879,0.0949340262946683,0.437312076482476,0.232215515577383,0.248415495550774,0,0,0.129068214370142,0,0,0.109093476991482,-0.198957029706,0,0,0,0,0.0415350318932857
MIOTA,0,0,0.0508889018935317,-0.120727822645435,6.93889390390723e-18,0.458373222477316,0,-0.185344507075664,0,0.360892869148528,-0.0281214288752569,0,0,0.0512364279017627,0.184378981064861,-0.1681727027072,-0.231053024280948,0,0,-0.0244209623583952
DASH,0.641192330082656,-0.072305850771883,0,-0.18734284721803,0,0,0.166743384853043,0,0.113580234358204,0.292473894501205,0.218070320039613,0.122597657397979,-0.129742708107686,0,-0.00100577120927885,0,0.11260247620104,0,0,-0.0832979524709299
MKR,0,0.452635394812347,0.202592341344526,-0.501833047784317,1.14237705542093,-1.088920686017,0.262067158017195,0,-1.57594956761926,-0.0347327756531078,1.00062351774701,0,0.267788940745374,0,0,-0.387433559073341,0,0,0,8.67361737988404e-19
BV010082.Index,-0.272535827723379,0,-0.137353425818365,-0.255364258363909,0.0551805945137919,0.382777888066956,0.320017999895081,0.0394629442687585,-0.0431220085328134,0,0.349703261170519,0.230463516457762,-0.197796803921536,-0.456761705645054,-0.175021032279061,0,-0.22098993172823,0,0,-0.183646131077954
CVIX.Index,0,-6.93889390390723e-18,0.221138673867931,-0.0854095356455537,0.0940147019270769,0,0.0239749687654669,0,0.251447004490818,0,-0.0104472157158673,-0.12363255432283,-0.316149780079371,0,-0.0471075829141653,0,0,0,-1.41447033450503,-0.270044632653117
DXY.Curncy,0,0,0,0,-0.0290926032130751,0,0.00811610097873376,0,0,-0.0183393497930739,0.0118639470253751,0.0250962904656464,0,0,0.0190812700914739,0,0.0429027376369633,0,0,0
SPX.Index,-0.125813210225387,0,0,-0.00677485545749715,0.0630995220644293,0,0.00813302982660273,0.0132388365689006,0,-0.0432154557934992,0.0552928443394607,0,-0.0133664563904028,0,-0.0142683840042204,0,-0.0651775543032611,0,0,-0.0568197834533681
VIX.Index,0,0,0.294462889680005,0,-0.112867698316829,0,0.3957657511512,0,0.898790688402749,-0.0572779868731092,0,1.28665962768638,-0.303024563724147,-1.51268607583481,0,-1.6745642617161,0,0,-4.729881316173,0
