,BTC,ETH,XRP,LTC,ETC,XMR,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00236691761156524,0,0,0,0,0,0.123972608831895,0,0,0,0,0,0,0,0.0818392197678537
ETH,0,0,0,0.845025251463589,0,0.10861494322519,-0.0867913450597371,0.029461271715629,0,0.102546734825584,0,0.802727612557438,0,0,0,0.130198487139185
XRP,0.62818702108011,0.328890498177074,0,0,-0.062451124826923,0,0.374014222153656,0,0,0.236949351058113,-0.307960351014795,-0.539047283833567,-0.553014304337953,0,0,0
LTC,0.683112908597443,-0.0291713407406457,-0.0360498589643538,0,0.0517544444267838,0,0.135709604162841,-0.00998575456697098,0,-0.054784743944443,0.000678993308267754,0,0.0890296612010471,0,0,-0.0459733785124564
ETC,0,-0.786084416324644,-0.755620096049119,0,0,0.337610506199235,1.6760871883885,-0.229780160780059,1.6888330793913,0,0.485300974342927,0,0,0,0,-0.0738527826739272
XMR,0,1.36717308239143,0.332841385096693,0,0,0,0,0.0869717409298551,-1.48991250374803,0,-0.165671471857817,0,-0.495312790846614,0,0,-0.361156582567293
DASH,-0.856535277161641,-0.408084507693535,0.303530982673246,0.233088968950383,-0.0108920054725231,-0.101509654200172,0,0.1439043379121,0,0,0.0197168576607039,0.818375293784391,-0.2265967796747,0,0,0.116106742237338
XEM,1.31143540241327,0,-0.313929747540433,0,0.0890768692445687,0.28670736729417,0,0,0.641146413673669,-0.00621016543923253,-0.236343780414428,0,-1.0850677169881,0,0,0.0521947521959045
DOGE,0,0.127516467536094,0,0,-0.0216364880568304,-0.273120344192913,0,0.130110269502764,0,0.118927657720502,-0.0301888276385715,-0.472635229296345,0.285239227617803,0,0,-0.0189374490792386
XLM,0,0,0.247553585274153,0,0.14453496761746,-0.0835426764475845,-0.663328463165898,0,0,0,0,0,0,0,0,0.258104742979497
DGB,0,-0.861374450805413,-0.35201026226414,0,-0.150483341663487,0.0589866598429167,1.40227103491052,0.360184001052354,0,0.330293767205093,0,0,0.588944198698673,0,0,0
BV010082.Index,0.293328070824264,0.134003955685616,0,-0.0672039738280341,-0.00514538141475261,0.03550529699567,0.176868071218785,0,-0.175361763257944,-0.0644465117419703,0.0622350173998198,0,0.275348568594931,1.14643045666245,0,-0.101992079155046
CVIX.Index,0,0,-0.340290947634465,0,-0.0240324156900207,0,0,-0.0962676495659536,0.652579803241209,0.122911859495169,-0.166257336716803,0.133243618230433,0,0,0,0.0115880553358023
DXY.Curncy,0,-4.33680868994202e-19,-0.0301179076538664,0.0395870827363006,-0.00403304446112026,-0.00881269279249932,-0.0266628684860365,0.00734059799556771,0,0.0186648713182527,0.0117094063308392,0.0817380262567506,0.0174092582934706,0,0,0.00440326320217557
SPX.Index,-0.10403543226426,-0.0543422080536124,0.0306239224596632,0.142828222144866,0,0.00907380294071597,-0.0604355621914546,0.0231446215825027,-0.0609160479056801,0.0154516923714232,0.0178320286387067,-0.0232854904064334,0,0,0,-0.0575123102122396
VIX.Index,0,-0.509900580227202,0,0.107131226176481,-0.398740213931877,0.117686521324882,0,0.309422211102146,-0.532972757360619,-0.0823353668286278,0.247785629523609,-2.21491586769431,1.24403607330398,0,-10.0687761503943,0
