,BTC,LTC,XRP,ETH,DOGE,DASH,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,1.22903616979156,-0.051926816765938,0.183640337065461,-0.609877530393572,0.196851952729315,-0.531871139044397,-0.0635179171352543,0.0982200181751051,-0.0487269269599954,-0.594164869747027,-0.499556093300858,0.514465144760478,-1.4583147901734,-0.312273411096319
LTC,0.467169828395163,0,0.311040178274633,0,0.273112560639271,0,0.232295333794543,0,-0.0591145606008977,0.0216145243995738,0,0,0,0,0.0298432968909547
XRP,-0.628189496440002,0.744012129946518,0,0.164171534296629,0.200035139840007,0.268801922550716,-0.189667395135144,-0.1389523954696,0.0936277950986255,-0.026543738626973,0,0,0,0,0
ETH,2.1656991438752,-2.47083285775412,0.0877593546055817,0,1.08247574593526,0,1.58851025147731,0,-0.247656052090171,0.172030227777004,3.69067892015242,0.0138176527160928,0,0,0.378597770353035
DOGE,-0.485422207643665,0.954270606983365,0.13159330643992,0.0838096407712588,0,0.0157659303273942,-0.323709571245579,-0.356791121214629,0.117247569118604,-0.0573066615908858,-1.0376101759462,0,0,-3.11596667190863,-0.455037561503658
DASH,0,0.515720564337853,0.110171452438917,0.100782148166557,0.0529275272585636,0,-0.425417280399737,-0.426382949885722,0,0.0522804760578775,1.64626507598932,1.37729611799001,0,0,0
XLM,-1.44912315879016,1.60629314357212,0,0.29633954194934,-0.804926555724701,0.297184972707156,0,0.153453108619464,0.148186282693151,-0.0951131365153159,0,0,0,0,-0.300631989748101
XMR,-0.277729706383083,0.750675570292884,0,0.199604837341876,-1.01559760060948,0,-0.245659574826799,0,0.0963151384854592,-0.0130964506283248,0,0.772276914197501,0,-1.94846810134933,-0.366821258773026
DGB,0,-1.01313425518471,1.23272833467624,0,1.34915457459723,0,0.631165647589796,0.926540124890601,0,0.375805421230062,-1.71694217996925,-1.7804690168548,0,0,0.289061122114299
XEM,-0.111146254901749,1.96161182379704,-0.861622287762427,-0.776311156155879,0,0,0,0,0.237315027975907,0,0.185758689261539,2.64966840731355,0,-8.51075413856134,0
BV010082.Index,0,0,0.113668683973813,0.0296251774940838,-0.143531980880415,0.0130999719408954,-0.0651812796620655,0,0.0073685499038547,-0.000744069305820615,0,0.201318398500716,0,0,-0.0187878500939033
CVIX.Index,0,0.00997916237154432,-0.301554106857975,0,0.179197402133387,0.136176669487109,0.0366350425700332,0.165321489325717,0,-0.0145130726957103,0,0,0,0,0
DXY.Curncy,1.73472347597681e-18,0,0,0.0341033836935503,0,-0.0572955825889355,-0.0486213711473463,0.0203411511897754,0.00091976499375985,-0.0042921667674186,0,0.214562598487592,0,0,-0.0451123260686334
SPX.Index,0,0.0141912772948704,0.0584680734068618,-0.0116197950386282,-0.0898549584723237,0.00832998240483336,0,-0.0112498855315697,0.0119693398474375,0.0024403816808947,0,0,0,0,-0.0786530207065203
VIX.Index,-0.968735526845258,1.78826398341741,0,0.199034029800948,-1.95127158411604,0.298813878379505,-0.65497446925681,-0.719719346638372,0.123040726547198,0,-2.26357869500575,-0.338535127283242,0,-6.96003088340633,0
