,BTC,ETH,XRP,BCH,LTC,EOS,BNB,XLM,ADA,TRX,XMR,DASH,BSV,MIOTA,XTZ,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.40572244494475,-0.126060582441102,0.0606794456200773,0,0.14152931060208,-0.060392244921252,0,0,0,0.233723728860039,-0.222535299651855,0.0153232480378361,0.10155749767081,0,0.0069814650644007,0,0,0,0
ETH,0.420679480971667,0,0,0,0,0,0.0684749819736427,0,0,0.128831263213347,0.22122899225653,0.168278799854087,0.0378811401646721,0,0.0245313685641862,0,0,0,0,-0.0668251063608515
XRP,0.0935155923090308,0,0,0,-0.00719680336476764,0.0168677463755651,0,0.343414446290082,0.0910846760562243,0,0.0248802734099426,0.0726701713831724,0,0,0.0540640439478816,0.622223028131029,0.0568774000435229,0,0,0.144260402563148
BCH,0.534741732467414,0,0,0,0.847452014342904,0.0107798214072941,-0.179365801429209,0.162223821889807,0.162323464416786,0,-0.102861069102344,-0.487140963170648,0.0907336960025842,0,0,0,-0.115197645786532,0,0,-0.107018445607349
LTC,0,-0.00979112759681537,0.359974053016909,0.151988587435155,0,0.43142306930507,0.263540993795765,0,0,0,0,0,0.204661761204499,-0.292694050550156,0,0,0.0923491478865747,0,0,0
EOS,0,0,-0.122984534399706,0.0709241862748601,0.322967942426133,0,0,0.748606514762035,0,0,0.0654733867915419,-0.2546915266956,0,0,0.0632692892120426,0,-0.151376552972203,0,0,0.0302575478391317
BNB,-0.735252371002022,0,-0.992639317443648,0,0.350643852953371,0,0,0,0.0596599308411971,0.0634762507858799,-0.0466959982259254,0,-0.127284550933245,0.909152657153499,0.326519269314078,0,-0.340065210640886,0,0,0
XLM,0,0,0.0652455653094646,0.26506492877427,0,0,-0.0857955259287611,0,0,0,1.73472347597681e-18,0,0,0.800253964725388,0.129036942486154,0,0.147304236119677,0,0,-0.141447683207136
ADA,-0.474409313170532,0,0.218208456224761,0.157222956028974,0.275999807818085,0,-0.0474829584546403,0,0,0.131964659801861,0,0,0,0,0.102757494419105,0,-0.130135192979618,0,0,-0.107989234966084
TRX,0,0.239344191725337,0,0.229129324732365,0,0.180735966993404,0.016874687463531,0.676669005980149,-0.0650001140765153,0,-0.416235724496936,0,0,0.354970549103215,0.0302923165180682,0,-0.0418518771435928,0,0,0.140745508015175
XMR,0.606244233802791,0.534785902735419,-0.133535231733796,0,0,0,0.0764093816279784,0,0,-0.150820827381093,0,0.403738247005563,-0.0655493462449804,0,0,0,0,0,0,0.00742784340472684
DASH,-0.478125395175786,0.473596448515524,0.238421116954543,0,0,-0.200154853990897,0,0.0488856128437549,0.0542956166581346,0.155953656197886,0.220610173520031,0,0,0.161614161990577,0,0,0.11874690494367,0,0,-0.148626688636911
BSV,0.24287815826056,1.70418771425171,-0.739414689887414,-0.755219301338852,1.11397918976534,-0.509445654423455,0.175887971742059,0.948208137600075,0.659014256749824,0,-1.48970318232904,0.0877625197648167,0,0,0,-1.19803901784038,-0.71668289289196,0,0,-0.0595536864650333
MIOTA,0.0214285311823778,0,0.531155723619894,0,-0.0414664910255558,0,0.0735103673976404,0.0741392237300262,0.0420420021618171,0,0.163462584404323,0,0.0948198296210762,0,-0.0818248714915994,0,-0.119170558944012,0,0,0
XTZ,0,0,2.43395747194382,-3.46944695195361e-18,-0.75325709706537,1.09492821003519,0.126862702925803,0,0.133848631560668,-0.788625303564055,-0.33720043749423,-0.223435397651137,0.231610146792275,0,0,0,0,0,0,0.0095386109908189
BV010082.Index,0.0901969214937221,-6.93889390390723e-18,-0.0364222022327617,0.0791569073731338,-0.000963894229696019,0,-0.038285651137872,0,0,0,0,0,0,0,0.0256580822340161,0,0,0,0,-0.134754060838976
CVIX.Index,1.82555770875223,0.394752796888891,-1.20480166090851,-0.464550134658812,1.07764952063589,-0.925938159035054,-0.221119545944013,1.45328649607191,-0.0473355345692667,-0.646837071283894,-1.36216462105251,1.62609436202518,-0.700556450609799,-0.342090820077926,0,0,0,0,0,0.672381881930509
DXY.Curncy,0,-0.00402384010829505,0.033772219214343,0.00310196567382275,0.0279570967877231,-0.0303293918557308,-0.00584084434402038,0,0.00259453377056613,0.0144452875575838,0,0,0.000966609542819936,-0.0163973393361989,-0.00846659116858834,-0.138290541604735,0,0,0,-0.010902004271747
SPX.Index,0,0,0,0.00477636527026343,0.0233099746339677,-0.0194130867975136,-0.0102898058112259,0,-0.0116672136922143,0,0,0.0121295461935919,-1.47120766477698e-05,0,-0.0032228817003525,0,0,0,0,-0.0552897170610471
VIX.Index,0,0,0,0,-0.0921626807337901,0,-0.125970654713969,0,0.396659091478791,0.723991692746037,0.215388102024376,-1.30302779787074,0,0,0.249209972849661,-2.35182291034914,0.056913922427304,0,0,0
