,BTC,ETH,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0435948432574219,-0.0536318650058858,0.990015853437825,-0.00590050717475992,0.156363737100579,-0.0930822138121491,0.0482166481307341,0,0,0,0,0,0,-0.0118745136801382
ETH,0,0,0,0,0.0217713550298123,-1.12221407530385,-0.272115793968032,0.314244382574551,-0.748556346718454,0.201417727306082,-2.80838636864524,0.577239988910791,0,0,0.28968266440461
XRP,0.842041994994392,0.125435400826209,0,0,0.0862122856761772,0,0,0.212783216972667,0.354861140767545,-0.0822161197347828,0,0,0,0,0
LTC,0.703946672157817,-0.00548615980221486,0,0,-0.000826689878485125,-0.00856666055927934,0.146644807910317,-0.0223927298392226,0,-0.0347708342474958,0,0,0,0,-0.0124118549676732
DOGE,0,-0.162199610003563,0,0,0,-0.419246060395068,1.53063218137505,-0.267340650526864,0,-0.284382020579167,0,0,0,0,0.36928891665578
DASH,0.471916634757563,-0.274210028145029,-0.109191388849129,0,0.159639515233012,0,-0.486358695032884,0.32732248437808,0.159549995668704,0.1812530095149,-1.79406083201205,-0.847521762570011,-0.851846670208829,-5.14850450567739,-0.651762605957924
XLM,-1.06887702316525,0,0.23168908507706,1.85664264665955,0.137961252022666,-0.252021336004815,0,0.329602177384571,0.188030226375693,0.22366674646559,-0.629718865725748,0,-0.854154910613149,0,0.248299629545937
XMR,0.83113033953584,0.196832364201172,-0.322793817384763,0,-0.181315870753673,0.361613539151231,1.03701167525342,0,-0.0682746042908755,0,2.2371585792821,0,0,0,0.124544039963308
XEM,-0.990641830775675,-0.363747574907622,0,0,-0.198570846013589,0.405530887996882,0.798067349058805,-0.0185810067709404,0,-0.170890663931129,-1.10956665566139,0.588660936860312,0,0,0.0612789841274801
DGB,9.63626167842198,0.279071677355411,0.157398844627703,-11.404108840868,0,0.064752600971936,3.11599709101308,-0.291139616521261,0.471772049621226,0,-2.90900206909601,-0.141981537049909,0,0,-0.846720265079527
BV010082.Index,0.290835039250365,0.0619813795419718,-0.0341836837090315,-0.478064764781981,0.0441744927540487,0.0508859401587379,0.0454148247168821,0.0320563597376446,0,-0.0306156135943194,0,-0.163019454878871,-0.574731811450649,-2.3836861036135,-0.634557183567632
CVIX.Index,0,-0.0773145067495253,-0.0351792742918714,0,-0.0589695329154184,0,0.193578213690907,-0.0443788814312686,-0.116667993664799,0.0159900122624374,-0.389908758397588,0,0,0,0.0103001224397795
DXY.Curncy,-0.175487561858045,0.0193570441705665,0,0,-0.000734664540968977,0,0,0.0512017976523799,-0.0162097322637072,0.00666959591910225,0,-0.065013830331147,0,0,0
SPX.Index,0.0296595182143439,-2.55455008144849e-05,-0.0126719809762283,0,0,0.0094818166709421,0.0230212676180728,0.000138006436454216,-0.00119004440642683,-0.00916509010877979,-0.0776404759421219,0,0,0,-0.205772917339603
VIX.Index,8.67361737988404e-19,0.0113100056834442,-0.130473971828795,0,0.0291230410648551,0.100435081981123,0.065790067995536,-0.0416703821173514,0,0.00456919360653181,0,0.107803868915764,0,-3.7053790051967,0
